Score,1,2,3,4,5,6,7,8,9,10
R2,0.5345991221381825,0.5014128080086806,0.5213374853596442,0.5230513971807749,0.5388412282948987,0.5090618214583887,0.5566458976445013,0.5052751314804911,0.5219247639029483,0.5177617159699919
RMSE,1.7743880762890645,1.8373756877802008,1.8002039550665185,1.7975768939899803,1.7667920068682264,1.821627342697387,1.7339593692138289,1.8320730954954543,1.7929329061134978,1.8089617766474555
Error,50.11294681732152%,50.519138625872564%,49.270137533070205%,50.809543943519145%,50.982422214454914%,50.09722000396797%,49.13280184343171%,49.48437650434714%,48.51194131228532%,50.26875098949465%
