Score,1,2,3,4,5,6,7,8,9,10
R2,0.9505594968795776,0.9462694525718689,0.9535731077194214,0.9367954134941101,0.9437656402587891,0.9451345801353455,0.9428092837333679,0.9327390193939209,0.9413995742797852,0.939012348651886
RMSE,0.5747690796852112,0.6001144647598267,0.5567166805267334,0.6487452387809753,0.6115727424621582,0.6047408580780029,0.6184142231941223,0.670497715473175,0.6264022588729858,0.63800048828125
Error,7.3005735874176025%,7.169348746538162%,7.299923896789551%,7.416880130767822%,8.547455817461014%,7.2029948234558105%,7.0539675652980804%,7.465624809265137%,7.5472816824913025%,8.947699517011642%
