Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU3adj1nf3,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5adj1nf2,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,SU5adj1nf4,Sp2s1a1nf2,Sp2s1a2nf1,SU3nf5,SU5adj1a2A2nf1,SU2nf5,Sp3a3nf1,SU4a3A3nf1
SU2nf4,0.0,0.0,0.004349329450233296,0.013349989596333862,0.0,0.0,0.0011666666666666624,0.025289435651187554,0.003929942040850527,0.0,0.0016329931618554463,0.03477746716226215,0.08559611232085511,0.014889407121992614,0.0,0.0,0.0,0.0011666666666666626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05604462507680821,0.0,0.007702813338860903,0.0,0.002333333333333341
SU2adj1nf2,0.0,0.0,0.019281539818639424,0.034125992049072115,0.07153087911291645,0.08228693024344079,0.004546060565661949,0.0250687942359509,0.011075498483890776,0.0305182095004132,0.0019790570145063126,0.06858510528290138,0.03180845450155946,0.04146082488325576,0.0,0.053427261039868244,0.07190676834160559,0.02945052348148217,0.022791933270835583,0.050087700863363435,0.05252406855697469,0.02124983660067897,0.06350437430252781,0.01818118685772619,0.014892205269125786,0.11265729744080792,0.02102974084481308,0.05822275233007186,0.044412523258898745,0.017534885862822782,0.008706638591072666,0.011709445380166857
SU6s1a1A2F8nf1,0.004349329450233296,0.019281539818639424,0.0,0.049498597062049246,0.020621590627301276,0.01932255446650652,0.040192591910008055,0.02631275567307825,0.03724580513292739,0.0148361420561786,0.011372481406154664,0.049548236878599196,0.06670915312842093,0.0691415617089718,0.0011666666666666624,0.020387904911164035,0.019689252567496467,0.06375931304523286,0.018405916923038026,0.01997289830411868,0.018517259216441526,0.01851125783588643,0.020947023124486628,0.01827642683288442,0.033166666666666664,0.01860107523773826,0.019717448561560335,0.051908305907843136,0.03367491648096547,0.024401730357588254,0.021496769783181637,0.014047538337136985
SU6adj1s1A1F8nf1,0.013349989596333862,0.034125992049072115,0.049498597062049246,0.0,0.03312434485725299,0.042190375416411956,0.029765752132274434,0.04762381523752352,0.05513846207503434,0.061496160675100504,0.011959422133940167,0.04646653515045951,0.04249052181892386,0.05275967525803522,0.00791622805802529,0.029437315698880487,0.05315621631882139,0.09325309050583197,0.039693618294800656,0.034518915909332315,0.047264327633709836,0.04283560305270476,0.06892850563365557,0.03137408697210698,0.03282148686455262,0.04948512683400718,0.041166666666666664,0.04623130252689548,0.06962518701351306,0.03245338537382844,0.027940412786261165,0.025671536334582266
SU3adj1nf2,0.0,0.07153087911291645,0.020621590627301276,0.03312434485725299,0.0,0.060941912233426564,0.009279607271383383,0.025287788005719732,0.010699169230469366,0.07116959400692904,0.0016329931618554463,0.07328957027511562,0.03261730965130155,0.05979803973004094,0.0,0.05986466217876602,0.05973459820089379,0.037127782349909114,0.06310066912834161,0.08757932911874178,0.04281873940746556,0.054522166745890305,0.05733042628288907,0.0355512150128359,0.013069259946743551,0.1059781161896696,0.062244142964084044,0.05798563040386242,0.09983319421247958,0.02389560629069704,0.01186615167421839,0.01101009637660916
SU3adj1nf3,0.0,0.08228693024344079,0.01932255446650652,0.042190375416411956,0.060941912233426564,0.0,0.013752777497250844,0.0250687942359509,0.010393641218445921,0.02737649031965606,0.0019790570145063126,0.05580223014261068,0.06083584469702053,0.10478032576140746,0.011666666666666672,0.03786855922500588,0.03213513134665342,0.0898294680677412,0.02805005446617805,0.02983100549577384,0.03267049297318776,0.02738663502107876,0.039179430544327445,0.022684429314693662,0.019471489128695025,0.0397994974842648,0.02985194949896721,0.05474207197799919,0.06903783181866463,0.02550871310835661,0.03366872930975169,0.011388346870570993
SU5s1a1A2F8nf0,0.0011666666666666624,0.004546060565661949,0.040192591910008055,0.029765752132274434,0.009279607271383383,0.013752777497250844,0.0,0.025289435651187554,0.016996731711975948,0.005811865258054241,0.004409585518440991,0.052719382899777324,0.04349201714746691,0.06476967740471704,0.002587362449376675,0.006064468466220094,0.025712621198331547,0.05209499869362594,0.002808716591058789,0.004179978734661485,0.007166666666666682,0.0086618576401242,0.007264831572567807,0.005206833117271108,0.016914819275153693,0.006954215348341703,0.0050689687752485234,0.04580302027887098,0.024804233509624928,0.008717797887081359,0.00900771274458112,0.01240631559596428
SU3nf6,0.025289435651187554,0.0250687942359509,0.02631275567307825,0.04762381523752352,0.025287788005719732,0.0250687942359509,0.025289435651187554,0.0,0.025122477761735394,0.024944382578492956,0.029244657631779525,0.08016042941778971,0.0622693521904815,0.025972207367791367,0.024938257089593636,0.02534484387624259,0.025199757494423998,0.024590535668107052,0.0248445164976097,0.025289435651187554,0.02511971337416095,0.02478574859336175,0.0248445164976097,0.02478574859336175,0.0263570568243961,0.02534484387624259,0.02478574859336175,0.0698174206213766,0.025263060428661905,0.06458930079957345,0.026465910988372286,0.05275625292059912
SU5s1a1A2F8nf1,0.003929942040850527,0.011075498483890776,0.03724580513292739,0.05513846207503434,0.010699169230469366,0.010393641218445921,0.016996731711975948,0.025122477761735394,0.0,0.01177214225760688,0.003975620147292191,0.05327835708177697,0.06391313549567795,0.039061561099827495,0.004621808207954028,0.010166666666666678,0.009921917377424823,0.012265579661982743,0.010413666234542216,0.010060925515191057,0.01062099597756989,0.012759528030282146,0.011814539065631529,0.010000000000000012,0.015885003409925144,0.012051970793193954,0.010111874208078353,0.051128650372260845,0.015275252316519466,0.031139917219614514,0.010077477638553992,0.012360330811826099
SU6s2S2nf1,0.0,0.0305182095004132,0.0148361420561786,0.061496160675100504,0.07116959400692904,0.02737649031965606,0.005811865258054241,0.024944382578492956,0.01177214225760688,0.0,0.003958114029012639,0.08483136867404127,0.02935652492301423,0.026100234141137935,0.0,0.056260554565343554,0.056497050070483036,0.01854499033881297,0.007833333333333338,0.0934160347882287,0.02666718749491384,0.09671033496420582,0.08233215248815819,0.022191715170806935,0.01027402333828163,0.02384207298966355,0.007483314773547883,0.054884727687520986,0.017798252098949995,0.02280411756191801,0.005715476066494083,0.011357816691600547
