Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU3adj1nf3,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5adj1nf2,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,SU5adj1nf4,Sp2s1a1nf2,Sp2s1a2nf1,SU3nf5,SU5adj1a2A2nf1,SU2nf5,Sp3a3nf1,SU4a3A3nf1
SU2nf4,0.0,1.0,0.9978333333333333,0.9880000000000001,1.0,1.0,0.9998333333333334,0.8876666666666668,0.9980000000000001,1.0,0.9996666666666667,0.9578333333333333,0.8555000000000001,0.9561666666666667,1.0,1.0,1.0,0.9998333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9280000000000002,1.0,0.9930000000000001,1.0,0.9996666666666667
SU2adj1nf2,1.0,0.0,0.9743333333333334,0.8675000000000002,0.6333333333333333,0.8361666666666665,0.9973333333333335,0.8873333333333335,0.988,0.9564999999999999,0.9995,0.8671666666666666,0.8876666666666666,0.8993333333333333,1.0,0.6111666666666666,0.8994999999999999,0.9540000000000001,0.9571666666666667,0.713,0.7869999999999999,0.9686666666666668,0.7688333333333334,0.9800000000000001,0.9756666666666668,0.8483333333333333,0.9621666666666667,0.9346666666666666,0.9201666666666667,0.9818333333333333,0.9898333333333333,0.9763333333333334
SU6s1a1A2F8nf1,0.9978333333333333,0.9743333333333334,0.0,0.8106666666666666,0.9631666666666666,0.9578333333333334,0.9063333333333332,0.8841666666666665,0.8755,0.9876666666666667,0.9936666666666667,0.7478333333333333,0.8560000000000001,0.8099999999999998,0.9998333333333334,0.9740000000000001,0.9563333333333334,0.8168333333333332,0.983,0.9778333333333334,0.9473333333333332,0.9763333333333334,0.9669999999999999,0.9825,0.9178333333333333,0.9563333333333333,0.9753333333333333,0.9071666666666668,0.9289999999999999,0.9680000000000001,0.9346666666666664,0.9689999999999999
SU6adj1s1A1F8nf1,0.9880000000000001,0.8675000000000002,0.8106666666666666,0.0,0.8566666666666667,0.8355,0.8413333333333333,0.8748333333333335,0.8668333333333333,0.8860000000000001,0.9915,0.6231666666666666,0.8419999999999999,0.7451666666666665,0.9980000000000001,0.8663333333333333,0.8121666666666667,0.7611666666666668,0.9128333333333336,0.8913333333333334,0.8288333333333333,0.9063333333333332,0.6921666666666667,0.9513333333333334,0.8394999999999999,0.8313333333333334,0.8964999999999997,0.9526666666666667,0.8119999999999998,0.9453333333333335,0.8439999999999999,0.9324999999999999
SU3adj1nf2,1.0,0.6333333333333333,0.9631666666666666,0.8566666666666667,0.0,0.7678333333333334,0.9933333333333333,0.8871666666666667,0.9871666666666666,0.8360000000000001,0.9996666666666667,0.8098333333333332,0.8816666666666666,0.8768333333333334,1.0,0.5786666666666666,0.8896666666666665,0.9408333333333334,0.8838333333333332,0.7058333333333333,0.7393333333333334,0.8796666666666667,0.6623333333333333,0.915,0.9751666666666666,0.7148333333333333,0.9136666666666666,0.9359999999999999,0.7883333333333333,0.977,0.9848333333333333,0.976
SU3adj1nf3,1.0,0.8361666666666665,0.9578333333333334,0.8355,0.7678333333333334,0.0,0.9881666666666667,0.8873333333333335,0.9864999999999999,0.9438333333333334,0.9995,0.77,0.8653333333333333,0.7245,0.9983333333333334,0.8775,0.8886666666666667,0.758,0.9591666666666667,0.9153333333333332,0.5425,0.9428333333333334,0.7721666666666666,0.9758333333333333,0.9585000000000001,0.5626666666666665,0.9394999999999999,0.9188333333333333,0.7576666666666665,0.9708333333333334,0.9534999999999998,0.9735
SU5s1a1A2F8nf0,0.9998333333333334,0.9973333333333335,0.9063333333333332,0.8413333333333333,0.9933333333333333,0.9881666666666667,0.0,0.8876666666666668,0.9616666666666667,0.9963333333333333,0.9983333333333333,0.777,0.8746666666666667,0.8539999999999999,0.9995,0.9956666666666666,0.9261666666666666,0.9500000000000002,0.9993333333333334,0.9981666666666668,0.9915,0.9928333333333333,0.9916666666666667,0.9970000000000002,0.9766666666666667,0.9921666666666669,0.9975,0.9058333333333334,0.9251666666666668,0.9903333333333336,0.9871666666666669,0.9755000000000001
SU3nf6,0.8876666666666668,0.8873333333333335,0.8841666666666665,0.8748333333333335,0.8871666666666667,0.8873333333333335,0.8876666666666668,0.0,0.8871666666666667,0.8883333333333334,0.8885,0.8291666666666667,0.6365000000000001,0.8756666666666668,0.8885,0.8875,0.8861666666666668,0.8848333333333332,0.8878333333333334,0.8876666666666668,0.887,0.8880000000000001,0.8878333333333334,0.8880000000000001,0.8798333333333332,0.8875,0.8880000000000001,0.8938333333333333,0.8863333333333333,0.9326666666666666,0.8796666666666667,0.883
SU5s1a1A2F8nf1,0.9980000000000001,0.988,0.8755,0.8668333333333333,0.9871666666666666,0.9864999999999999,0.9616666666666667,0.8871666666666667,0.0,0.9865,0.9985,0.7698333333333334,0.8563333333333333,0.8898333333333334,0.9985,0.9871666666666666,0.9889999999999999,0.987,0.9893333333333334,0.9890000000000001,0.9861666666666666,0.9861666666666667,0.9841666666666667,0.9883333333333334,0.9840000000000001,0.9851666666666666,0.9895,0.9118333333333334,0.9783333333333333,0.9714999999999999,0.9896666666666667,0.975
SU6s2S2nf1,1.0,0.9564999999999999,0.9876666666666667,0.8860000000000001,0.8360000000000001,0.9438333333333334,0.9963333333333333,0.8883333333333334,0.9865,0.0,0.9990000000000001,0.8568333333333333,0.8875,0.9209999999999999,1.0,0.9084999999999998,0.9451666666666665,0.9771666666666668,0.9951666666666668,0.7936666666666667,0.8821666666666667,0.7523333333333332,0.6268333333333334,0.9851666666666666,0.9916666666666667,0.9490000000000001,0.9953333333333333,0.9640000000000001,0.9643333333333334,0.9711666666666667,0.9946666666666667,0.9776666666666668
SU10s2A2F16nf1,0.9996666666666667,0.9995,0.9936666666666667,0.9915,0.9996666666666667,0.9995,0.9983333333333333,0.8885,0.9985,0.9990000000000001,0.0,0.7905,0.8868333333333334,0.9181666666666668,0.955,0.9996666666666667,0.9964999999999999,0.9996666666666667,0.9996666666666667,0.9996666666666667,0.9996666666666667,0.9985,0.9996666666666667,0.9996666666666667,0.9996666666666667,0.9996666666666667,0.9996666666666667,0.9616666666666667,0.9996666666666667,0.9968333333333333,0.9993333333333334,0.9776666666666668
SU8s1S2a1f8nf1,0.9578333333333333,0.8671666666666666,0.7478333333333333,0.6231666666666666,0.8098333333333332,0.77,0.777,0.8291666666666667,0.7698333333333334,0.8568333333333333,0.7905,0.0,0.6656666666666666,0.6128333333333333,0.9671666666666667,0.8460000000000001,0.7161666666666667,0.6415000000000001,0.9341666666666667,0.8903333333333333,0.7416666666666667,0.848,0.6969999999999998,0.9578333333333333,0.7263333333333334,0.7548333333333334,0.9146666666666665,0.9149999999999997,0.758,0.8248333333333333,0.747,0.8735
Sp2adj1a2nf4,0.8555000000000001,0.8876666666666666,0.8560000000000001,0.8419999999999999,0.8816666666666666,0.8653333333333333,0.8746666666666667,0.6365000000000001,0.8563333333333333,0.8875,0.8868333333333334,0.6656666666666666,0.0,0.8101666666666667,0.8903333333333333,0.8856666666666666,0.862,0.8136666666666668,0.8881666666666667,0.8833333333333333,0.8690000000000001,0.8856666666666666,0.8818333333333334,0.8931666666666667,0.79,0.8683333333333334,0.89,0.8398333333333333,0.8240000000000001,0.8901666666666668,0.7906666666666667,0.7844999999999999
SU5adj1s1A1F8nf0,0.9561666666666667,0.8993333333333333,0.8099999999999998,0.7451666666666665,0.8768333333333334,0.7245,0.8539999999999999,0.8756666666666668,0.8898333333333334,0.9209999999999999,0.9181666666666668,0.6128333333333333,0.8101666666666667,0.0,0.9329999999999999,0.9061666666666668,0.7733333333333333,0.5453333333333333,0.9153333333333333,0.91,0.7538333333333334,0.9053333333333334,0.8553333333333333,0.9161666666666668,0.7148333333333334,0.7728333333333333,0.9075,0.9476666666666667,0.7665,0.9428333333333334,0.7116666666666666,0.9359999999999999
SU9s2A2F16nf0,1.0,1.0,0.9998333333333334,0.9980000000000001,1.0,0.9983333333333334,0.9995,0.8885,0.9985,1.0,0.955,0.9671666666666667,0.8903333333333333,0.9329999999999999,0.0,1.0,0.9996666666666667,0.9995,1.0,1.0,1.0,0.9996666666666667,1.0,1.0,1.0,1.0,1.0,0.9108333333333333,1.0,0.9975,0.9996666666666667,0.9791666666666667
SO5adj1nf2,1.0,0.6111666666666666,0.9740000000000001,0.8663333333333333,0.5786666666666666,0.8775,0.9956666666666666,0.8875,0.9871666666666666,0.9084999999999998,0.9996666666666667,0.8460000000000001,0.8856666666666666,0.9061666666666668,1.0,0.0,0.9191666666666665,0.9643333333333334,0.9616666666666669,0.6138333333333332,0.84,0.9441666666666667,0.7158333333333331,0.9838333333333334,0.9818333333333336,0.8988333333333333,0.9871666666666669,0.9346666666666666,0.938,0.9703333333333335,0.9920000000000002,0.9771666666666667
SU7a2A2nf1,1.0,0.8994999999999999,0.9563333333333334,0.8121666666666667,0.8896666666666665,0.8886666666666667,0.9261666666666666,0.8861666666666668,0.9889999999999999,0.9451666666666665,0.9964999999999999,0.7161666666666667,0.862,0.7733333333333333,0.9996666666666667,0.9191666666666665,0.0,0.8561666666666664,0.9653333333333333,0.9578333333333333,0.8943333333333332,0.9808333333333333,0.8923333333333333,0.9351666666666667,0.9401666666666668,0.8855,0.9718333333333333,0.9421666666666667,0.9138333333333334,0.9901666666666668,0.9471666666666668,0.9690000000000001
SU3adj1nf4,0.9998333333333334,0.9540000000000001,0.8168333333333332,0.7611666666666668,0.9408333333333334,0.758,0.9500000000000002,0.8848333333333332,0.987,0.9771666666666668,0.9996666666666667,0.6415000000000001,0.8136666666666668,0.5453333333333333,0.9995,0.9643333333333334,0.8561666666666664,0.0,0.9810000000000001,0.9673333333333334,0.8108333333333334,0.9791666666666667,0.9514999999999999,0.985,0.6846666666666665,0.8343333333333333,0.9745,0.9061666666666665,0.7363333333333333,0.9768333333333333,0.6901666666666667,0.9591666666666666
Sp2s1a2nf0,1.0,0.9571666666666667,0.983,0.9128333333333336,0.8838333333333332,0.9591666666666667,0.9993333333333334,0.8878333333333334,0.9893333333333334,0.9951666666666668,0.9996666666666667,0.9341666666666667,0.8881666666666667,0.9153333333333333,1.0,0.9616666666666669,0.9653333333333333,0.9810000000000001,0.0,0.9551666666666666,0.894,0.997,0.9428333333333334,0.7969999999999999,0.9888333333333336,0.9681666666666667,0.6839999999999999,0.9643333333333334,0.9766666666666667,0.982,0.9941666666666668,0.9775
Sp2adj1nf1,1.0,0.713,0.9778333333333334,0.8913333333333334,0.7058333333333333,0.9153333333333332,0.9981666666666668,0.8876666666666668,0.9890000000000001,0.7936666666666667,0.9996666666666667,0.8903333333333333,0.8833333333333333,0.91,1.0,0.6138333333333332,0.9578333333333333,0.9673333333333334,0.9551666666666666,0.0,0.8584999999999999,0.9123333333333333,0.7004999999999998,0.9608333333333334,0.9850000000000001,0.9331666666666666,0.9831666666666667,0.9500000000000002,0.9581666666666666,0.9663333333333334,0.9921666666666666,0.9773333333333335
SU5adj1nf2,1.0,0.7869999999999999,0.9473333333333332,0.8288333333333333,0.7393333333333334,0.5425,0.9915,0.887,0.9861666666666666,0.8821666666666667,0.9996666666666667,0.7416666666666667,0.8690000000000001,0.7538333333333334,1.0,0.84,0.8943333333333332,0.8108333333333334,0.894,0.8584999999999999,0.0,0.9015,0.7383333333333334,0.9261666666666666,0.9568333333333334,0.5935000000000001,0.9058333333333334,0.9115000000000001,0.813,0.9566666666666666,0.9753333333333333,0.9741666666666667
SU5s1S1a1A1nf1,1.0,0.9686666666666668,0.9763333333333334,0.9063333333333332,0.8796666666666667,0.9428333333333334,0.9928333333333333,0.8880000000000001,0.9861666666666667,0.7523333333333332,0.9985,0.848,0.8856666666666666,0.9053333333333334,0.9996666666666667,0.9441666666666667,0.9808333333333333,0.9791666666666667,0.997,0.9123333333333333,0.9015,0.0,0.7120000000000001,0.9800000000000001,0.9916666666666667,0.9436666666666668,0.9958333333333335,0.9583333333333335,0.8935,0.9568333333333334,0.9943333333333332,0.9771666666666667
SU4adj2a1A1nf1,1.0,0.7688333333333334,0.9669999999999999,0.6921666666666667,0.6623333333333333,0.7721666666666666,0.9916666666666667,0.8878333333333334,0.9841666666666667,0.6268333333333334,0.9996666666666667,0.6969999999999998,0.8818333333333334,0.8553333333333333,1.0,0.7158333333333331,0.8923333333333333,0.9514999999999999,0.9428333333333334,0.7004999999999998,0.7383333333333334,0.7120000000000001,0.0,0.7706666666666666,0.9836666666666667,0.7460000000000001,0.9440000000000001,0.9443333333333334,0.6921666666666667,0.9596666666666667,0.9908333333333332,0.9765
