Features,1.0000,1.0250,1.0500,1.0750,1.1000,1.1250,1.1500,1.1750,1.2000,1.2250,1.2500,1.2750,1.3000,1.3250,1.3500,1.3750,1.4000,1.4250,1.4500,1.4750,1.5000,1.5250,1.5500,1.5750,1.6000,1.6250,1.6500,1.6750,1.7000,1.7250,1.7500,1.7750,1.8000,1.8250,1.8500,1.8750,1.9000,1.9250,1.9500,1.9750,2.0000,2.0250,2.0500,2.0750,2.1000,2.1250,2.1500,2.1750,2.2000,2.2250,2.2500,2.2750,2.3000,2.3250,2.3500,2.3750,2.4000,2.4250,2.4500,2.4750,2.5000,2.5250,2.5500,2.5750,2.6000,2.6250,2.6500,2.6750,2.7000,2.7250,2.7500,2.7750,2.8000,2.8250,2.8500,2.8750,2.9000,2.9250,2.9500,2.9750,3.0000,3.0250,3.0500,3.0750,3.1000,3.1250,3.1500,3.1750,3.2000,3.2250,3.2500,3.2750,3.3000,3.3250,3.3500,3.3750,3.4000,3.4250,3.4500,3.4750,3.5000,3.5250,3.5500,3.5750,3.6000,3.6250,3.6500,3.6750,3.7000,3.7250,3.7500,3.7750,3.8000,3.8250,3.8500,3.8750,3.9000,3.9250,3.9500,3.9750,4.0000,4.0250,4.0500,4.0750,4.1000,4.1250,4.1500,4.1750,4.2000,4.2250,4.2500,4.2750,4.3000,4.3250,4.3500,4.3750,4.4000,4.4250,4.4500,4.4750,4.5000,Minimal gap,Maximal gap,Mean gap,Stdev gap,Median gap,1st quartile gap,3rd quartile gap,Sum of absolute values of coefficients,Log of Sum of absolute values of coefficients,Mean dimension,Stdev dimension,Minimal dimension,Maximal dimension,Median dimension,1st quartile dimension,3rd quartile dimension
Absolute average score,0.013308009733596155,0.012351153959189691,0.01162129147879539,0.01225506045645283,0.012420520727192201,0.012786374337250186,0.012822983365866446,0.013231263345768374,0.013168764150431079,0.01396757784870363,0.012403905812290407,0.01346537098288536,0.013085844055298836,0.013226562690350318,0.013218864618289855,0.012234129312057649,0.012903473610358854,0.012714918943182114,0.012632588585538248,0.01284915677482082,0.012646402142220927,0.012414599979116071,0.01256139143820732,0.012325779264492373,0.012431159194919371,0.012833743085784296,0.012298082331976583,0.012992812681101983,0.012973628818027435,0.01259525378625239,0.012129026435075267,0.01271619088947773,0.013400875332374726,0.012082701669104638,0.01236786909641758,0.013583676889538765,0.012817948155345456,0.01320855493747419,0.012792046151814921,0.012773955901784281,0.013144052677577543,0.01319349929690361,0.01263929873464569,0.012610810718709422,0.012452709819039991,0.012593696494736979,0.01280968329839168,0.01166689233674157,0.012498956834596972,0.013076473568235674,0.012006242909739095,0.012842877076998833,0.012710868831603758,0.012270822520217588,0.012628174597217191,0.012780033592735567,0.012178984140196154,0.013144017527661016,0.012683994286964017,0.013387092238953036,0.012750574057140657,0.013623124709533106,0.012869946658611298,0.013208644524697334,0.013233306246899789,0.012902851426793684,0.013224630406306635,0.012524573853419672,0.013284519735363222,0.01356390509153566,0.012952810333621117,0.012463263566455534,0.012929336318085271,0.012865246904473151,0.013210544002152259,0.012389485033289079,0.012414172532096986,0.013442790135741234,0.013075851324585176,0.012751662623017065,0.01334406171114214,0.013114110176121034,0.012607728461584738,0.013003491946766454,0.013537763587890132,0.012609782298245737,0.012966572697604857,0.012755401732940827,0.012927342025983718,0.012584383809758772,0.013223859992238783,0.012872753544680534,0.012352232070219132,0.012722742413320848,0.012648958712816238,0.012168050773682134,0.013225344460337393,0.0132675051328636,0.01239809219635302,0.012993504864073569,0.012814176058576952,0.012665765840680368,0.012937996416322647,0.012342320935380074,0.013398450949499685,0.013204470817600527,0.012904694964808802,0.012763984801788484,0.013195602824130365,0.012102998733039825,0.01209231243739205,0.012299798489097626,0.012668606374532945,0.012670396196265374,0.013391429798737649,0.013304514630186942,0.013030752840061341,0.01353779825712404,0.011808264099301831,0.013286352878616702,0.01273359346293634,0.012580010018521739,0.013430151787977065,0.013153895074802061,0.013562456073780213,0.013537561460848778,0.012877890299404822,0.013406718450207864,0.012740629935456861,0.013125814497470856,0.012660027451572879,0.012212404981255531,0.013014887609789449,0.01344644801030236,0.01303944814830057,0.012627003353930289,0.012638582998225767,0.012404443636055916,0.012304742670347613,0.013283378294398707,0.012421821754786276,0.013006508590713624,0.013258481938992777,0.013206916650937449,0.012712501169693085,0.012741849307091005,0.01347121614361963,0.012879738043392859,0.01204334644059981,0.012965220176885206,0.013216720653637763,0.013433536574725182,0.013651695402879869,0.013142801100207914,0.013497640829413168,0.013204910041343781,0.012153784173630899
