Score,1,2,3,4,5,6,7,8,9,10
R2,0.9497276544570923,0.9243925213813782,0.9440237283706665,0.9402443170547485,0.9418144226074219,0.9378290772438049,0.9523010849952698,0.9415415525436401,0.947284996509552,0.9237241148948669
RMSE,0.5835729837417603,0.7163493037223816,0.6189352869987488,0.6371474862098694,0.6290968060493469,0.6515527367591858,0.5698732137680054,0.6294225454330444,0.5972564816474915,0.7196577191352844
Error,6.726500391960144%,7.934365421533585%,8.017492294311523%,7.37854540348053%,7.5166255235672%,6.724735349416733%,7.01877698302269%,6.982247531414032%,7.606377452611923%,8.882050961256027%
