Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU3adj1nf3,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,Sp2s1a1nf2,Sp2s1a2nf1,SU5adj1a2A2nf1,Sp3a3nf1,SU4a3A3nf1
SU10s2A2F16nf1,0.9991666666666668,0.9991666666666668,0.9971666666666666,0.9921666666666666,0.9991666666666668,0.9990000000000001,0.9985,0.8788333333333332,0.9978333333333335,0.9988333333333334,0.0,0.7653333333333333,0.878,0.9335000000000001,0.9469999999999998,0.9991666666666668,0.9971666666666666,0.9991666666666668,0.9991666666666668,0.9991666666666668,0.9988333333333334,0.9991666666666668,0.9991666666666668,0.9991666666666668,0.9991666666666668,0.9991666666666668,0.9991666666666668,0.9790000000000001
SU8s1S2a1f8nf1,0.9368333333333334,0.8721666666666669,0.7403333333333335,0.6200000000000001,0.7933333333333334,0.7608333333333335,0.7543333333333335,0.8015000000000001,0.7536666666666666,0.8513333333333334,0.7653333333333333,0.0,0.6678333333333333,0.6035,0.9788333333333334,0.8460000000000001,0.7030000000000001,0.605,0.9353333333333333,0.8973333333333333,0.8531666666666667,0.6910000000000001,0.9475,0.7466666666666667,0.9033333333333334,0.745,0.748,0.8628333333333333
Sp2adj1a2nf4,0.8543333333333334,0.8673333333333333,0.8428333333333333,0.8315,0.8723333333333332,0.8498333333333332,0.8586666666666666,0.6138333333333333,0.8611666666666666,0.8815,0.878,0.6678333333333333,0.0,0.8164999999999999,0.8813333333333333,0.8781666666666667,0.871,0.7981666666666666,0.8858333333333335,0.8825,0.8788333333333332,0.8734999999999999,0.8928333333333334,0.8546666666666667,0.8788333333333332,0.8181666666666668,0.7905000000000001,0.7838333333333333
SU5adj1s1A1F8nf0,0.954,0.8908333333333333,0.8044999999999999,0.7398333333333332,0.8525,0.7130000000000001,0.857,0.8656666666666666,0.8836666666666666,0.9130000000000001,0.9335000000000001,0.6035,0.8164999999999999,0.0,0.9346666666666666,0.8973333333333335,0.7688333333333333,0.5429999999999999,0.9153333333333333,0.9116666666666667,0.8941666666666667,0.8386666666666668,0.904,0.7416666666666667,0.8998333333333334,0.7686666666666666,0.7008333333333333,0.9306666666666666
SU9s2A2F16nf0,1.0,1.0,1.0,0.9991666666666668,1.0,1.0,1.0,0.8815000000000001,0.9996666666666667,1.0,0.9469999999999998,0.9788333333333334,0.8813333333333333,0.9346666666666666,0.0,1.0,0.9993333333333334,0.9996666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996666666666667,0.9806666666666668
SO5adj1nf2,1.0,0.6081666666666667,0.9786666666666668,0.872,0.5885,0.8885,0.9953333333333333,0.8808333333333335,0.9875,0.9033333333333333,0.9991666666666668,0.8460000000000001,0.8781666666666667,0.8973333333333335,1.0,0.0,0.9255,0.9648333333333334,0.9636666666666668,0.6041666666666667,0.9470000000000001,0.7385,0.9811666666666666,0.8721666666666665,0.9913333333333334,0.9448333333333333,0.9926666666666668,0.9786666666666668
SU7a2A2nf1,0.9996666666666667,0.8966666666666666,0.9576666666666667,0.8119999999999998,0.8988333333333334,0.8873333333333332,0.9241666666666665,0.8776666666666667,0.9901666666666666,0.9316666666666665,0.9971666666666666,0.7030000000000001,0.871,0.7688333333333333,0.9993333333333334,0.9255,0.0,0.8506666666666667,0.9540000000000001,0.9456666666666668,0.9775000000000001,0.8991666666666666,0.9301666666666667,0.8803333333333333,0.9570000000000001,0.9126666666666666,0.9506666666666667,0.9703333333333333
SU3adj1nf4,1.0,0.9531666666666666,0.8043333333333332,0.7538333333333332,0.9393333333333334,0.7699999999999999,0.9355,0.8771666666666667,0.9854999999999999,0.9765,0.9991666666666668,0.605,0.7981666666666666,0.5429999999999999,0.9996666666666667,0.9648333333333334,0.8506666666666667,0.0,0.9723333333333334,0.9678333333333334,0.9765,0.9456666666666668,0.9824999999999998,0.8213333333333332,0.9656666666666668,0.7404999999999999,0.6875,0.9620000000000001
Sp2s1a2nf0,1.0,0.9578333333333334,0.9868333333333336,0.9133333333333334,0.8956666666666667,0.9655000000000001,0.9983333333333334,0.8808333333333335,0.9896666666666667,0.9941666666666668,0.9991666666666668,0.9353333333333333,0.8858333333333335,0.9153333333333333,1.0,0.9636666666666668,0.9540000000000001,0.9723333333333334,0.0,0.9643333333333334,0.9933333333333333,0.9448333333333333,0.7971666666666667,0.9648333333333333,0.6833333333333332,0.9771666666666668,0.9951666666666666,0.9790000000000001
Sp2adj1nf1,1.0,0.7070000000000001,0.9826666666666668,0.8951666666666668,0.7381666666666666,0.9206666666666666,0.9966666666666666,0.8809999999999999,0.9881666666666667,0.8016666666666665,0.9991666666666668,0.8973333333333333,0.8825,0.9116666666666667,1.0,0.6041666666666667,0.9456666666666668,0.9678333333333334,0.9643333333333334,0.0,0.9143333333333333,0.6975,0.9613333333333334,0.9248333333333332,0.985,0.9565000000000002,0.9926666666666667,0.9786666666666668
SU5s1S1a1A1nf1,1.0,0.9703333333333335,0.9804999999999999,0.9066666666666666,0.8881666666666667,0.9420000000000001,0.9898333333333333,0.8811666666666668,0.9848333333333333,0.7389999999999999,0.9988333333333334,0.8531666666666667,0.8788333333333332,0.8941666666666667,1.0,0.9470000000000001,0.9775000000000001,0.9765,0.9933333333333333,0.9143333333333333,0.0,0.7011666666666667,0.9798333333333334,0.9298333333333333,0.9966666666666666,0.8783333333333333,0.9954999999999999,0.9788333333333334
SU4adj2a1A1nf1,1.0,0.7843333333333333,0.9626666666666668,0.7043333333333334,0.6755,0.7776666666666666,0.9896666666666667,0.8808333333333335,0.9854999999999999,0.5883333333333334,0.9991666666666668,0.6910000000000001,0.8734999999999999,0.8386666666666668,1.0,0.7385,0.8991666666666666,0.9456666666666668,0.9448333333333333,0.6975,0.7011666666666667,0.0,0.7685,0.7520000000000002,0.9421666666666667,0.6841666666666666,0.9913333333333334,0.9781666666666667
Sp2s2a1nf1,1.0,0.9806666666666668,0.9871666666666669,0.9526666666666667,0.9061666666666668,0.9743333333333335,0.9963333333333334,0.8808333333333335,0.9881666666666666,0.9793333333333334,0.9991666666666668,0.9475,0.8928333333333334,0.904,1.0,0.9811666666666666,0.9301666666666667,0.9824999999999998,0.7971666666666667,0.9613333333333334,0.9798333333333334,0.7685,0.0,0.9656666666666667,0.8088333333333334,0.9826666666666668,0.9956666666666666,0.9801666666666669
Sp2s1a1nf2,1.0,0.8436666666666666,0.9576666666666668,0.835,0.7285,0.5636666666666666,0.9886666666666666,0.8794999999999998,0.9845,0.9406666666666667,0.9991666666666668,0.7466666666666667,0.8546666666666667,0.7416666666666667,1.0,0.8721666666666665,0.8803333333333333,0.8213333333333332,0.9648333333333333,0.9248333333333332,0.9298333333333333,0.7520000000000002,0.9656666666666667,0.0,0.9041666666666667,0.6855,0.9833333333333333,0.9758333333333334
Sp2s1a2nf1,1.0,0.96,0.9780000000000001,0.9098333333333334,0.9203333333333333,0.9358333333333333,0.9958333333333335,0.8808333333333335,0.9878333333333333,0.9945,0.9991666666666668,0.9033333333333334,0.8788333333333332,0.8998333333333334,1.0,0.9913333333333334,0.9570000000000001,0.9656666666666668,0.6833333333333332,0.985,0.9966666666666666,0.9421666666666667,0.8088333333333334,0.9041666666666667,0.0,0.9583333333333335,0.9950000000000001,0.9785
SU5adj1a2A2nf1,1.0,0.9188333333333334,0.9185000000000001,0.8176666666666667,0.7946666666666666,0.774,0.9231666666666665,0.8781666666666667,0.9765,0.9591666666666667,0.9991666666666668,0.745,0.8181666666666668,0.7686666666666666,1.0,0.9448333333333333,0.9126666666666666,0.7404999999999999,0.9771666666666668,0.9565000000000002,0.8783333333333333,0.6841666666666666,0.9826666666666668,0.6855,0.9583333333333335,0.0,0.93,0.9186666666666667
Sp3a3nf1,1.0,0.9888333333333335,0.9343333333333332,0.8456666666666668,0.985,0.9613333333333334,0.9860000000000001,0.8738333333333334,0.9898333333333333,0.9956666666666668,0.9991666666666668,0.748,0.7905000000000001,0.7008333333333333,0.9996666666666667,0.9926666666666668,0.9506666666666667,0.6875,0.9951666666666666,0.9926666666666667,0.9954999999999999,0.9913333333333334,0.9956666666666666,0.9833333333333333,0.9950000000000001,0.93,0.0,0.9563333333333334
SU4a3A3nf1,1.0,0.9773333333333334,0.968,0.9291666666666667,0.9771666666666667,0.9756666666666668,0.9766666666666667,0.8706666666666666,0.977,0.9784999999999999,0.9790000000000001,0.8628333333333333,0.7838333333333333,0.9306666666666666,0.9806666666666668,0.9786666666666668,0.9703333333333333,0.9620000000000001,0.9790000000000001,0.9786666666666668,0.9788333333333334,0.9781666666666667,0.9801666666666669,0.9758333333333334,0.9785,0.9186666666666667,0.9563333333333334,0.0
