Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU3adj1nf3,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,Sp2s1a1nf2,Sp2s1a2nf1,SU5adj1a2A2nf1,Sp3a3nf1,SU4a3A3nf1
Sp2s1a2nf0,0.0,0.020575740839909287,0.011557825631723884,0.031622776601683784,0.03656197174357228,0.02397973681627423,0.004409585518440981,0.024452334585202025,0.010873004286866737,0.00750000000000001,0.002499999999999991,0.07910190333431372,0.03028796974231042,0.03132978703335781,0.0,0.019773719933285173,0.060305702696990246,0.03587942771747248,0.0,0.023513589451397855,0.007264831572567806,0.07372791571416863,0.04273984609757554,0.014557357818871748,0.09410396142328736,0.015794689684264836,0.006030017505041857,0.011333333333333336
Sp2adj1nf1,0.0,0.051163137771902394,0.014985177861992688,0.04055483256585392,0.08555521284202643,0.032413988749715246,0.006009252125773315,0.024610295948376302,0.011191514642799707,0.09899494936611666,0.002499999999999991,0.08342395073092353,0.03797842955035282,0.03299831645537222,0.0,0.06198678174507135,0.04622529370136849,0.021985475003081265,0.023513589451397855,0.0,0.033584057064161996,0.08017775391105827,0.023139672522411465,0.028842965635777925,0.0158113883008419,0.02136261011934429,0.007000000000000013,0.011445523142259599
SU5s1S1a1A1nf1,0.0,0.01973153144926499,0.017528548142958098,0.04633812924819282,0.03551564600441771,0.030182776545573133,0.011819240434327609,0.024370405549901445,0.01243762213787043,0.09440515522646702,0.003337497399083463,0.08581132403904121,0.03163199856685211,0.04964457002868827,0.0,0.026706220665272395,0.02657536453183663,0.017215141913766246,0.007264831572567806,0.033584057064161996,0.0,0.11677387930906846,0.01590684688358374,0.03432240926534408,0.005270462766947303,0.07555351304428759,0.005325515102890153,0.011691639938197057
SU4adj2a1A1nf1,0.0,0.04659637563397202,0.02376037784959564,0.08615618891808578,0.058247794426532204,0.035451061729908424,0.009510228411791414,0.024452334585202025,0.010904891868637074,0.06599663291074444,0.002499999999999991,0.09963600420196173,0.04122061242738745,0.07113680091516938,0.0,0.06782104720840314,0.06942722008613689,0.03465063731977619,0.07372791571416863,0.08017775391105827,0.11677387930906846,0.0,0.1398639219622654,0.043287154881994465,0.05667671479540782,0.1082724187716644,0.007257180352359096,0.011533766851197303
Sp2s2a1nf1,0.0,0.01711399687065792,0.011809835825371259,0.030112751082851552,0.037036393512927854,0.02178429607665934,0.005312459150169738,0.024452334585202025,0.01131493604832913,0.02212590236703478,0.002499999999999991,0.06545248488619647,0.040069730886709655,0.03757363141589828,0.0,0.014982397078646074,0.04728430559451576,0.017260262647673327,0.04273984609757554,0.023139672522411465,0.01590684688358374,0.1398639219622654,0.0,0.014685593847940454,0.041479914818298914,0.01116044602852214,0.005333333333333335,0.010787080750189604
Sp2s1a1nf2,0.0,0.0876634980415959,0.02040152499746581,0.042426406871192854,0.08217680802865111,0.042906875905849864,0.009539392014169468,0.024506801776921727,0.01190354755711274,0.029137604568666934,0.002499999999999991,0.07907450776184306,0.05732848816736367,0.1259850079264284,0.0,0.0719492490888157,0.05663626635528393,0.10125819582741055,0.014557357818871748,0.028842965635777925,0.03432240926534408,0.043287154881994465,0.014685593847940454,0.0,0.07075485849042452,0.08809417309523561,0.009860132971832698,0.01335934961823449
Sp2s1a2nf1,0.0,0.028963578661637946,0.015253414918196736,0.04418050097799556,0.05838473925417307,0.02987241388155819,0.006508541396588882,0.024452334585202025,0.01180983582537126,0.008434387285920004,0.002499999999999991,0.08701851654804409,0.036712471389918115,0.037730403302023346,0.0,0.008326663997864544,0.054066831072499724,0.024073960113690382,0.09410396142328736,0.0158113883008419,0.005270462766947303,0.05667671479540782,0.041479914818298914,0.07075485849042452,0.0,0.027988092706244434,0.0060092521257733246,0.011677376037068907
SU5adj1a2A2nf1,0.0,0.03932803636649615,0.03150352713938904,0.041986770403174486,0.10077146862524575,0.07345898326428309,0.03172319515923815,0.0246018292002851,0.0167240678198949,0.02187400791401114,0.002499999999999991,0.06677075208003376,0.04455614435742842,0.07167751855823878,0.0,0.03303575504072989,0.03540401734894564,0.08806578980133734,0.015794689684264836,0.02136261011934429,0.07555351304428759,0.1082724187716644,0.01116044602852214,0.08809417309523561,0.027988092706244434,0.0,0.023213980461973524,0.02617038190185402
Sp3a3nf1,0.0,0.008434387285920015,0.019905331502444817,0.02785079292707241,0.013743685418725544,0.02066666666666667,0.011234866364235157,0.027131879567934277,0.009470715096783594,0.005333333333333335,0.002499999999999991,0.04104739807696571,0.07888123984826811,0.0991526600752597,0.0023333333333333405,0.006155395104206478,0.024315061633115836,0.08160286623506419,0.006030017505041857,0.007000000000000013,0.005325515102890153,0.007257180352359096,0.005333333333333335,0.009860132971832698,0.0060092521257733246,0.023213980461973524,0.0,0.01671326818229556
SU4a3A3nf1,0.0,0.011308796969124913,0.015216949614017764,0.028000496027352405,0.011880188924797822,0.013211947455070943,0.012583057392117913,0.04558995990834434,0.01099999999999999,0.011557825631723872,0.011695203195232552,0.07758883797156507,0.07944966960283724,0.02440628334398063,0.011110555541665974,0.011445523142259599,0.014828650946356811,0.01811690432226825,0.011333333333333336,0.011445523142259599,0.011691639938197057,0.011533766851197303,0.010787080750189604,0.01335934961823449,0.011677376037068907,0.02617038190185402,0.01671326818229556,0.0
