Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU5s1a1A2F8nf0,SU3adj1nf3,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5adj1nf2,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,SU5adj1nf4,Sp2s1a1nf2,Sp2s1a2nf1,Sp2nf5
SU2nf4,0.0,0.0,0.008660254037844399,0.11836490189241067,0.0,0.001979057014506312,0.0,0.138589722241987,0.006333333333333341,0.0,0.0027080128015453103,0.13054682003872106,0.069226680790959,0.021666666666666664,0.0,0.0,0.0030550504633038824,0.0027080128015453103,0.0,0.0,0.0011666666666666626,0.0,0.0,0.0,0.19888271250496692,0.0011666666666666626,0.0,0.026416009455547142
SU2adj1nf2,0.0,0.0,0.23395518326760315,0.1681883864401265,0.18972794850639282,0.14389965639677918,0.1020387998100069,0.027023138233743325,0.06543890280253788,0.013820274961085248,0.0122429117814713,0.07854740253149334,0.09157631911265172,0.09248783703817491,0.003655285366576871,0.15576772237319686,0.015666666666666672,0.03873557079022386,0.15395174207812296,0.18428962712715727,0.01661993448309054,0.013329166015421478,0.01943650631615099,0.019457218026566206,0.03507967122612942,0.02243261514452165,0.016351180725290484,0.03916631205513229
SU6s1a1A2F8nf1,0.008660254037844399,0.23395518326760315,0.0,0.015428148877223664,0.23206446661793498,0.04438593370777628,0.21052058490006784,0.0296273147243853,0.0220661883130428,0.09123002064379174,0.10224915104238709,0.04930883400680968,0.08707212846574704,0.04905354217587147,0.03851731212498262,0.2292650697821677,0.05808614292583041,0.18031800612621393,0.2333473805295444,0.23265281716182448,0.16156259536855125,0.09353683172359906,0.12524209888585122,0.20542530407804085,0.024576411454889008,0.1704080071149501,0.23112797080597772,0.032065904356843304
SU6adj1s1A1F8nf1,0.11836490189241067,0.1681883864401265,0.015428148877223664,0.0,0.13381797338175466,0.025550059795537764,0.12265760836119743,0.031578825535827366,0.021294887231967728,0.026689573494781318,0.03238483870235851,0.04087956566414189,0.08088812575952596,0.018726837545203524,0.04132392366011081,0.13556066702566952,0.02366490603779736,0.11276438070399518,0.15700539622715026,0.14781379051586044,0.10807983160608643,0.02488864087178013,0.07811476599636373,0.11610053115009135,0.07411046559772183,0.0996695930451097,0.1180382470971921,0.034008168953290556
SU3adj1nf2,0.0,0.18972794850639282,0.23206446661793498,0.13381797338175466,0.0,0.2063519781559869,0.07332367360621746,0.02734806513570324,0.06618492611195123,0.014091959882618644,0.015180396715647596,0.06773744246065917,0.09117199862530893,0.08247491201032658,0.1428111612507152,0.06106098954688209,0.017455498974376076,0.037771608973466354,0.14627257660500365,0.07546154281781181,0.08360555537097335,0.01426826315054965,0.02778888666755511,0.1644330326370654,0.03558869982951829,0.09527576933419231,0.15523136853670322,0.03665757463032406
SU5s1a1A2F8nf0,0.001979057014506312,0.14389965639677918,0.04438593370777628,0.025550059795537764,0.2063519781559869,0.0,0.2116601048851673,0.027773388542111883,0.15184248051480484,0.15810545004310678,0.06300264544710273,0.05785542325486869,0.09097634002554975,0.06817889050953461,0.20521810890421494,0.21751117468100603,0.16501548748863276,0.20973369357883873,0.20110555547881925,0.19802749528509644,0.21426981951631816,0.21969985839271214,0.212022600996529,0.21358871432940668,0.031182259913824926,0.21193349323680657,0.2121872862460059,0.03665757463032406
SU3adj1nf3,0.0,0.1020387998100069,0.21052058490006784,0.12265760836119743,0.07332367360621746,0.2116601048851673,0.0,0.027286545321010425,0.10903936598005938,0.015854371987281964,0.01633078211367858,0.06632328232059824,0.09117199862530893,0.08071279672738117,0.13168660186636721,0.11998194308589383,0.015388487760516155,0.03438386249390839,0.025276251480171825,0.12082540203855222,0.04203305577492288,0.01309792180292565,0.03913260930619259,0.036378030610673684,0.03328371306743818,0.041365578819969516,0.031382939455839524,0.03665757463032406
SU3nf6,0.138589722241987,0.027023138233743325,0.0296273147243853,0.031578825535827366,0.02734806513570324,0.027773388542111883,0.027286545321010425,0.0,0.02705139142036465,0.026775299562594387,0.026388654969723483,0.06118301325622261,0.08116666666666666,0.031591577639899185,0.025824729750118725,0.02656700125259823,0.02698198987802379,0.027663152387246114,0.026627053911388702,0.02656700125259823,0.027170245163086453,0.026312227829154527,0.026627053911388702,0.026627053911388702,0.03644821288104839,0.027578675336812932,0.026627053911388702,0.025235006549544543
SU5s1a1A2F8nf1,0.006333333333333341,0.06543890280253788,0.0220661883130428,0.021294887231967728,0.06618492611195123,0.15184248051480484,0.10903936598005938,0.02705139142036465,0.0,0.11979334056801505,0.17237112738378071,0.047140746706007965,0.0924608025057105,0.07797791710193057,0.13073467617872297,0.1092621719636866,0.11846049505589992,0.12316610284038741,0.06530377732821688,0.09052071586106684,0.11845111509254215,0.11640971704381993,0.1358045981875757,0.10812235867037141,0.12276456691117713,0.13104293189638272,0.10940762211920052,0.03973383668584973
SU6s2S2nf1,0.0,0.013820274961085248,0.09123002064379174,0.026689573494781318,0.014091959882618644,0.15810545004310678,0.015854371987281964,0.026775299562594387,0.11979334056801505,0.0,0.013479408163730496,0.05955762848797048,0.09172059020016533,0.06920179830675564,0.1284246428411965,0.017146428199482245,0.0348109976236757,0.0739228201121503,0.014229273425660998,0.01690578467730958,0.015954797258365756,0.03282487200618187,0.06475509417970313,0.01839459461665603,0.08903947314409366,0.017780294960682973,0.016653327995729057,0.03805551500403355
SU10s2A2F16nf1,0.0027080128015453103,0.0122429117814713,0.10224915104238709,0.03238483870235851,0.015180396715647596,0.06300264544710273,0.01633078211367858,0.026388654969723483,0.17237112738378071,0.013479408163730496,0.0,0.05641832838517797,0.09234356140702682,0.12222520198387893,0.034681086744474676,0.014652455236049836,0.01683333333333333,0.014294521094927709,0.013528775915720442,0.014624940645653534,0.016445195178058675,0.01274645920333259,0.016473041950748227,0.014341083176199301,0.21899549716324712,0.016398678808570724,0.01465245523604984,0.048340516707577254
SU8s1S2a1f8nf1,0.13054682003872106,0.07854740253149334,0.04930883400680968,0.04087956566414189,0.06773744246065917,0.05785542325486869,0.06632328232059824,0.06118301325622261,0.047140746706007965,0.05955762848797048,0.05641832838517797,0.0,0.06551696133233152,0.04508140784551135,0.07287432103743174,0.06315853069855253,0.057234653450121936,0.06344047954141302,0.07331439149307589,0.06818052018966513,0.0631796380700829,0.0632071110626715,0.06097107693178974,0.06416471858514702,0.051831993551816585,0.06191391873668905,0.06783886136361011,0.029849623113198605
Sp2adj1a2nf4,0.069226680790959,0.09157631911265172,0.08707212846574704,0.08088812575952596,0.09117199862530893,0.09097634002554975,0.09117199862530893,0.08116666666666666,0.0924608025057105,0.09172059020016533,0.09234356140702682,0.06551696133233152,0.0,0.07511565157216644,0.09228112242249525,0.09153080841382802,0.09147085145917613,0.08946212730659953,0.09282660059367562,0.09153080841382802,0.0913213191611539,0.09153080841382802,0.09153080841382802,0.09220689296962084,0.0778012067886982,0.0913213191611539,0.09220689296962084,0.02630430889924057
SU5adj1s1A1F8nf0,0.021666666666666664,0.09248783703817491,0.04905354217587147,0.018726837545203524,0.08247491201032658,0.06817889050953461,0.08071279672738117,0.031591577639899185,0.07797791710193057,0.06920179830675564,0.12222520198387893,0.04508140784551135,0.07511565157216644,0.0,0.09509775672082561,0.07783600994683915,0.07217725095593179,0.08188474284694988,0.09237138205213896,0.08020529215013737,0.07953702841374505,0.06302556800396346,0.07039748259387942,0.07931810077851782,0.03408160142299002,0.07414793771013908,0.0806225774829855,0.027067816067549055
SU9s2A2F16nf0,0.0,0.003655285366576871,0.03851731212498262,0.04132392366011081,0.1428111612507152,0.20521810890421494,0.13168660186636721,0.025824729750118725,0.13073467617872297,0.1284246428411965,0.034681086744474676,0.07287432103743174,0.09228112242249525,0.09509775672082561,0.0,0.13149239521736608,0.11981942432028475,0.14553550540446594,0.04316666666666667,0.06579112571025232,0.05388387720109069,0.03459126415087421,0.03265178232331106,0.14979699225581564,0.028620602524910065,0.06983233889506749,0.14481559154854687,0.03804237403504443
SO5adj1nf2,0.0,0.15576772237319686,0.2292650697821677,0.13556066702566952,0.06106098954688209,0.21751117468100603,0.11998194308589383,0.02656700125259823,0.1092621719636866,0.017146428199482245,0.014652455236049836,0.06315853069855253,0.09153080841382802,0.07783600994683915,0.13149239521736608,0.0,0.015745369689742657,0.04112616090897753,0.06589743714456747,0.09546028842752712,0.08037481639861525,0.014948058216519107,0.03848376280978772,0.18632737020869716,0.0364783040541452,0.07413969547040536,0.16391266305905444,0.03865804501581068
SU7a2A2nf1,0.0030550504633038824,0.015666666666666672,0.05808614292583041,0.02366490603779736,0.017455498974376076,0.16501548748863276,0.015388487760516155,0.02698198987802379,0.11846049505589992,0.0348109976236757,0.01683333333333333,0.057234653450121936,0.09147085145917613,0.07217725095593179,0.11981942432028475,0.015745369689742657,0.0,0.05199919871177504,0.015348724159790397,0.017385338650713705,0.017873008824606015,0.03399509768579385,0.12987911045789208,0.06550318058435531,0.09762513337592253,0.0654066340502076,0.015762120556715855,0.03830034812722552
SU3adj1nf4,0.0027080128015453103,0.03873557079022386,0.18031800612621393,0.11276438070399518,0.037771608973466354,0.20973369357883873,0.03438386249390839,0.027663152387246114,0.12316610284038741,0.0739228201121503,0.014294521094927709,0.06344047954141302,0.08946212730659953,0.08188474284694988,0.14553550540446594,0.04112616090897753,0.05199919871177504,0.0,0.04774614585958163,0.0399391898877392,0.035347874366391856,0.07428473747831531,0.04999888887654294,0.05803758360847832,0.027773388542111862,0.03745701239791793,0.05514148468560973,0.034737507746590644
Sp2s1a2nf0,0.0,0.15395174207812296,0.2333473805295444,0.15700539622715026,0.14627257660500365,0.20110555547881925,0.025276251480171825,0.026627053911388702,0.06530377732821688,0.014229273425660998,0.013528775915720442,0.07331439149307589,0.09282660059367562,0.09237138205213896,0.04316666666666667,0.06589743714456747,0.015348724159790397,0.04774614585958163,0.0,0.17189475139036547,0.03566082506679345,0.01227463509301464,0.024431878083083714,0.16446884203398526,0.03674385814134262,0.024108550811324635,0.12953774653658978,0.03865804501581068
Sp2adj1nf1,0.0,0.18428962712715727,0.23265281716182448,0.14781379051586044,0.07546154281781181,0.19802749528509644,0.12082540203855222,0.02656700125259823,0.09052071586106684,0.01690578467730958,0.014624940645653534,0.06818052018966513,0.09153080841382802,0.08020529215013737,0.06579112571025232,0.09546028842752712,0.017385338650713705,0.0399391898877392,0.17189475139036547,0.0,0.08892818575807235,0.013785056321168127,0.029638563467962557,0.17739543085685405,0.06737210105080588,0.1075883357990075,0.18688112680406108,0.03865804501581068
SU5adj1nf2,0.0011666666666666626,0.01661993448309054,0.16156259536855125,0.10807983160608643,0.08360555537097335,0.21426981951631816,0.04203305577492288,0.027170245163086453,0.11845111509254215,0.015954797258365756,0.016445195178058675,0.0631796380700829,0.0913213191611539,0.07953702841374505,0.05388387720109069,0.08037481639861525,0.017873008824606015,0.035347874366391856,0.03566082506679345,0.08892818575807235,0.0,0.018481221700838806,0.0502839161384853,0.06921002656969419,0.033706247360261135,0.0319326548292566,0.03618048891015402,0.03665757463032406
SU5s1S1a1A1nf1,0.0,0.013329166015421478,0.09353683172359906,0.02488864087178013,0.01426826315054965,0.21969985839271214,0.01309792180292565,0.026312227829154527,0.11640971704381993,0.03282487200618187,0.01274645920333259,0.0632071110626715,0.09153080841382802,0.06302556800396346,0.03459126415087421,0.014948058216519107,0.03399509768579385,0.07428473747831531,0.01227463509301464,0.013785056321168127,0.018481221700838806,0.0,0.0245085019262024,0.01959379153371461,0.06801735889544014,0.020360637405433927,0.014715826703096067,0.0381768545354672
SU4adj2a1A1nf1,0.0,0.01943650631615099,0.12524209888585122,0.07811476599636373,0.02778888666755511,0.212022600996529,0.03913260930619259,0.026627053911388702,0.1358045981875757,0.06475509417970313,0.016473041950748227,0.06097107693178974,0.09153080841382802,0.07039748259387942,0.03265178232331106,0.03848376280978772,0.12987911045789208,0.04999888887654294,0.024431878083083714,0.029638563467962557,0.0502839161384853,0.0245085019262024,0.0,0.050091305521905584,0.03580076038919346,0.05174080702029212,0.0514241620684717,0.03865804501581068
Sp2s2a1nf1,0.0,0.019457218026566206,0.20542530407804085,0.11610053115009135,0.1644330326370654,0.21358871432940668,0.036378030610673684,0.026627053911388702,0.10812235867037141,0.01839459461665603,0.014341083176199301,0.06416471858514702,0.09220689296962084,0.07931810077851782,0.14979699225581564,0.18632737020869716,0.06550318058435531,0.05803758360847832,0.16446884203398526,0.17739543085685405,0.06921002656969419,0.01959379153371461,0.050091305521905584,0.0,0.06754113972650709,0.14109896054424592,0.08949255090043341,0.03865804501581068
SU5adj1nf4,0.19888271250496692,0.03507967122612942,0.024576411454889008,0.07411046559772183,0.03558869982951829,0.031182259913824926,0.03328371306743818,0.03644821288104839,0.12276456691117713,0.08903947314409366,0.21899549716324712,0.051831993551816585,0.0778012067886982,0.03408160142299002,0.028620602524910065,0.0364783040541452,0.09762513337592253,0.027773388542111862,0.03674385814134262,0.06737210105080588,0.033706247360261135,0.06801735889544014,0.03580076038919346,0.06754113972650709,0.0,0.03549804376456695,0.06759766596891081,0.027709304494258888
Sp2s1a1nf2,0.0011666666666666626,0.02243261514452165,0.1704080071149501,0.0996695930451097,0.09527576933419231,0.21193349323680657,0.041365578819969516,0.027578675336812932,0.13104293189638272,0.017780294960682973,0.016398678808570724,0.06191391873668905,0.0913213191611539,0.07414793771013908,0.06983233889506749,0.07413969547040536,0.0654066340502076,0.03745701239791793,0.024108550811324635,0.1075883357990075,0.0319326548292566,0.020360637405433927,0.05174080702029212,0.14109896054424592,0.03549804376456695,0.0,0.12296295738509581,0.03665757463032406
Sp2s1a2nf1,0.0,0.016351180725290484,0.23112797080597772,0.1180382470971921,0.15523136853670322,0.2121872862460059,0.031382939455839524,0.026627053911388702,0.10940762211920052,0.016653327995729057,0.01465245523604984,0.06783886136361011,0.09220689296962084,0.0806225774829855,0.14481559154854687,0.16391266305905444,0.015762120556715855,0.05514148468560973,0.12953774653658978,0.18688112680406108,0.03618048891015402,0.014715826703096067,0.0514241620684717,0.08949255090043341,0.06759766596891081,0.12296295738509581,0.0,0.03865804501581068
Sp2nf5,0.026416009455547142,0.03916631205513229,0.032065904356843304,0.034008168953290556,0.03665757463032406,0.03665757463032406,0.03665757463032406,0.025235006549544543,0.03973383668584973,0.03805551500403355,0.048340516707577254,0.029849623113198605,0.02630430889924057,0.027067816067549055,0.03804237403504443,0.03865804501581068,0.03830034812722552,0.034737507746590644,0.03865804501581068,0.03865804501581068,0.03665757463032406,0.0381768545354672,0.03865804501581068,0.03865804501581068,0.027709304494258888,0.03665757463032406,0.03865804501581068,0.0
