Score,1,2,3,4,5,6,7,8,9,10
R2,0.712169116377251,0.6643121415091459,0.6887216036388717,0.6764960477745211,0.6959570780034116,0.6612084593382428,0.6960239513817505,0.6903906438293324,0.679065197688185,0.7008258220956662
RMSE,1.398325386524586,1.5053688187811967,1.4507898329976037,1.4773297273942978,1.434124903610445,1.510349192813499,1.4317169457619712,1.448969894425523,1.4730988601932427,1.4242440717981542
Error,33.95680891967508%,39.03900042857666%,34.123354129471586%,35.300895093709215%,32.95494452886895%,37.23438503088695%,33.752488462385884%,36.27594712068589%,33.82250693359273%,34.24440632215769%
