Score,1,2,3,4,5,6,7,8,9,10
R2,0.9361150860786438,0.9291439056396484,0.939850926399231,0.9458774924278259,0.9504565596580505,0.9358134269714355,0.9562482833862305,0.91379314661026,0.9299463033676147,0.930669367313385
RMSE,0.6580915451049805,0.6914736032485962,0.638443648815155,0.6064316034317017,0.5800323486328125,0.6620680093765259,0.5451855659484863,0.765965461730957,0.6905092000961304,0.6853569746017456
Error,10.451114177703857%,11.584055423736572%,10.42499989271164%,10.686284303665161%,10.085438936948776%,12.560947239398956%,9.397053718566895%,12.960973381996155%,12.018393725156784%,10.811662673950195%
