Score,1,2,3,4,5,6,7,8,9,10
R2,0.5214833617210388,0.693412721157074,0.2559228539466858,0.5456092357635498,0.503852128982544,0.6164401769638062,0.26419299840927124,0.3178711533546448,0.7081888914108276,0.5018006563186646
RMSE,0.6079838275909424,0.48604077100753784,0.7573093771934509,0.5930266380310059,0.6162996292114258,0.5438143014907837,0.7510533332824707,0.7244974970817566,0.4753987193107605,0.6205303072929382
Error,15.514054894447327%,13.64172250032425%,17.920874059200287%,15.618199110031128%,15.485414862632751%,15.082500874996185%,15.794888138771057%,16.636474430561066%,13.914653658866882%,16.280445456504822%
