Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU5s1a1A2F8nf0,SU3adj1nf3,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5adj1nf2,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,SU5adj1nf4,Sp2s1a1nf2,Sp2s1a2nf1,Sp2nf5
SU2nf4,0.0,0.9998333333333334,0.7966666666666665,0.6695,0.9998333333333334,0.9935,0.9998333333333334,0.6168333333333333,0.9910000000000001,0.9998333333333334,0.9988333333333334,0.6481666666666667,0.5576666666666666,0.8466666666666667,0.9998333333333334,0.9998333333333334,0.9991666666666668,0.9928333333333335,0.9998333333333334,0.9998333333333334,0.9998333333333334,0.9998333333333334,0.9998333333333334,0.9998333333333334,0.757,0.9998333333333334,0.9998333333333334,0.6265
SU2adj1nf2,0.9998333333333334,0.0,0.5686666666666667,0.5459999999999999,0.5305,0.7935,0.5566666666666666,0.6585,0.9278333333333336,0.9906666666666668,0.9508333333333333,0.6729999999999999,0.5866666666666666,0.6406666666666666,0.9991666666666668,0.606,0.6365000000000001,0.7978333333333335,0.8960000000000001,0.616,0.7308333333333333,0.9848333333333333,0.9598333333333333,0.9206666666666666,0.5329999999999999,0.6705,0.9185000000000001,0.6285000000000001
SU6s1a1A2F8nf1,0.7966666666666665,0.5686666666666667,0.0,0.5266666666666666,0.5708333333333333,0.5381666666666667,0.5685,0.6233333333333333,0.5343333333333333,0.561,0.5521666666666666,0.6323333333333333,0.5706666666666667,0.5276666666666666,0.5421666666666666,0.5713333333333334,0.5571666666666668,0.5408333333333333,0.572,0.5718333333333333,0.5688333333333333,0.5696666666666668,0.5696666666666668,0.572,0.5204999999999999,0.5688333333333333,0.572,0.628
SU6adj1s1A1F8nf1,0.6695,0.5459999999999999,0.5266666666666666,0.0,0.5463333333333332,0.5443333333333333,0.5459999999999998,0.6266666666666666,0.5429999999999999,0.5471666666666666,0.5431666666666666,0.6118333333333335,0.5746666666666667,0.5356666666666666,0.5436666666666666,0.5463333333333332,0.5458333333333332,0.5434999999999999,0.5468333333333333,0.5468333333333333,0.5463333333333332,0.5471666666666666,0.5464999999999999,0.5469999999999999,0.5306666666666666,0.5459999999999998,0.5468333333333333,0.6276666666666667
SU3adj1nf2,0.9998333333333334,0.5305,0.5708333333333333,0.5463333333333332,0.0,0.7655,0.5419999999999999,0.6585,0.9166666666666669,0.9703333333333335,0.9704999999999999,0.6728333333333333,0.5866666666666666,0.6393333333333333,1.0,0.5331666666666667,0.6055,0.7975,0.6761666666666666,0.5635,0.6773333333333333,0.9611666666666666,0.6016666666666667,0.7156666666666668,0.5329999999999999,0.657,0.7143333333333334,0.6286666666666667
SU5s1a1A2F8nf0,0.9935,0.7935,0.5381666666666667,0.5443333333333333,0.7655,0.0,0.622,0.634,0.6326666666666667,0.6816666666666665,0.9095,0.6685000000000001,0.5853333333333333,0.6203333333333333,0.8558333333333334,0.7788333333333333,0.541,0.6709999999999999,0.8338333333333332,0.8234999999999999,0.6543333333333332,0.7105,0.7239999999999999,0.8333333333333333,0.5238333333333334,0.6826666666666666,0.8333333333333333,0.6283333333333334
SU3adj1nf3,0.9998333333333334,0.5566666666666666,0.5685,0.5459999999999998,0.5419999999999999,0.622,0.0,0.6503333333333333,0.8458333333333334,0.7095,0.9704999999999999,0.6715000000000001,0.5861666666666666,0.6285,1.0,0.5630000000000001,0.5936666666666666,0.7636666666666666,0.6465000000000001,0.5796666666666667,0.5343333333333332,0.653,0.5508333333333333,0.6705,0.524,0.5361666666666668,0.6916666666666665,0.6283333333333334
SU3nf6,0.6168333333333333,0.6585,0.6233333333333333,0.6266666666666666,0.6585,0.634,0.6503333333333333,0.0,0.634,0.6583333333333333,0.6343333333333333,0.6195,0.555,0.6251666666666665,0.6256666666666667,0.6583333333333333,0.6424999999999998,0.6253333333333333,0.6661666666666668,0.6583333333333333,0.6501666666666667,0.6583333333333333,0.6583333333333333,0.6583333333333333,0.6231666666666666,0.6501666666666667,0.6661666666666668,0.6246666666666666
SU5s1a1A2F8nf1,0.9910000000000001,0.9278333333333336,0.5343333333333333,0.5429999999999999,0.9166666666666669,0.6326666666666667,0.8458333333333334,0.634,0.0,0.8911666666666668,0.7288333333333332,0.6606666666666666,0.5756666666666667,0.5954999999999999,0.6871666666666666,0.9291666666666668,0.8246666666666667,0.7463333333333333,0.95,0.9421666666666667,0.8663333333333334,0.9141666666666669,0.8851666666666668,0.9556666666666667,0.5256666666666665,0.8623333333333334,0.9490000000000001,0.6283333333333334
SU6s2S2nf1,0.9998333333333334,0.9906666666666668,0.561,0.5471666666666666,0.9703333333333335,0.6816666666666665,0.7095,0.6583333333333333,0.8911666666666668,0.0,0.9704999999999999,0.6719999999999999,0.5866666666666666,0.6393333333333334,1.0,0.9731666666666666,0.6011666666666666,0.7946666666666669,0.9765,0.9773333333333334,0.9018333333333334,0.6035,0.8819999999999999,0.9520000000000001,0.5329999999999999,0.9016666666666666,0.965,0.6286666666666667
