Score,1,2,3,4,5,6,7,8,9,10
R2,0.5005736351013184,0.4477563500404358,0.5195775032043457,0.5848294496536255,0.5717527866363525,0.46661490201950073,0.5300941467285156,0.5180075168609619,0.5587623119354248,0.5826236009597778
RMSE,0.6061428785324097,0.6383285522460938,0.5953457951545715,0.5541197061538696,0.5614023208618164,0.6251441836357117,0.5912361145019531,0.595207154750824,0.5711936354637146,0.5564207434654236
Error (%),5.59418685734272,5.797716602683067,5.417424067854881,5.3065381944179535,5.37433959543705,5.461594834923744,5.528586357831955,5.293427035212517,5.288213863968849,5.216503143310547
