Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU3adj1nf3,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,Sp2s1a1nf2,Sp2s1a2nf1,SU5adj1a2A2nf1,Sp3a3nf1,SU4a3A3nf1
SU10s2A2F16nf1,0.002260776661041748,0.002260776661041748,0.002260776661041748,0.02939623936643748,0.002260776661041748,0.0027080128015453103,0.002260776661041748,0.00884433277428107,0.002260776661041748,0.03119116684077222,0.0,0.04343705535343961,0.02778088871468618,0.018685258598394844,0.020594632526192078,0.002260776661041748,0.047227581395244494,0.002260776661041748,0.002260776661041748,0.002260776661041748,0.01445779297741457,0.008480369488805699,0.0033333333333333214,0.004409585518440992,0.00650000000000001,0.001979057014506312,0.002260776661041748,0.002260776661041748
SU8s1S2a1f8nf1,0.002260776661041748,0.09027135019853567,0.05189305241445034,0.04425965054840205,0.04372928080817246,0.03454304882638796,0.06672684783670081,0.0370168880377592,0.034607320998116385,0.042491829279939886,0.04343705535343961,0.0,0.05213124462994017,0.05230784942158404,0.09804817410051268,0.09443457464768341,0.08367861800430927,0.03338496002027793,0.0011666666666666624,0.09996235402501395,0.045070623593546064,0.05515130702591432,0.06242973828410801,0.03766961640367474,0.004725815626252612,0.03708249062712902,0.03973558438813587,0.057600395446173416
Sp2adj1a2nf4,0.0068718427093627694,0.03525935652025178,0.04063010651666514,0.038281123866005344,0.10892199043352081,0.06282780700719494,0.06992555565266058,0.04532107677449864,0.035079275299748656,0.10177439647464276,0.02778088871468618,0.05213124462994017,0.0,0.058291413509100026,0.009655165571973491,0.032439687626938295,0.026841096185596536,0.0748138430446606,0.0027080128015453103,0.024776781245530836,0.05624574057947262,0.0491697739131132,0.005068968775248515,0.049796530445849786,0.007071067811865471,0.08784202992999549,0.0945487822355329,0.09861893552682693
SU5adj1s1A1F8nf0,0.024689178916188277,0.022003156339236614,0.05762064637687509,0.04761652374263932,0.08233468284993876,0.08191730247294796,0.05157222551378257,0.08011034057265433,0.028198207192814392,0.11132085758443172,0.018685258598394844,0.05230784942158404,0.058291413509100026,0.0,0.023274330161025997,0.02566666666666666,0.026056029372616755,0.08524621203705574,0.0011666666666666624,0.014840822079655827,0.0634656512523813,0.04682235933112869,0.0,0.08850612031567837,0.001632993161855446,0.08969949832635632,0.09732662648125753,0.06238878994748265
SU9s2A2F16nf0,0.0,0.0,0.0,0.0011666666666666624,0.0,0.010677078252031317,0.0,0.04193546629445454,0.0,0.028529224782083838,0.020594632526192078,0.09804817410051268,0.009655165571973491,0.023274330161025997,0.0,0.0,0.043520110293977884,0.0,0.0,0.0,0.007833333333333345,0.003818813079129868,0.0,0.008333333333333337,0.0,0.0,0.0,0.0
SO5adj1nf2,0.0011666666666666624,0.030013422923011557,0.02244808826307191,0.06565820588471787,0.05320949163448191,0.04999472194364345,0.007195677714974319,0.045801807339400424,0.01692220763113109,0.07894952677361516,0.002260776661041748,0.09443457464768341,0.032439687626938295,0.02566666666666666,0.0,0.0,0.026236636810214667,0.0344323007266917,0.010960788698304934,0.05222919575188659,0.04684489774185066,0.04756983170969695,0.006871842709362779,0.03920211162113025,0.007500000000000007,0.02624087142861939,0.045113745133828126,0.03420729291962299
SU7a2A2nf1,0.044910095375835776,0.02838231060987734,0.02595722977857572,0.028331372481167707,0.026920149413486635,0.02760032205931261,0.026343879744638983,0.02730282850630031,0.026381811916545844,0.027576157173261916,0.047227581395244494,0.08367861800430927,0.026841096185596536,0.026056029372616755,0.043520110293977884,0.026236636810214667,0.0,0.026457513110645918,0.11118665487468458,0.02794637722496424,0.026549743668986516,0.028676354952004157,0.06105916984550496,0.02720089867796447,0.08475454756727413,0.02748181216732259,0.026689573494781318,0.026049632115124653
SU3adj1nf4,0.0011666666666666624,0.03694026709883584,0.040809857197060186,0.02881164887872804,0.08162941327187836,0.06511122961688115,0.037178622890042604,0.08473307762877756,0.02134439817219809,0.05320531510625189,0.002260776661041748,0.03338496002027793,0.0748138430446606,0.08524621203705574,0.0,0.0344323007266917,0.026457513110645918,0.0,0.003480102169636847,0.024621580416825845,0.059973142136941424,0.07504739243378887,0.004179978734661485,0.07021474995405959,0.004096068575814829,0.05106531764971864,0.09032287762367971,0.05173006862551025
Sp2s1a2nf0,0.002260776661041748,0.009293067906300434,0.0,0.0016329931618554463,0.007557189365836436,0.0033333333333333214,0.0011666666666666624,0.002260776661041748,0.002499999999999991,0.005166666666666663,0.002260776661041748,0.0011666666666666624,0.0027080128015453103,0.0011666666666666624,0.0,0.010960788698304934,0.11118665487468458,0.003480102169636847,0.0,0.008976822006330166,0.011996527275285414,0.0076376261582597445,0.0571404215750792,0.006823163163486247,0.08991106717195607,0.003480102169636847,0.00578311719096582,0.0035590260840104243
Sp2adj1nf1,0.0,0.04715253027262811,0.017215141913766243,0.05757989618299469,0.0701355829803959,0.04291982189048682,0.006584915421712818,0.019524912860809963,0.016244657241348284,0.06008882314263334,0.002260776661041748,0.09996235402501395,0.024776781245530836,0.014840822079655827,0.0,0.05222919575188659,0.02794637722496424,0.024621580416825845,0.008976822006330166,0.0,0.0378608563617418,0.07364498172539208,0.006718548123582136,0.03255294832184091,0.0069940450861191,0.025100354136501295,0.047511402140258216,0.036174346342862
