Score,1,2,3,4,5,6,7,8,9,10
R2,0.940481424331665,0.952421247959137,0.9616971015930176,0.9554924964904785,0.9584388732910156,0.9543370604515076,0.9486050009727478,0.9642708897590637,0.9470235705375671,0.9523262977600098
RMSE,0.39171311259269714,0.34795016050338745,0.314411997795105,0.3372230529785156,0.3268353044986725,0.3411766588687897,0.3641873300075531,0.3028876483440399,0.3704637289047241,0.34914350509643555
Error,6.96602389216423%,6.362873315811157%,5.613593757152557%,6.8209245800971985%,6.072624772787094%,6.160521134734154%,6.872870028018951%,6.365583837032318%,7.614036649465561%,7.433982193470001%
