Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU3adj1nf3,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,Sp2s1a1nf2,Sp2s1a2nf1,SU5adj1a2A2nf1,Sp3a3nf1,SU4a3A3nf1,Sp2s2nf1,Sp2adj2nf2,SU4adj2a1A1nf0,Sp4a3nf0,SO12s2nf1,SU2adj1nf3,SU3adj2nf2,SU5a3A3nf0,SU7s1S2a1f8nf0,Sp5a3nf1,SU4adj1a2A2nf1,SU4s1S1a2A2nf1,SO5nf5,SU2adj2nf1,Sp4s1a1nf1,SU5s1S1a2A2nf1
SU4adj2a1A1nf1,0.0,0.05191472709057508,0.06706133179576905,0.04758034141206733,0.08236520975374116,0.06531972647421808,0.08967921225741844,0.09282974259961681,0.02006932429798716,0.05164650144115388,0.00816496580927727,0.027688746209726934,0.054873592110514416,0.03431876713662334,0.0033333333333333214,0.05191472709057508,0.025289984842489215,0.05351531452667439,0.005833333333333356,0.10705657901834484,0.05204164998665331,0.0,0.008164965809277272,0.09176131477310516,0.0075000000000000205,0.08620469824783333,0.07808915844511748,0.06213783960769083,0.07559486314117735,0.026822461565718457,0.05000000000000001,0.0942661716158618,0.03590109871423004,0.027888667551135834,0.04798726682962654,0.07211584045439978,0.04561310727801337,0.08019507466172719,0.07285830998131464,0.021794494717703353,0.08226397213307361,0.10348443253831843,0.054012601410329326,0.03617089069035118
Sp2s2a1nf1,0.0033333333333333214,0.007637626158259735,0.0,0.002499999999999991,0.012247448713915877,0.0033333333333333214,0.002499999999999991,0.002499999999999991,0.0,0.0033333333333333214,0.0033333333333333214,0.002499999999999991,0.0033333333333333214,0.002499999999999991,0.0,0.006666666666666682,0.054543560573178565,0.004082482904638616,0.05218157401484422,0.010408329997330674,0.011334558757279544,0.008164965809277272,0.0,0.004082482904638615,0.04816061092266631,0.007264831572567809,0.0038188130791298527,0.002499999999999991,0.0065085413965888924,0.008498365855987993,0.011211353372561428,0.0033333333333333214,0.015388487760516172,0.008700255424092142,0.006454972243679048,0.007637626158259738,0.002499999999999991,0.007453559924999322,0.002499999999999991,0.011902380714238091,0.009718253158075516,0.027182510717166822,0.0055901699437494795,0.004082482904638615
Sp2s1a1nf2,0.019720265943665383,0.03477107674170842,0.029825883613622133,0.03166666666666666,0.07036117142603897,0.03818813079129866,0.00768295371441073,0.029214246904930182,0.020497289793748076,0.09357483636106449,0.005335936864527384,0.021147629234082557,0.02758824226207809,0.05679519737129582,0.0,0.017658016750347578,0.024734703466093067,0.07195677714974301,0.0055901699437494795,0.07586995452746759,0.0454606056566195,0.09176131477310516,0.004082482904638615,0.0,0.009166666666666682,0.07118052168020873,0.06595452979136461,0.041373971957688035,0.10202464299265043,0.02484675252645928,0.09421090406340683,0.10267600065794884,0.05505048188304581,0.10077477638553982,0.05375484474290046,0.08645808232895293,0.022912878474779196,0.06146362971528592,0.037165171868296244,0.022422706745122856,0.09389710680668849,0.06325104303048641,0.05439694640122529,0.012499999999999995
Sp2s1a2nf1,0.017078251276599326,0.005527707983925673,0.002499999999999991,0.002499999999999991,0.005527707983925671,0.004082482904638615,0.0,0.0033333333333333214,0.0,0.0055901699437494795,0.0033333333333333214,0.004082482904638616,0.002499999999999991,0.002499999999999991,0.0,0.008374896350934085,0.062411047811175936,0.0033333333333333214,0.07865624931024588,0.00816496580927727,0.012360330811826106,0.0075000000000000205,0.04816061092266631,0.009166666666666682,0.0,0.0058333333333333475,0.008975274678557526,0.0,0.0055901699437494795,0.0075000000000000205,0.009166666666666682,0.006718548123582142,0.01121135337256143,0.0033333333333333214,0.004082482904638616,0.0065085413965888924,0.0,0.005527707983925673,0.002499999999999991,0.007861650943380526,0.007861650943380514,0.01842778698957998,0.007264831572567807,0.004082482904638615
SU5adj1a2A2nf1,0.0,0.033839900840411594,0.04200694387042855,0.03105774192264037,0.12046207333061769,0.08991122164545298,0.05354774608805783,0.08114202226822904,0.01952562418976663,0.10651030205780303,0.0,0.01699673171197595,0.04378768218473216,0.06202598021976132,0.0,0.03010398644698073,0.021874007914011135,0.043019698330467676,0.005527707983925673,0.013017082793177754,0.0610327780786685,0.08620469824783333,0.007264831572567809,0.07118052168020873,0.0058333333333333475,0.0,0.1057545638626427,0.09661277233253261,0.10826921179274476,0.014337208778404378,0.08303697302340018,0.07276293317647692,0.040138648595974304,0.08003471469028647,0.019364916731037088,0.10030855175684451,0.02420973174388991,0.04961658548868065,0.0685413500499273,0.030743111242827862,0.0720532210707243,0.14288690166235204,0.07659870175865327,0.012499999999999995
Sp3a3nf1,0.0,0.022730302828309745,0.026352313834736515,0.03215630230262457,0.04851259859275962,0.059371710435189594,0.010540925533894603,0.12169234888758529,0.015723301886760997,0.06872347973339728,0.002499999999999991,0.01964971020425269,0.051747248987533426,0.09867525300477095,0.0,0.04844813951249545,0.02505549396395484,0.08907315969346646,0.015115297622680894,0.034970225430595483,0.12084482703956435,0.07808915844511748,0.0038188130791298527,0.06595452979136461,0.008975274678557526,0.1057545638626427,0.0,0.02808716591058787,0.09413716351981058,0.02155419526062925,0.07247604968386298,0.06517071598672385,0.05942432162002357,0.09590214920543869,0.021081851067789186,0.1378933766840646,0.024509068616421253,0.06764387957860225,0.07863858962225719,0.022730302828309762,0.05116015159390276,0.09236100668331608,0.048189440982669876,0.012499999999999995
SU4a3A3nf1,0.0,0.025603819159562023,0.023935677693908447,0.03206980234148975,0.08916666666666667,0.07139969654463993,0.016583123951776992,0.11897712198383163,0.01755942292142123,0.03863108995499751,0.002499999999999991,0.02297341458681705,0.06932211447695141,0.08295330011518531,0.0,0.0331767153956573,0.02409472049133492,0.029297326385411583,0.002499999999999991,0.03452052529534662,0.08301606270274847,0.06213783960769083,0.002499999999999991,0.041373971957688035,0.0,0.09661277233253261,0.02808716591058787,0.0,0.04859841103941112,0.019382838916021664,0.07053860251269828,0.05515130702591432,0.05790917217697229,0.03068658773253661,0.03783186487605388,0.035355339059327376,0.021408720964441887,0.020429417786885434,0.08773777217747591,0.04213074886588179,0.05492419017761361,0.059541068926320814,0.030103986446980743,0.016007810593582132
Sp2s2nf1,0.0,0.0816879224039066,0.03206980234148975,0.03424787098005754,0.043172779489962065,0.049476425362657984,0.04561310727801337,0.09553940431977674,0.0214249335536374,0.09791223394221764,0.002499999999999991,0.02081665999466133,0.1005402075457045,0.0634045652054242,0.0,0.06315765107165472,0.025069348260818865,0.05754828890206516,0.009464847243000467,0.08408411793489239,0.08054070744384827,0.07559486314117735,0.0065085413965888924,0.10202464299265043,0.0055901699437494795,0.10826921179274476,0.09413716351981058,0.04859841103941112,0.0,0.025221243250702578,0.04068851871911232,0.03312434485725299,0.06316314853879065,0.09757119907477253,0.04422166387140533,0.06856161057358881,0.02420973174388991,0.05999999999999998,0.09980536614386579,0.019790570145063198,0.09428458693409719,0.09094030398502573,0.06311365409587165,0.012499999999999995
Sp2adj2nf2,0.008164965809277279,0.025563102750296617,0.019454362549881248,0.02081665999466133,0.024776781245530843,0.030092450142112995,0.02494438257849296,0.06733518974338586,0.09411871935663667,0.0263523138347365,0.002499999999999991,0.03647678104706548,0.031797973380564865,0.04065436972550155,0.0,0.023213980461973514,0.02333333333333333,0.018800856954464117,0.008374896350934096,0.026874192494328493,0.01464866319270578,0.026822461565718457,0.008498365855987993,0.02484675252645928,0.0075000000000000205,0.014337208778404378,0.02155419526062925,0.019382838916021664,0.025221243250702578,0.0,0.02560381915956201,0.01499999999999999,0.030046260628866554,0.048769582961331784,0.03913118960624631,0.018276426832884406,0.0653834841531101,0.018929694486000914,0.04728753653037034,0.051800900893066826,0.02863806712906596,0.054524459343185304,0.03452052529534662,0.06146927868636676
SU4adj2a1A1nf0,0.0,0.07168604389202188,0.030743111242827862,0.03313482558678506,0.03940530139178963,0.06723197817176649,0.026731691553909056,0.15802821478035706,0.02148966159704603,0.09548487372935625,0.0101721296797781,0.021666666666666654,0.10955718953029862,0.03790521805181388,0.0075000000000000075,0.059976847384821924,0.02466441431158125,0.06466258578188779,0.00971825315807551,0.0896908269804914,0.08459051693633014,0.05000000000000001,0.011211353372561428,0.09421090406340683,0.009166666666666682,0.08303697302340018,0.07247604968386298,0.07053860251269828,0.04068851871911232,0.02560381915956201,0.0,0.04631564410530084,0.05153882032022076,0.05771096564393595,0.043309288200620945,0.07199537022151722,0.025399584423546943,0.08046738469715542,0.07236097782030804,0.04166666666666669,0.0509697622779101,0.06835873511605278,0.07747759532779641,0.01726026264767332
