Theories,SU9s2A2F16nf0,SU2nf4,SU10s2A2F16nf1,SU4a3A3nf1,SU5s1a1A2F8nf0,SU5s1a1A2F8nf1,SU6s1a1A2F8nf1,Sp3a3nf1,SO12s2nf1,SO5nf5,SU4s1S1a2A2nf1,SU5s1S1a2A2nf1,SU5s1S1a1A1nf1,SU5a3A3nf0,SU2adj2nf1,SU2adj1nf3,Sp2s2nf1,SU7s1S2a1f8nf0,SU6s2S2nf1,SU3nf6,SU2adj1nf2,Sp4a3nf0,Sp2adj1nf1,Sp5a3nf1,SO5adj1nf2,SU7a2A2nf1,SU3adj2nf2,Sp2s1a2nf1,SU6adj1s1A1F8nf1,Sp2s1a2nf0,Sp2adj1a2nf4,SU3adj1nf3,SU3adj1nf4,SU4adj2a1A1nf0,Sp2s2a1nf1,Sp2adj2nf2,SU5adj1a2A2nf1,Sp2s1a1nf2,Sp4s1a1nf1,SU8s1S2a1f8nf1,SU3adj1nf2,SU4adj1a2A2nf1,SU4adj2a1A1nf1,SU5adj1s1A1F8nf0
SU4adj2a1A1nf0,0.0,0.0,0.002499999999999991,0.010671873729054746,0.0069221865524317526,0.007264831572567807,0.01343709624716425,0.01224744871391589,0.07794674107648403,0.03068658773253663,0.03210226714043038,0.01855921454276672,0.07774602526460399,0.01658312395177699,0.09867525300477094,0.027688746209726934,0.07376765325443575,0.04755114205895702,0.055251948180835925,0.024720661623652235,0.07095088285411096,0.05044936955888436,0.04448002048360838,0.08051914886120774,0.076630426217151,0.028492201662131268,0.024720661623652187,0.06646323127196806,0.03597838857487151,0.053202965665041235,0.03940530139178962,0.10253725610181348,0.05937171043518959,0.0,0.08038103701191664,0.022063670491456203,0.044064346888007616,0.08742059889471769,0.05126185499743232,0.06203157797982142,0.09847800092744909,0.06831300510639733,0.07710022337480253,0.11160446028522138
Sp2s2a1nf1,0.0,0.0,0.0033333333333333214,0.010671873729054746,0.005833333333333356,0.008539125638299684,0.022047927592204926,0.012388390622765423,0.12609520212918493,0.019021187017522215,0.0597680702568037,0.0701437017050632,0.039449334595148745,0.018427786989579968,0.10807983160608642,0.023109041039770094,0.03404449702635917,0.043493294502332976,0.0717828515578601,0.021015867021530833,0.015456030825826184,0.07656242913828919,0.029214246904930186,0.05204164998665334,0.026299556396765837,0.06584915421712803,0.02739880370462264,0.029356524923014223,0.047871355387816915,0.050476892403026025,0.06635866350539486,0.041028445416970566,0.04262237284181474,0.08038103701191664,0.0,0.056149601759743394,0.09741449241942049,0.05257270098529168,0.08239471396205515,0.0757417028825967,0.03916666666666665,0.0714142842854285,0.036094013046179506,0.1142639488202644
Sp2adj2nf2,0.0,0.002499999999999991,0.017500000000000005,0.01057381461704125,0.008498365855987991,0.009166666666666682,0.03785938897200181,0.010172129679778099,0.09372314430159596,0.04253266718391614,0.1249583263865731,0.1417254779886493,0.04534589286804263,0.01865252440466616,0.040008679613859344,0.10915076220021963,0.02083333333333336,0.01916666666666668,0.06285454991044359,0.019808107206674537,0.033218552379991266,0.06667187479656538,0.01916666666666667,0.028975564417856193,0.01892969448600091,0.08475454756727412,0.042171936429599974,0.019166666666666655,0.06849574196011507,0.028674417556808742,0.07785759793080925,0.032956199888808636,0.05102423171613878,0.022063670491456203,0.056149601759743394,0.0,0.050277010429994516,0.05464532103585002,0.030322342331100424,0.09697150211387995,0.06730940168769557,0.07182637243922163,0.04946940693218611,0.0415414786020484
SU5adj1a2A2nf1,0.0,0.0,0.002499999999999991,0.022607766610417555,0.026990224567836067,0.011334558757279544,0.02450906861642123,0.021473497877875197,0.02181042054717066,0.04879805323985783,0.03461093276215865,0.03060727945367826,0.10898521816181209,0.027901115071305355,0.13244495712055884,0.02479079130107252,0.13791351960155643,0.023935677693908454,0.05201495511442412,0.024720661623652235,0.033134825586785085,0.08506533436783231,0.0849059937682716,0.06677595209188542,0.1002773930432755,0.08490190417966686,0.052763887060922436,0.09780933834080806,0.026679684322636878,0.08976822006330153,0.021098314835286906,0.05441609239104836,0.0842450130406674,0.044064346888007616,0.09741449241942049,0.050277010429994516,0.0,0.10857664983268221,0.06759766596891084,0.06566434006030636,0.09107384061542834,0.06241104781117595,0.08644603326160587,0.08897955445556645
Sp2s1a1nf2,0.0,0.0,0.002499999999999991,0.007637626158259706,0.0062360956446232615,0.007264831572567807,0.022988523706889533,0.009464847243000464,0.007637626158259723,0.09197297308328015,0.01855921454276673,0.0334995854037363,0.0189296944860009,0.024381231397213,0.021473497877875197,0.07230817534845022,0.028577380332470405,0.023921166824012213,0.05493051165892332,0.019808107206674537,0.060231036665308824,0.10154706079230238,0.12557921360196875,0.04475240527365852,0.10804127297781468,0.12067230649803441,0.07783975705112252,0.02479079130107254,0.05698440332426253,0.12561238880867692,0.13001335401497116,0.046014792307595066,0.10234744745229361,0.08742059889471769,0.05257270098529168,0.05464532103585002,0.10857664983268221,0.0,0.10980095627998875,0.06114645442614714,0.050559371040391696,0.04100304866714183,0.09632482661402626,0.09914915811823898
Sp4s1a1nf1,0.0,0.0,0.002499999999999991,0.006236095644623214,0.009166666666666682,0.008498365855987991,0.017559422921421212,0.01224744871391589,0.03419714088113867,0.021098314835286944,0.04670385423067352,0.046315644105300854,0.061941953113827115,0.021229565338094985,0.04174159928789398,0.02048034287907418,0.05336587548861786,0.039930495169036476,0.04969350505291857,0.02142493355363742,0.034570780854485894,0.0486198404860494,0.12157816415787828,0.08984941105353261,0.10629165849993435,0.06064468466220084,0.03411581581743122,0.07350359023733315,0.06438275303906232,0.11590225767142472,0.04021642837337886,0.08866682330813232,0.08668669640338898,0.05126185499743232,0.08239471396205515,0.030322342331100424,0.06759766596891084,0.10980095627998875,0.0,0.04729487874554238,0.059768070256803696,0.08320406640703726,0.04010403138505324,0.1285496013218244
SU8s1S2a1f8nf1,0.03895331964173414,0.047463436219660475,0.08998842518161247,0.019382838916021675,0.0773923984208613,0.030103986446980733,0.07455423082115013,0.05454992616351048,0.051126205500593214,0.04847679857416328,0.08518362518700409,0.0847750290802401,0.05495579031265848,0.05859465277082315,0.054294720430873085,0.06125991983163036,0.07124390812163833,0.038197222121219454,0.09285592184789414,0.04876246279442597,0.07304869000270374,0.06548960901462834,0.09043106644167025,0.06075908711186061,0.053489355119604044,0.06566434006030637,0.06438275303906234,0.07207731188722903,0.037490739597339985,0.05937171043518958,0.07386173268720114,0.04612784167699349,0.09835098711587326,0.06203157797982142,0.0757417028825967,0.09697150211387995,0.06566434006030636,0.06114645442614714,0.04729487874554238,0.0,0.042565309297073764,0.05528336096873995,0.051538820320220745,0.04612784167699349
SU3adj1nf2,0.0,0.0,0.002499999999999991,0.01067187372905473,0.0069221865524317526,0.007264831572567807,0.009895285072531583,0.041365578819969516,0.05713045500334203,0.08542784479703713,0.02999999999999998,0.04847679857416328,0.0701238982880381,0.022438186696393757,0.039834728009057074,0.02472066162365223,0.04932882862316247,0.040147298234819676,0.10313152336269987,0.018652524404666165,0.07557189365836421,0.07683405639573004,0.05901977069875258,0.05664215155988809,0.04463587246947361,0.1330100246848585,0.08028162236084227,0.054237133650909944,0.07531876702832213,0.06377042156569662,0.067515430335097,0.11371565415544159,0.09084862256645512,0.09847800092744909,0.03916666666666665,0.06730940168769557,0.09107384061542834,0.050559371040391696,0.059768070256803696,0.042565309297073764,0.0,0.0525,0.041407527496016144,0.0884629552097625
SU4adj1a2A2nf1,0.0,0.010671873729054752,0.002499999999999991,0.011334558757279537,0.016158932858054424,0.00837489635093409,0.03163375482683717,0.020344259359556166,0.024438130497691963,0.04816782005539476,0.01833333333333333,0.04426090574963167,0.06467869303977421,0.035988038136148634,0.043341345413152835,0.10995264132040365,0.039131189606246335,0.04358898943540674,0.07371585838730889,0.021015867021530833,0.07418071028089296,0.14419556550432164,0.04758763845089746,0.05,0.09966610925150703,0.12389791945163744,0.08989191040107868,0.053903205429320776,0.02862594006219611,0.0858980338670346,0.07824463062870335,0.06650501234242925,0.0755581086169961,0.06831300510639733,0.0714142842854285,0.07182637243922163,0.06241104781117595,0.04100304866714183,0.08320406640703726,0.05528336096873995,0.0525,0.0,0.05426913385054979,0.061152132696524454
SU4adj2a1A1nf1,0.0,0.0,0.002499999999999991,0.010671873729054746,0.005833333333333356,0.007264831572567807,0.01668748699541732,0.013540064007726598,0.10243222691668435,0.04190763653560052,0.03536515862320492,0.030057814661452378,0.08654237882871797,0.0262069753225273,0.08436445407344917,0.07889866919029752,0.060466933112239114,0.03712778234990912,0.08168792240390663,0.021015867021530833,0.04902522026694242,0.038765677832043356,0.0497284291594523,0.05629781918018177,0.06811448695639816,0.09761389359216352,0.0348109976236757,0.050860648398890415,0.047791503196465544,0.05086064839889043,0.032446537223219656,0.04334134541315282,0.08106924338010206,0.07710022337480253,0.036094013046179506,0.04946940693218611,0.08644603326160587,0.09632482661402626,0.04010403138505324,0.051538820320220745,0.041407527496016144,0.05426913385054979,0.0,0.08449605513474184
SU5adj1s1A1F8nf0,0.03764785666025505,0.01502313031443328,0.04890466917040403,0.025617376914898994,0.04269562819149834,0.03815174380753198,0.07139483330201297,0.12555709192766984,0.13076962355396016,0.04444097208657795,0.15451761855673432,0.14059644771867857,0.07528187770712891,0.04119735698102761,0.04390646624106498,0.08936504412303008,0.09750000000000002,0.02142493355363739,0.06260546656997648,0.02048034287907419,0.09023118455759441,0.10236440896240363,0.13573104533107622,0.05921359641163507,0.08571998988956232,0.0694672184878914,0.13973188612482118,0.10978514370249637,0.06115213269652444,0.09809292646374773,0.0929456232906579,0.06542595475463509,0.03678956675774017,0.11160446028522138,0.1142639488202644,0.0415414786020484,0.08897955445556645,0.09914915811823898,0.1285496013218244,0.04612784167699349,0.0884629552097625,0.061152132696524454,0.08449605513474184,0.0
