Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU3adj1nf3,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,Sp2s1a1nf2,Sp2s1a2nf1,SU5adj1a2A2nf1,Sp3a3nf1,SU4a3A3nf1
SU10s2A2F16nf1,0.027254459370083927,0.005166666666666672,0.010761298971571952,0.01125956383603636,0.002260776661041748,0.002499999999999991,0.005567764362830027,0.026948510575210312,0.0011666666666666624,0.004725815626252612,0.0,0.08469372927069499,0.053355203849088394,0.038909082058905815,0.014817407180595245,0.002260776661041748,0.014047538337136989,0.0038333333333333284,0.002260776661041748,0.002260776661041748,0.0067164805598699685,0.002260776661041748,0.003609401304617949,0.002260776661041748,0.00401732359773131,0.002260776661041748,0.002260776661041748,0.01212893693244016
SU8s1S2a1f8nf1,0.031841621957571335,0.07755374480534988,0.054710348401579595,0.04646862740961189,0.07088743032285609,0.06394442031083626,0.07456615258353558,0.09688323441706057,0.04126338166785009,0.07160772770215981,0.08469372927069499,0.0,0.08089774066341064,0.05362135768516124,0.030928232338036318,0.07352796142360477,0.08793684602536576,0.10863496470085289,0.0716154856003768,0.07369701486491838,0.062423508748262815,0.08845918707391437,0.08322593078815974,0.09179748241524807,0.06811428305102799,0.06271717822450597,0.062155941880974744,0.0225616439511348
Sp2adj1a2nf4,0.07041957587678775,0.06313763624900057,0.08918784795151312,0.0704629532291812,0.05675874871379351,0.0757922965889161,0.08434864814829247,0.05875112292071058,0.09575953680385516,0.04287870489337724,0.053355203849088394,0.08089774066341064,0.0,0.08736592903160566,0.06103027481868687,0.04792963592601138,0.08905756565278437,0.06708535193650284,0.05618446800001264,0.06043821454822915,0.038087982940088125,0.05661983358820084,0.04771122625872354,0.0749446091753399,0.05602677931132576,0.04237039060476078,0.0815638808950792,0.0907390948452393
SU5adj1s1A1F8nf0,0.021229565338094985,0.0835778080593168,0.08657190331998277,0.059500000000000004,0.09838473232954163,0.06815912753745215,0.03910846739802293,0.028025781781146522,0.06371049974515801,0.079115948666077,0.038909082058905815,0.05362135768516124,0.08736592903160566,0.0,0.03410930143589054,0.09114944992824818,0.06137973788003841,0.03570558624205587,0.08967905738428195,0.08935898263620608,0.08443620208312441,0.09879116582187115,0.10875826916198653,0.08756838597474675,0.10382356829416592,0.06670019989975041,0.11497886279177094,0.02492432992524016
SU9s2A2F16nf0,0.0,0.0,0.0,0.00777460252646041,0.0,0.0035000000000000022,0.0,0.026925824035672525,0.0,0.0,0.014817407180595245,0.030928232338036318,0.06103027481868687,0.03410930143589054,0.0,0.0,0.0,0.011551815634108974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012615026313444166
SO5adj1nf2,0.0,0.059397203450817275,0.01617697266006356,0.029806785208144216,0.060614675524074936,0.09852185318778547,0.00851306185941477,0.026810031290130525,0.009370461864580413,0.034999999999999996,0.002260776661041748,0.07352796142360477,0.04792963592601138,0.09114944992824818,0.0,0.0,0.07724707833381862,0.07952917005029596,0.025809666578413767,0.0507720942600909,0.03126943839882287,0.04952552652701209,0.04213767119019907,0.08806074292466788,0.09428988987867859,0.06762149559619832,0.018709029311478935,0.015023130314433277
SU7a2A2nf1,0.003958114029012651,0.11327559803907951,0.03478345711525651,0.06456886934807585,0.11347160682547665,0.1136330595479248,0.008789197915623485,0.02770679820308847,0.009315459074988095,0.0807258735887489,0.014047538337136989,0.08793684602536576,0.08905756565278437,0.06137973788003841,0.0,0.07724707833381862,0.0,0.04859155162051206,0.07573271713364339,0.061424072371234616,0.027182510717166822,0.08582540416450132,0.08523969471763466,0.1158183443539446,0.0852779768365393,0.08752285415821401,0.0706564458017337,0.016506732633147662
SU3adj1nf4,0.0,0.11660283968335515,0.09632179861738924,0.07301065371269835,0.08965117586140928,0.07136058669415024,0.03748666429545311,0.02628952051462501,0.024924329925240154,0.03644211544048696,0.0038333333333333284,0.10863496470085289,0.06708535193650284,0.03570558624205587,0.011551815634108974,0.07952917005029596,0.04859155162051206,0.0,0.06757711644237764,0.05571355310873647,0.020360637405433948,0.06607844664571882,0.0530306515140065,0.10612571161912963,0.06574022952331227,0.06219503374243173,0.08365205715741046,0.02878319339861756
Sp2s1a2nf0,0.0,0.06329911356233812,0.015092308563562357,0.029957840746993463,0.04966806485727692,0.11244702456416235,0.008406346808612342,0.02671298061492452,0.009000000000000015,0.03374084237899885,0.002260776661041748,0.0716154856003768,0.05618446800001264,0.08967905738428195,0.0,0.025809666578413767,0.07573271713364339,0.06757711644237764,0.0,0.050128723192286555,0.030958753922670147,0.057436921923097524,0.04427220095926763,0.0993204689656445,0.08755775871452576,0.07745536348977605,0.012162099599438694,0.014067298564006117
Sp2adj1nf1,0.0,0.06331139971074194,0.014784564022430051,0.031224989991991994,0.06757711644237764,0.09209430553031556,0.006930207628763951,0.026854029285917014,0.009597453365925327,0.12190854951333167,0.002260776661041748,0.07369701486491838,0.06043821454822915,0.08935898263620608,0.0,0.0507720942600909,0.061424072371234616,0.05571355310873647,0.050128723192286555,0.0,0.05608748127305732,0.0724187283941262,0.05039538118165637,0.10074224535913423,0.08426166256238823,0.11684510164220739,0.008981462390204998,0.013446395634353295
