Score,1,2,3,4,5,6,7,8,9,10
R2,0.9333249926567078,0.9300329685211182,0.9411560297012329,0.9455190896987915,0.9528508186340332,0.9401899576187134,0.946851372718811,0.9485083818435669,0.9580620527267456,0.9470242857933044
RMSE,0.6670719385147095,0.6829444169998169,0.6265971064567566,0.6017664670944214,0.5605506896972656,0.6325406432151794,0.5942081212997437,0.5863831639289856,0.5296847224235535,0.594821572303772
Error,7.74955227971077%,7.984399050474167%,7.94154554605484%,6.777289509773254%,7.313503324985504%,7.358254492282867%,8.133280277252197%,7.242889702320099%,6.725914776325226%,7.167072594165802%
