Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,Sp2s1a2nf0,Sp2adj1nf1,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,Sp2s1a1nf2,Sp2s1a2nf1,SU5adj1a2A2nf1,Sp3a3nf1,SU4a3A3nf1,Sp2s2nf1,Sp2adj2nf2,SU3adj1nf3,SU4adj2a1A1nf0,Sp4a3nf0,SO12s2nf1,SU2adj1nf3,SU3adj2nf2,SU5a3A3nf0,SU7s1S2a1f8nf0,SU4adj1a2A2nf1,SU4s1S1a2A2nf1,SO5nf5,SU2adj2nf1,Sp4s1a1nf1,SU5s1S1a2A2nf1
SU5adj1a2A2nf1,0.005527707983925673,0.14312970031098057,0.07246167569442792,0.03375771516754849,0.06021373966500042,0.017179606773406922,0.1471700641359437,0.010172129679778092,0.08670271686118672,0.005000000000000016,0.05372253820428734,0.07975657409336934,0.09905455847943373,0.0,0.10852867004723786,0.06920179830675563,0.11322605216507768,0.08607570956883119,0.06158214928947437,0.06914658342969666,0.07509715928937213,0.0691415617089718,0.09075302260041322,0.0,0.13667936932836647,0.041533119314590354,0.03295619988880862,0.025013885033006045,0.05380649485785978,0.052869073085206324,0.08175165645620479,0.026352313834736494,0.08553751613570897,0.04190763653560052,0.09909310997463162,0.040147298234819676,0.03647678104706546,0.015456030825826144,0.11839200423452027,0.0686982128184165,0.04284986710727478,0.01643590243609667
Sp3a3nf1,0.0,0.07781745019952503,0.018427786989579985,0.020682789409984758,0.08869814604100307,0.007637626158259755,0.02370243775554647,0.0075000000000000205,0.05244706325853188,0.0,0.028000496027352408,0.10660154261964921,0.09541211779549925,0.0,0.027500000000000024,0.043333333333333335,0.11874342087037916,0.12948616399703355,0.07774602526460399,0.07865624931024587,0.13067400064452164,0.1019803902718557,0.08385254915624213,0.13667936932836647,0.0,0.11653564070942227,0.05897857426406831,0.023048861143232204,0.03060727945367826,0.11224972160321824,0.060918889608323555,0.022684429314693697,0.02583333333333334,0.02333333333333335,0.0732622761802492,0.04129837231121289,0.13560563737871995,0.012801909579781013,0.10561986345169908,0.11241045819278167,0.046517619123176215,0.014999999999999982
SU4a3A3nf1,0.0,0.015115297622680886,0.012801909579781017,0.03496029493900506,0.04865553525665,0.011902380714238086,0.016158932858054444,0.00897527467855751,0.03590109871423003,0.015023130314433284,0.024224069756247718,0.07160850352980279,0.03189609868167441,0.0,0.023643768265185192,0.04256530929707377,0.024734703466093046,0.022298480267099425,0.04066290966251951,0.056574680241645595,0.04787860807407743,0.048655535256650013,0.029059326290271126,0.041533119314590354,0.11653564070942227,0.0,0.08209073570683167,0.02814890959009088,0.0547468923521895,0.04326918328582388,0.025766041389567177,0.02438123139721298,0.017499999999999998,0.01589898669028243,0.11554220008291341,0.02386303510546059,0.07711823534172849,0.008975274678557497,0.038450906650197764,0.019166666666666644,0.05479760740924531,0.021424933553637397
Sp2s2nf1,0.0,0.10008329864001618,0.02266911751455908,0.03416666666666667,0.0389889585509653,0.017260262647673316,0.030287969742310416,0.0062360956446232615,0.08581715057803618,0.005000000000000016,0.04137397195768804,0.103282917808857,0.03201562118716425,0.005000000000000016,0.07081372277555625,0.045345892868042616,0.05649483752226098,0.08762292952063276,0.051914727090575055,0.0799478997014097,0.08636164272021077,0.09327751306957342,0.06182412330330469,0.03295619988880862,0.05897857426406831,0.08209073570683167,0.0,0.03295619988880865,0.13066071415013092,0.06944222218666551,0.05233439489369194,0.026140645235596862,0.10712142642814278,0.03539460096932551,0.12628506113815152,0.05788518328937418,0.06976647555317032,0.027144162458170553,0.06318513362422454,0.060415229867972854,0.0774775953277964,0.013844373104863441
Sp2adj2nf2,0.017795130420052183,0.033385376040016866,0.031191612120354817,0.013667682889047258,0.03660031875999624,0.01999999999999999,0.03334374837290426,0.02699022456783606,0.05515130702591433,0.017098570440569314,0.04317277948996206,0.05143091374736491,0.05166666666666667,0.0,0.026206975322527304,0.03033379120533548,0.042979323194092096,0.03602661053536215,0.0473168985552613,0.03929942040850534,0.05325515102890152,0.030550504633038923,0.04051748593714406,0.025013885033006045,0.023048861143232204,0.02814890959009088,0.03295619988880865,0.0,0.044752405273658494,0.02661453237111885,0.020224435165852636,0.08088486330031788,0.08687874692159565,0.039660013447636,0.024281337140555772,0.10125943028786116,0.034999999999999976,0.03563900796723849,0.032797781090257376,0.04944834566382265,0.03492054473292827,0.025221243250702574
SU3adj1nf3,0.0219848432637882,0.09917717031207891,0.03037954355593031,0.017078251276599326,0.04642796092394705,0.007637626158259754,0.11738173717500613,0.011334558757279537,0.10620995977569879,0.0038188130791298527,0.032446537223219635,0.0343693177121688,0.08341662504161466,0.01249999999999999,0.11724854891307704,0.07149689192933882,0.11699062165641977,0.15288884851420656,0.0679869268479038,0.07856791117667992,0.10631452289211372,0.0252899848424892,0.05737909995034003,0.05380649485785978,0.03060727945367826,0.0547468923521895,0.13066071415013092,0.044752405273658494,0.0,0.08243263242726688,0.09385272150200727,0.039581140290126396,0.10707279455274031,0.08201033132748851,0.08384840818736844,0.03685557397915996,0.030743111242827876,0.016583123951776985,0.11414233317320187,0.09979492861752934,0.05674014843516398,0.015567951410224483
SU4adj2a1A1nf0,0.024094720491334928,0.06103277807866851,0.016244657241348267,0.036902649709140874,0.05909620217163801,0.0065085413965889054,0.03723051317281445,0.007264831572567806,0.037721567659187556,0.010671873729054758,0.02101586702153082,0.1690434690972841,0.07659870175865326,0.009999999999999998,0.043172779489962065,0.10060925515191046,0.06394985014316558,0.05066228051190222,0.06733518974338587,0.03940530139178963,0.05177408189003024,0.06922688141980045,0.04769696007084727,0.052869073085206324,0.11224972160321824,0.04326918328582388,0.06944222218666551,0.02661453237111885,0.08243263242726688,0.0,0.06956711387813447,0.0521482928238734,0.054262735320332364,0.0506142821302007,0.10887365256214299,0.0522347798140494,0.0724568837309472,0.06289320754704401,0.054160256030906406,0.07481458562487815,0.0472581562625261,0.01589898669028241
Sp4a3nf0,0.014648663192705783,0.12244329753445515,0.047022453265552946,0.03485087277721081,0.05193478816960962,0.0065085413965889054,0.06577001174125212,0.005833333333333356,0.105161912201033,0.015920810978785664,0.03982601048449507,0.13662855159559845,0.1304612543588666,0.0,0.15165979837928195,0.12277180729575772,0.13592532672186022,0.060184900284225955,0.07555810861699609,0.10286182749472984,0.0888350531415762,0.12115187896924166,0.06906619208331155,0.08175165645620479,0.060918889608323555,0.025766041389567177,0.05233439489369194,0.020224435165852636,0.09385272150200727,0.06956711387813447,0.0,0.018276426832884444,0.1030102476024163,0.023407619841980247,0.07333806802897268,0.043811464760316395,0.09813893213195263,0.015833333333333317,0.08838441919001085,0.07605279598921907,0.052447063258531885,0.015567951410224485
SO12s2nf1,0.0075000000000000205,0.01726026264767331,0.031446603773522014,0.034999999999999996,0.05196820609222954,0.028247418761130492,0.05403188359149109,0.025873624493766706,0.05937171043518958,0.02291287847477919,0.06730940168769556,0.053909646632119564,0.15631387583249856,0.0,0.03140240613569463,0.07004462863060949,0.03201562118716424,0.02466441431158124,0.04827582785986746,0.046427960923947076,0.09761389359216352,0.03333333333333334,0.02147349787787521,0.026352313834736494,0.022684429314693697,0.02438123139721298,0.026140645235596862,0.08088486330031788,0.039581140290126396,0.0521482928238734,0.018276426832884444,0.0,0.04571196050634158,0.11321071798494464,0.026087459737497556,0.1056724498943157,0.05487359211051442,0.03633371559431939,0.015000000000000025,0.037118429085533484,0.031012990109880643,0.03457078085448591
SU2adj1nf3,0.0,0.014553540997144147,0.020682789409984755,0.06112373606964084,0.09045026257562772,0.007264831572567815,0.005335936864527384,0.0058333333333333475,0.04669641908707299,0.0,0.043269183285823895,0.08905756565278439,0.09761389359216352,0.0,0.042130748865881786,0.09541211779549923,0.02673169155390907,0.021424933553637414,0.07608474807008886,0.06764387957860227,0.04432362048990734,0.039973949850704876,0.03231786571610887,0.08553751613570897,0.02583333333333334,0.017499999999999998,0.10712142642814278,0.08687874692159565,0.10707279455274031,0.054262735320332364,0.1030102476024163,0.04571196050634158,0.0,0.03316624790355401,0.02056493779875511,0.04056031174545985,0.06412336201070212,0.039405301391789646,0.01789242546131989,0.05602578771323872,0.09543758868146938,0.014166666666666652
