Theories,SU2nf4,SU9s2A2F16nf0,SU10s2A2F16nf1,SU4a3A3nf1,SU5s1a1A2F8nf1,SU5s1a1A2F8nf0,Sp2s1a2nf0,Sp2s2a1nf1,Sp2s1a2nf1,Sp3a3nf1,SU6s1a1A2F8nf1,SO12s2nf1,SU2adj2nf1,SU5a3A3nf0,SU5s1S1a2A2nf1,SU7a2A2nf1,SU2adj1nf2,SU5s1S1a1A1nf1,SO5nf5,Sp2s2nf1,SU4s1S1a2A2nf1,SU2adj1nf3,Sp2adj1nf1,SU6s2S2nf1,Sp5a3nf1,Sp4a3nf0,SO5adj1nf2,SU3adj1nf4,SU3adj1nf3,SU3adj2nf2,Sp4s1a1nf1,SU3nf6,Sp2s1a1nf2,SU4adj2a1A1nf0,SU5adj1a2A2nf1,SU3adj1nf2,SU7s1S2a1f8nf0,Sp2adj1a2nf4,Sp2adj2nf2,SU4adj1a2A2nf1,SU6adj1s1A1F8nf1,SU5adj1s1A1F8nf0,SU4adj2a1A1nf1,SU8s1S2a1f8nf1
SU2adj2nf1,0.0,0.0,0.002499999999999991,0.007637626158259741,0.010833333333333334,0.002499999999999991,0.0280004960273524,0.03709035514044648,0.01600781059358213,0.00816496580927727,0.009718253158075509,0.03716517186829626,0.0,0.022499999999999985,0.015567951410224492,0.017260262647673327,0.018652524404666172,0.02081665999466132,0.023288647687470198,0.0935748363610645,0.047696960070847276,0.025399584423546933,0.025603819159562016,0.08836870361037204,0.0,0.006922186552431742,0.011931517552730272,0.011902380714238082,0.023804761428476137,0.06379764015141069,0.01166666666666665,0.017559422921421246,0.021229565338095002,0.05965176722724426,0.10912849205307375,0.020086617988656578,0.03504956807468848,0.03460089915337782,0.04358898943540673,0.02790111507130537,0.05112620550059324,0.03145764348029479,0.11347111722568191,0.06564318531102659
SU5a3A3nf0,0.0,0.0,0.0033333333333333214,0.016158932858054434,0.01040832999733067,0.027888667551135858,0.012909944487358053,0.005335936864527384,0.01668748699541733,0.017658016750347578,0.021098314835286926,0.012247448713915896,0.022499999999999985,0.0,0.0055901699437494795,0.033911649915626334,0.005527707983925673,0.029999999999999992,0.0868467679946186,0.03083333333333332,0.010034662148993576,0.012360330811826099,0.027398803704622648,0.017260262647673323,0.045345892868042637,0.047645974529742674,0.012247448713915896,0.05259911279353167,0.02179449471770337,0.029592134840941167,0.008975274678557504,0.017559422921421246,0.050173310744967906,0.01674979270186816,0.03313482558678507,0.018708286933869698,0.02744944848666767,0.04670385423067351,0.010573814617041249,0.041866188956934884,0.035746017649212015,0.046067583203617514,0.021343747458109488,0.09234972778640024
SU5s1S1a2A2nf1,0.0,0.0,0.0,0.01178511301977579,0.013667682889047275,0.006922186552431733,0.03167762968124702,0.02273030282830977,0.031001792062897143,0.008164965809277279,0.013969212178533507,0.04661455423648999,0.015567951410224492,0.0055901699437494795,0.0,0.033166247903554,0.020899893673307416,0.01527525231651948,0.031402406135694616,0.01547847968417224,0.08452892338654791,0.021554195260629277,0.016770509831248424,0.027386127875258306,0.0062360956446232485,0.041340389182708215,0.02147349787787521,0.016244657241348246,0.028431203515386635,0.024846752526459293,0.03731435529539684,0.017559422921421246,0.029639032072964557,0.012801909579781006,0.015456030825826163,0.021081851067789207,0.06411794687223782,0.03400367627183861,0.09332217195167385,0.02358495283014151,0.14027750275000544,0.060259853965969765,0.03790521805181386,0.08781688650570318
SU7a2A2nf1,0.0,0.0075000000000000075,0.0075000000000000075,0.015456030825826169,0.010573814617041275,0.025289984842489167,0.01699673171197596,0.05530220007679018,0.015000000000000006,0.008975274678557493,0.013969212178533507,0.0418661889569349,0.017260262647673327,0.033911649915626334,0.033166247903554,0.0,0.021746647251166484,0.024166666666666677,0.046844897741850654,0.04167499916683329,0.028247418761130478,0.05302646089977678,0.033551370231995635,0.042663085787234024,0.11463710859345096,0.0318525247560273,0.04958858515603947,0.06780793955479451,0.05567764362830024,0.04969350505291859,0.0378226857263674,0.017559422921421246,0.03431876713662333,0.02370243775554648,0.06992555565266059,0.07639444424243895,0.03805150018943626,0.06449052471315284,0.07149689192933882,0.03068658773253662,0.07923681103011543,0.09818137976894262,0.08283182426526119,0.08756346904452286
SU2adj1nf2,0.0,0.0,0.0,0.011211353372561413,0.006236095644623253,0.008498365855987986,0.026140645235596848,0.01674979270186816,0.019166666666666676,0.007637626158259754,0.016007810593582132,0.009166666666666682,0.018652524404666172,0.005527707983925673,0.020899893673307416,0.021746647251166484,0.0,0.015567951410224504,0.03122498999199198,0.021147629234082525,0.009279607271383383,0.020429417786885434,0.04537651130020661,0.01818118685772619,0.01916666666666667,0.062477773825755215,0.057379099950340025,0.021424933553637407,0.062025980219761336,0.05096294950473551,0.029592134840941173,0.017559422921421246,0.06583333333333334,0.09812124019690018,0.03675179511866658,0.046315644105300854,0.03746294465498169,0.0193649167310371,0.027436796055257208,0.1219744964235466,0.028382310609877358,0.031280540631872446,0.042728145810980896,0.075
SU5s1S1a1A1nf1,0.0,0.0,0.002499999999999991,0.008539125638299666,0.010833333333333342,0.0058333333333333475,0.0033333333333333214,0.01261062162535129,0.0055901699437494795,0.007861650943380512,0.017795130420052197,0.038014982426523486,0.02081665999466132,0.029999999999999992,0.01527525231651948,0.024166666666666677,0.015567951410224504,0.0,0.026087459737497553,0.05439056290693574,0.028879539085272424,0.023213980461973538,0.05419230162629703,0.08959786703810409,0.035755729921541565,0.0631631485387907,0.020564937798755102,0.01987810073646092,0.03321855237999125,0.03295619988880867,0.03685557397915997,0.017559422921421246,0.02522124325070258,0.06563789555838405,0.054797607409245344,0.02915475947422652,0.04190763653560053,0.03162277660168381,0.03614208073700238,0.0692218655243173,0.052367557811216575,0.03206980234148977,0.08337082489962805,0.06322358912796887
SO5nf5,0.0,0.043628800375694735,0.0,0.012801909579781003,0.008333333333333349,0.006922186552431733,0.02527625148017184,0.028975564417856176,0.04536885862938731,0.031852524756027324,0.013333333333333324,0.038042374035044416,0.023288647687470198,0.0868467679946186,0.031402406135694616,0.046844897741850654,0.03122498999199198,0.026087459737497553,0.0,0.023921166824012203,0.025069348260818875,0.017559422921421233,0.024224069756247715,0.02512468905280222,0.05066228051190221,0.06463573143221772,0.021666666666666674,0.14269479862824558,0.11286668635558009,0.025221243250702602,0.03037954355593029,0.01900292375165231,0.08819171036881969,0.031001792062897122,0.04252450274057691,0.06679674809117249,0.06189148209209046,0.059283921372774696,0.0541602560309064,0.06278269400612455,0.049469406932186114,0.0412394767721954,0.04440970864824743,0.10333333333333335
Sp2s2nf1,0.0,0.0,0.0,0.007637626158259741,0.011055415967851343,0.005527707983925673,0.01181453906563152,0.028185890875479604,0.014930394055974114,0.007861650943380519,0.01538848776051617,0.028577380332470433,0.0935748363610645,0.03083333333333332,0.01547847968417224,0.04167499916683329,0.021147629234082525,0.05439056290693574,0.023921166824012203,0.0,0.01224744871391588,0.02714416245817055,0.07284401142166733,0.12824672402140425,0.0,0.04755114205895704,0.027182510717166822,0.018181186857726184,0.03135814620371128,0.02814890959009091,0.036704525909242065,0.017559422921421246,0.022988523706889523,0.045368858629387325,0.037090355140446486,0.029154759474226508,0.03363406011768427,0.03193961316122801,0.03671398461985114,0.045863626352723376,0.06241104781117593,0.037537018765184026,0.12599878747211993,0.06873863542433759
SU4s1S1a2A2nf1,0.0,0.006666666666666687,0.006666666666666687,0.007637626158259741,0.015723301886761017,0.011666666666666676,0.020155644370746375,0.00849836585598798,0.018929694486000893,0.005833333333333348,0.012388390622765397,0.03060727945367825,0.047696960070847276,0.010034662148993576,0.08452892338654791,0.028247418761130478,0.009279607271383383,0.028879539085272424,0.025069348260818875,0.01224744871391588,0.0,0.11984075081355071,0.009860132971832677,0.06831808773019858,0.012047360245667464,0.007264831572567791,0.014457792977414544,0.01726026264767331,0.043373378932243675,0.030731814857642963,0.026925824035672518,0.017559422921421246,0.03855911767086424,0.023033791601808736,0.028431203515386635,0.011666666666666665,0.04169998667732269,0.029825883613622147,0.039756201472921866,0.0521016634411353,0.11992184955211455,0.11365151414154881,0.035560980488919765,0.07566372975210779
SU2adj1nf3,0.0,0.0,0.0033333333333333214,0.007637626158259741,0.014337208778404395,0.009166666666666684,0.025055493963954838,0.025873624493766696,0.021794494717703356,0.008164965809277279,0.02533114025595109,0.02166666666666667,0.025399584423546933,0.012360330811826099,0.021554195260629277,0.05302646089977678,0.020429417786885434,0.023213980461973538,0.017559422921421233,0.02714416245817055,0.11984075081355071,0.0,0.024452334585202,0.027751376342244508,0.023213980461973545,0.012909944487358055,0.024152294576982383,0.05393540375094803,0.05618051263561058,0.15161400184532942,0.0210818510677892,0.017559422921421246,0.016687486995417312,0.02714416245817055,0.04090130397269343,0.037277115410575073,0.02449489742783178,0.020000000000000018,0.10005554013202421,0.049784256770812815,0.059913131560062304,0.15109783438406904,0.16109219237580832,0.10808946911393974
