Score,1,2,3,4,5,6,7,8,9,10
R2,0.9731190800666809,0.9506339430809021,0.9701862931251526,0.9716904759407043,0.9594612717628479,0.9670604467391968,0.9680629372596741,0.8770722150802612,0.9676552414894104,0.9761655926704407
RMSE,0.4263524115085602,0.576930046081543,0.44941312074661255,0.4375261664390564,0.5235135555267334,0.4706696569919586,0.4646579921245575,0.912126898765564,0.46737170219421387,0.40173670649528503
Error,8.358799666166306%,9.86989513039589%,8.328063040971756%,8.046732097864151%,8.588232845067978%,8.955328166484833%,8.884026110172272%,9.048349410295486%,8.069327473640442%,7.104486972093582%
