Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU5s1a1A2F8nf0,SU3adj1nf3,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5adj1nf2,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,SU5adj1nf4,Sp2s1a1nf2,Sp2s1a2nf1,Sp2nf5
SU10s2A2F16nf1,0.0023333333333333405,0.0011666666666666624,0.020965580258021844,0.04240708798197668,0.0,0.006066758241067105,0.0011666666666666624,0.007470311610338323,0.002808716591058789,0.0,0.0,0.10464224768228175,0.02705395842878943,0.001979057014506312,0.029554093531090488,0.0,0.0011666666666666624,0.0011666666666666624,0.0,0.0,0.0,0.0,0.0,0.0,0.0011666666666666624,0.0011666666666666624,0.0,0.0
SU8s1S2a1f8nf1,0.06216018732990507,0.04484820075667598,0.07553310532475148,0.048228622207149976,0.042630192743328445,0.08860978752059191,0.09853031118504713,0.048045406763926046,0.10550000000000001,0.05334479043605539,0.10464224768228175,0.0,0.05954200198179434,0.04921635906891122,0.10367698233777191,0.03241441723129454,0.09770718727117492,0.08934779111862687,0.01962424803938003,0.024062418831031933,0.07704688327390162,0.046218382586249045,0.05615850583640716,0.029126639200414306,0.06817889050953464,0.09081421817216852,0.019649710204252664,0.028343625581620832
Sp2adj1a2nf4,0.0921998132078127,0.04286315434029558,0.04083333333333334,0.04120578438358703,0.035000396823147276,0.04161196409153929,0.03770094310638808,0.07123903424387504,0.045651153082674464,0.036891733491393436,0.02705395842878943,0.05954200198179434,0.0,0.052598056575842746,0.037076872096287246,0.03850829636440553,0.035788343850415245,0.044610661406339985,0.040790794168401395,0.03953233556919646,0.04083333333333333,0.03782268572636739,0.039834379344703956,0.039589911734065675,0.04337209804573545,0.039665616232590045,0.0372990914396346,0.07360951780246296
SU5adj1s1A1F8nf0,0.024237826268504823,0.024968869506736668,0.08383863468990098,0.06690561344992745,0.02394959985747848,0.041545156155681974,0.028977481678787144,0.016039014932345445,0.1212568440221921,0.02308438625757438,0.001979057014506312,0.04921635906891122,0.052598056575842746,0.0,0.009748219210593174,0.0244971653688975,0.035061850112812536,0.06397677529993034,0.0241522945769824,0.025408331966765025,0.023457408211479798,0.019950633518206324,0.02312045751181312,0.023178653972998522,0.041377664398937634,0.026938716458741022,0.024301920363076938,0.0069302076287639435
SU9s2A2F16nf0,0.0011666666666666624,0.0011666666666666624,0.02290317784840251,0.03861095123867781,0.0,0.004818944098266995,0.0,0.007408703590297622,0.0,0.0,0.029554093531090488,0.10367698233777191,0.037076872096287246,0.009748219210593174,0.0,0.0,0.025124136248281692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO5adj1nf2,0.0011666666666666624,0.060811411575277356,0.005537749241945391,0.017578395831246946,0.05275230379382075,0.0027080128015453103,0.045825756949558406,0.005965176722724427,0.0016329931618554463,0.010446955962809886,0.0,0.03241441723129454,0.03850829636440553,0.0244971653688975,0.0,0.0,0.010214368964029708,0.02262557549912635,0.00881917103688198,0.05434049032617288,0.02997637959015953,0.012280291346525769,0.03285659074760429,0.011451588924201268,0.009529194905948541,0.04442503048207547,0.008491826135238007,0.0
SU7a2A2nf1,0.003929942040850527,0.011709445380166862,0.02446142087269486,0.03244653722321965,0.03851406669430448,0.02545420724883545,0.02605336403955885,0.007797791710193058,0.02961840643923978,0.04448002048360839,0.0011666666666666624,0.09770718727117492,0.035788343850415245,0.035061850112812536,0.025124136248281692,0.010214368964029708,0.0,0.034351532393443206,0.006291528696058971,0.006833333333333346,0.026793448618811447,0.03684200501239493,0.04013864859597432,0.006300352723811942,0.02696911814155838,0.02791654228828015,0.007529571332051027,0.0
SU3adj1nf4,0.00401732359773131,0.02077926316734493,0.12424617141429796,0.07600822323933115,0.02599412326747037,0.07204859471218018,0.04886745110784659,0.009895285072531597,0.03573863455701686,0.021518080253075042,0.0011666666666666624,0.08934779111862687,0.044610661406339985,0.06397677529993034,0.0,0.02262557549912635,0.034351532393443206,0.0,0.014587856441422633,0.01653615567308329,0.04054113137707597,0.02104822505053046,0.03063268044280668,0.015228810415349809,0.051532082779134354,0.04031680101948125,0.014384598244882158,0.0
Sp2s1a2nf0,0.0011666666666666624,0.012631530214330947,0.004412734098291246,0.015180396715647606,0.023489950569930487,0.0,0.019365633936893927,0.005965176722724427,0.0011666666666666624,0.0077531355664086825,0.0,0.01962424803938003,0.040790794168401395,0.0241522945769824,0.0,0.00881917103688198,0.006291528696058971,0.014587856441422633,0.0,0.018734993995195185,0.033291640592396955,0.01193617284652926,0.010302372973683737,0.04589874120762403,0.007854581111965459,0.011518101695447322,0.05153235229769095,0.0
Sp2adj1nf1,0.0011666666666666624,0.05503559454268362,0.005079916884709395,0.01688276570286331,0.05845915002993306,0.0016329931618554463,0.028333823525171397,0.0062915286960589616,0.0011666666666666624,0.011025223605694166,0.0,0.024062418831031933,0.03953233556919646,0.025408331966765025,0.0,0.05434049032617288,0.006833333333333346,0.01653615567308329,0.018734993995195185,0.0,0.02640496586292478,0.012138094304022082,0.01765801675034757,0.01995063351820632,0.009529194905948541,0.02841214529035074,0.014068285846778442,0.0
SU5adj1nf2,0.0011666666666666624,0.039072937494440386,0.00781735959970572,0.02922898105191717,0.040683056806379625,0.013333333333333338,0.029403797940628914,0.007859884081701067,0.004841946348777985,0.010974718422102896,0.0,0.07704688327390162,0.04083333333333333,0.023457408211479798,0.0,0.02997637959015953,0.026793448618811447,0.04054113137707597,0.033291640592396955,0.02640496586292478,0.0,0.01822772613355817,0.04917344586031955,0.03692484860421833,0.012437622137870426,0.036612080580655945,0.03764785666025506,0.0
SU5s1S1a1A1nf1,0.0011666666666666624,0.008634555897992424,0.005220153254455278,0.025959904981849743,0.016094339929856635,0.003337497399083463,0.010806376718298228,0.005906681715556453,0.002260776661041748,0.04217819341792628,0.0,0.046218382586249045,0.03782268572636739,0.019950633518206324,0.0,0.012280291346525769,0.03684200501239493,0.02104822505053046,0.01193617284652926,0.012138094304022082,0.01822772613355817,0.0,0.0347534970262786,0.020963592779440793,0.009895285072531604,0.01571976816340213,0.016529435024289916,0.0
SU4adj2a1A1nf1,0.0011666666666666624,0.011382247385975925,0.008164965809277265,0.030092450142112977,0.0812658531542547,0.008820745748266171,0.049772817213146914,0.0076175965880176276,0.002260776661041748,0.022745573439926964,0.0,0.05615850583640716,0.039834379344703956,0.02312045751181312,0.0,0.03285659074760429,0.04013864859597432,0.03063268044280668,0.010302372973683737,0.01765801675034757,0.04917344586031955,0.0347534970262786,0.0,0.017999999999999995,0.010329300288230786,0.08052346103948699,0.014940623220676654,0.0
Sp2s2a1nf1,0.0011666666666666624,0.014803340463857787,0.004913134324327898,0.008820745748266171,0.015878007151752728,0.0,0.01819951159295826,0.005906681715556453,0.0011666666666666624,0.014318791072495535,0.0,0.029126639200414306,0.039589911734065675,0.023178653972998522,0.0,0.011451588924201268,0.006300352723811942,0.015228810415349809,0.04589874120762403,0.01995063351820632,0.03692484860421833,0.020963592779440793,0.017999999999999995,0.0,0.00799305253885454,0.01289271973720914,0.04082789079375356,0.0
SU5adj1nf4,0.021396391180653694,0.010473511562243321,0.03890908205890582,0.03250683688771401,0.010252370999486475,0.02042329824272052,0.01234233905438242,0.01896561215580568,0.013985111130532111,0.009626352718795774,0.0011666666666666624,0.06817889050953464,0.04337209804573545,0.041377664398937634,0.0,0.009529194905948541,0.02696911814155838,0.051532082779134354,0.007854581111965459,0.009529194905948541,0.012437622137870426,0.009895285072531604,0.010329300288230786,0.00799305253885454,0.0,0.011695203195232567,0.00799305253885454,0.004642796092394703
Sp2s1a1nf2,0.0011666666666666624,0.06014542561344314,0.007380529941828184,0.034450044347657305,0.05251163892150218,0.007571877794400382,0.03530856049804982,0.0076757192931129715,0.0046218082079540175,0.012437622137870431,0.0011666666666666624,0.09081421817216852,0.039665616232590045,0.026938716458741022,0.0,0.04442503048207547,0.02791654228828015,0.04031680101948125,0.011518101695447322,0.02841214529035074,0.036612080580655945,0.01571976816340213,0.08052346103948699,0.01289271973720914,0.011695203195232567,0.0,0.01339153961773377,0.0
Sp2s1a2nf1,0.0011666666666666624,0.008945824600213108,0.004412734098291246,0.0084672571972537,0.02557613905359619,0.0019790570145063126,0.01856220772310114,0.005906681715556453,0.0011666666666666624,0.01318247995552347,0.0,0.019649710204252664,0.0372990914396346,0.024301920363076938,0.0,0.008491826135238007,0.007529571332051027,0.014384598244882158,0.05153235229769095,0.014068285846778442,0.03764785666025506,0.016529435024289916,0.014940623220676654,0.04082789079375356,0.00799305253885454,0.01339153961773377,0.0,0.0
Sp2nf5,0.0,0.0,0.011066716867356026,0.019428644374279484,0.0,0.002260776661041748,0.0,0.06618576550554928,0.0016329931618554463,0.0,0.0,0.028343625581620832,0.07360951780246296,0.0069302076287639435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004642796092394703,0.0,0.0,0.0
