Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU5s1a1A2F8nf0,SU3adj1nf3,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5adj1nf2,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,SU5adj1nf4,Sp2s1a1nf2,Sp2s1a2nf1,Sp2nf5
SU10s2A2F16nf1,0.9996666666666667,0.9998333333333334,0.9873333333333334,0.9505,1.0,0.9975,0.9998333333333334,0.9965,0.9993333333333334,1.0,0.0,0.8649999999999999,0.9001666666666666,0.9995,0.9390000000000001,1.0,0.9998333333333334,0.9998333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.9998333333333334,0.9998333333333334,1.0,1.0
SU8s1S2a1f8nf1,0.7716666666666667,0.9784999999999999,0.6615000000000001,0.6263333333333333,0.971,0.8305,0.9079999999999999,0.8011666666666667,0.6281666666666667,0.9640000000000001,0.8649999999999999,0.0,0.6398333333333334,0.5595,0.8305,0.9875,0.8394999999999999,0.6051666666666666,0.9926666666666668,0.9890000000000001,0.9476666666666667,0.9821666666666666,0.9763333333333334,0.9911666666666668,0.6921666666666667,0.9316666666666665,0.9933333333333334,0.8628333333333333
Sp2adj1a2nf4,0.7398333333333333,0.9338333333333333,0.8541666666666665,0.8224999999999999,0.9405,0.9153333333333332,0.9264999999999999,0.5750000000000001,0.8775,0.917,0.9001666666666666,0.6398333333333334,0.0,0.8253333333333331,0.9051666666666667,0.941,0.9215000000000001,0.8943333333333334,0.9383333333333335,0.9388333333333333,0.9258333333333334,0.9183333333333333,0.9373333333333334,0.9324999999999999,0.8371666666666668,0.9328333333333333,0.9326666666666666,0.9055000000000001
SU5adj1s1A1F8nf0,0.9331666666666668,0.9473333333333335,0.6995,0.7248333333333332,0.9335,0.8403333333333333,0.8898333333333334,0.9721666666666667,0.7869999999999999,0.9326666666666666,0.9995,0.5595,0.8253333333333331,0.0,0.9955000000000002,0.9523333333333333,0.8313333333333334,0.6335,0.9683333333333334,0.9588333333333332,0.9048333333333334,0.9434999999999999,0.9306666666666666,0.9661666666666667,0.5653333333333334,0.9108333333333334,0.9638333333333334,0.9935
SU9s2A2F16nf0,0.9998333333333334,0.9998333333333334,0.9826666666666668,0.9734999999999999,1.0,0.9986666666666667,1.0,0.997,1.0,1.0,0.9390000000000001,0.8305,0.9051666666666667,0.9955000000000002,0.0,1.0,0.9873333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SO5adj1nf2,0.9998333333333334,0.9268333333333334,0.9976666666666668,0.9876666666666667,0.6021666666666667,0.9990000000000001,0.8733333333333333,0.9978333333333333,0.9996666666666667,0.9898333333333333,1.0,0.9875,0.941,0.9523333333333333,1.0,0.0,0.9936666666666667,0.9731666666666667,0.99,0.6893333333333335,0.8498333333333333,0.9768333333333333,0.9239999999999999,0.9871666666666669,0.9931666666666666,0.8498333333333333,0.992,1.0
SU7a2A2nf1,0.9980000000000001,0.9930000000000001,0.8911666666666666,0.885,0.9599999999999999,0.8925,0.8903333333333333,0.9948333333333332,0.9061666666666666,0.8108333333333332,0.9998333333333334,0.8394999999999999,0.9215000000000001,0.8313333333333334,0.9873333333333334,0.9936666666666667,0.0,0.8855,0.9941666666666668,0.9938333333333333,0.889,0.924,0.92,0.9935,0.8923333333333333,0.8896666666666667,0.9921666666666669,1.0
SU3adj1nf4,0.9978333333333335,0.9693333333333334,0.8403333333333333,0.8228333333333334,0.9591666666666667,0.797,0.8515,0.9925,0.9105000000000001,0.9848333333333334,0.9998333333333334,0.6051666666666666,0.8943333333333334,0.6335,1.0,0.9731666666666667,0.8855,0.0,0.9888333333333335,0.9806666666666666,0.8985,0.9834999999999999,0.9521666666666668,0.9915,0.7833333333333333,0.8713333333333334,0.9915,1.0
Sp2s1a2nf0,0.9998333333333334,0.9806666666666666,0.9988333333333334,0.992,0.9510000000000001,1.0,0.9738333333333334,0.9978333333333333,0.9998333333333334,0.9926666666666668,1.0,0.9926666666666668,0.9383333333333335,0.9683333333333334,1.0,0.99,0.9941666666666668,0.9888333333333335,0.0,0.9653333333333335,0.9383333333333331,0.9851666666666666,0.9878333333333333,0.8255000000000001,0.9954999999999999,0.9719999999999999,0.7404999999999999,1.0
Sp2adj1nf1,0.9998333333333334,0.8421666666666667,0.9981666666666666,0.9888333333333335,0.7398333333333333,0.9996666666666667,0.9178333333333333,0.9975,0.9998333333333334,0.9863333333333333,1.0,0.9890000000000001,0.9388333333333333,0.9588333333333332,1.0,0.6893333333333335,0.9938333333333333,0.9806666666666666,0.9653333333333335,0.0,0.875,0.9773333333333334,0.9508333333333334,0.9601666666666666,0.9931666666666666,0.9111666666666666,0.9741666666666667,1.0
