Score,1,2,3,4,5,6,7,8,9,10
R2,0.7814237133156883,0.7685444620861945,0.7778747959304493,0.770538745474999,0.7578384724277948,0.7568766619621278,0.7644846324891681,0.7705491615414279,0.7698939765566536,0.7554517417699307
RMSE,1.2142916064069078,1.2498541481414966,1.2272336657155813,1.2466693411013925,1.280335580296069,1.2844230338395581,1.261821936709368,1.24736371397751,1.244736758598082,1.2861416870287092
Error,24.77070687436289%,23.51488234918563%,24.46714990302508%,25.036613546859254%,23.669095215504207%,24.389533405287413%,25.351199525730443%,25.223992551161%,24.49726551834799%,24.63343729826222%
