Score,1,2,3,4,5,6,7,8,9,10
R2,0.9295997619628906,0.9495070576667786,0.9242060780525208,0.944477379322052,0.944778323173523,0.9545254707336426,0.9444042444229126,0.9409617185592651,0.9489568471908569,0.9440422654151917
RMSE,0.6889209151268005,0.5836037993431091,0.7156620621681213,0.6133167147636414,0.6116070747375488,0.5558367371559143,0.6130984425544739,0.6321390271186829,0.5877243280410767,0.6150254011154175
Error,9.006962925195694%,7.960143685340881%,8.091125637292862%,8.426837623119354%,8.208156377077103%,7.917790859937668%,8.385235071182251%,8.454205095767975%,8.274230360984802%,8.448181301355362%
