Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,Sp2s1a2nf0,Sp2adj1nf1,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,Sp2s1a1nf2,Sp2s1a2nf1,SU5adj1a2A2nf1,Sp3a3nf1,SU4a3A3nf1,Sp2s2nf1,Sp2adj2nf2,SU3adj1nf3,SU4adj2a1A1nf0,Sp4a3nf0,SO12s2nf1,SU2adj1nf3,SU3adj2nf2,SU5a3A3nf0,SU7s1S2a1f8nf0,SU4adj1a2A2nf1,SU4s1S1a2A2nf1,SO5nf5,SU2adj2nf1,Sp4s1a1nf1,SU5s1S1a2A2nf1
SU8s1S2a1f8nf1,0.9991666666666668,0.7225,0.7233333333333333,0.5475000000000001,0.7225,0.7225,0.7325,0.6925,0.64,0.7783333333333334,0.0,0.6391666666666668,0.6683333333333333,0.9875,0.7225,0.8891666666666668,1.0,0.7283333333333334,0.6741666666666666,0.5658333333333333,1.0,0.7133333333333334,1.0,0.7158333333333334,0.725,0.72,0.7225,0.5591666666666666,0.7108333333333333,0.7191666666666666,0.7225,0.5333333333333334,0.7,0.5891666666666666,0.7008333333333333,0.6174999999999999,0.7225,0.6066666666666667,0.7150000000000001,0.7091666666666666,0.7225,0.6725
Sp2adj1a2nf4,0.9974999999999999,0.825,0.6416666666666666,0.7075,0.7366666666666667,0.6525000000000001,0.6225,0.8066666666666669,0.8041666666666666,0.9774999999999998,0.6391666666666668,0.0,0.5883333333333333,0.9941666666666666,0.8166666666666667,0.8866666666666667,0.9975000000000002,0.8516666666666668,0.7166666666666666,0.6991666666666666,0.9975000000000002,0.6224999999999998,0.9983333333333334,0.5966666666666667,0.5991666666666667,0.6525000000000001,0.7633333333333334,0.7508333333333332,0.6224999999999999,0.7983333333333335,0.71,0.7658333333333333,0.6758333333333333,0.7550000000000001,0.545,0.7825,0.6783333333333333,0.8275,0.6866666666666666,0.8158333333333333,0.6958333333333333,0.8324999999999999
SU5adj1s1A1F8nf0,0.9983333333333334,0.8724999999999999,0.7291666666666667,0.7183333333333333,0.7716666666666667,0.5791666666666667,0.705,0.8516666666666668,0.8283333333333334,0.9558333333333332,0.6683333333333333,0.5883333333333333,0.0,0.9591666666666665,0.8541666666666667,0.8891666666666668,1.0,0.8841666666666667,0.6708333333333333,0.7,1.0,0.62,1.0,0.5675,0.58,0.5908333333333334,0.7733333333333334,0.7658333333333334,0.57,0.8300000000000001,0.725,0.7933333333333333,0.6066666666666667,0.7583333333333333,0.5824999999999999,0.7975000000000001,0.6333333333333333,0.8383333333333333,0.6566666666666666,0.8275,0.6666666666666666,0.8366666666666666
SU9s2A2F16nf0,0.9974999999999999,1.0,1.0,0.9991666666666668,1.0,1.0,0.9991666666666668,1.0,1.0,0.95,0.9875,0.9941666666666666,0.9591666666666665,0.0,1.0,0.8983333333333334,1.0,1.0,0.9983333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991666666666668,1.0,1.0,1.0,0.9974999999999999,1.0,1.0,1.0,1.0,1.0,1.0
SO5adj1nf2,1.0,0.5458333333333333,0.9125,0.8,0.6141666666666667,0.9425000000000001,0.9524999999999999,0.9483333333333335,0.5716666666666667,1.0,0.7225,0.8166666666666667,0.8541666666666667,1.0,0.0,0.885,0.9958333333333332,0.5633333333333332,0.7458333333333333,0.7291666666666667,0.9974999999999999,0.7525,0.9974999999999999,0.8533333333333333,0.775,0.8150000000000001,0.5758333333333333,0.8041666666666666,0.7208333333333334,0.5775,0.6383333333333334,0.7408333333333335,0.7816666666666667,0.7883333333333333,0.8424999999999999,0.8383333333333333,0.7266666666666667,0.8949999999999999,0.7008333333333334,0.5433333333333334,0.6358333333333333,0.8975
SU7a2A2nf1,0.9983333333333334,0.8866666666666667,0.8883333333333333,0.8875,0.8866666666666667,0.8891666666666668,0.8883333333333333,0.8883333333333333,0.8866666666666667,0.8950000000000001,0.8891666666666668,0.8866666666666667,0.8891666666666668,0.8983333333333334,0.885,0.0,0.8758333333333335,0.8883333333333333,0.8825,0.8858333333333335,0.6441666666666666,0.8866666666666667,0.5966666666666667,0.8825,0.885,0.8891666666666668,0.8883333333333333,0.8833333333333334,0.8875000000000002,0.8875,0.8875,0.8866666666666667,0.8891666666666668,0.8816666666666668,0.8816666666666666,0.8891666666666668,0.8891666666666668,0.8883333333333333,0.875,0.8783333333333333,0.8875,0.8858333333333333
Sp2s1a2nf0,1.0,0.9983333333333334,1.0,0.9983333333333334,0.9991666666666668,1.0,0.9991666666666668,0.9991666666666668,0.9991666666666668,1.0,1.0,0.9975000000000002,1.0,1.0,0.9958333333333332,0.8758333333333335,0.0,1.0,0.9916666666666668,1.0,0.7424999999999999,0.9974999999999999,0.665,0.9983333333333334,0.9974999999999999,1.0,1.0,0.9933333333333334,0.9958333333333333,1.0,0.9991666666666668,0.9958333333333333,1.0,0.9933333333333334,0.9925,1.0,1.0,0.9966666666666667,0.985,0.9933333333333334,1.0,0.9958333333333333
Sp2adj1nf1,1.0,0.5683333333333334,0.9183333333333332,0.8858333333333333,0.695,0.9516666666666668,0.9516666666666665,0.9399999999999998,0.6683333333333332,1.0,0.7283333333333334,0.8516666666666668,0.8841666666666667,1.0,0.5633333333333332,0.8883333333333333,1.0,0.0,0.7841666666666667,0.7733333333333334,1.0,0.7866666666666667,1.0,0.8675,0.8008333333333333,0.8416666666666666,0.6391666666666667,0.8175000000000001,0.7625,0.6475000000000001,0.6799999999999999,0.7191666666666666,0.8099999999999999,0.8150000000000001,0.8508333333333333,0.8400000000000001,0.7841666666666667,0.8975000000000002,0.7208333333333334,0.5825,0.6958333333333334,0.8975
SU5s1S1a1A1nf1,0.9866666666666666,0.7849999999999999,0.8133333333333332,0.6658333333333334,0.6525000000000001,0.7316666666666668,0.8208333333333334,0.8833333333333334,0.7408333333333333,0.9866666666666666,0.6741666666666666,0.7166666666666666,0.6708333333333333,0.9983333333333334,0.7458333333333333,0.8825,0.9916666666666668,0.7841666666666667,0.0,0.6091666666666666,0.9941666666666666,0.5916666666666666,0.9941666666666666,0.6475000000000001,0.6191666666666666,0.6866666666666666,0.6241666666666666,0.7283333333333333,0.5675,0.735,0.615,0.7291666666666667,0.6233333333333333,0.7216666666666667,0.7083333333333333,0.8158333333333333,0.5508333333333333,0.8300000000000001,0.6741666666666667,0.7008333333333333,0.5583333333333333,0.8775000000000001
SU4adj2a1A1nf1,0.9974999999999999,0.705,0.7975,0.6299999999999999,0.6158333333333335,0.8149999999999998,0.8425,0.7975,0.5983333333333334,0.9925,0.5658333333333333,0.6991666666666666,0.7,1.0,0.7291666666666667,0.8858333333333335,1.0,0.7733333333333334,0.6091666666666666,0.0,0.9991666666666668,0.6074999999999999,1.0,0.6975,0.6466666666666667,0.7133333333333333,0.5683333333333332,0.6141666666666666,0.6125,0.6641666666666668,0.5666666666666667,0.5741666666666667,0.5591666666666667,0.5525,0.7091666666666667,0.7391666666666666,0.6216666666666667,0.7041666666666667,0.6583333333333333,0.635,0.5416666666666667,0.7666666666666667
