SU9s2A2F16nf0,SU9s2A2F16nf0,SU10s2A2F16nf1,SU5s1a1A2F8nf0,SU2nf4,SU5s1a1A2F8nf1,SU4a3A3nf1
SU9s2A2F16nf0,0.0,0.0,0.0,0.0,0.0,0.0
SU10s2A2F16nf1,0.0,0.0,0.9632222222222221,0.9667777777777777,0.9666666666666667,0.9623333333333335
SU5s1a1A2F8nf0,0.0,0.9632222222222221,0.0,0.9987777777777778,0.9755555555555557,0.9930000000000001
SU2nf4,0.0,0.9667777777777777,0.9987777777777778,0.0,0.9992222222222221,1.0
SU5s1a1A2F8nf1,0.0,0.9666666666666667,0.9755555555555557,0.9992222222222221,0.0,0.9844444444444445
SU4a3A3nf1,0.0,0.9623333333333335,0.9930000000000001,1.0,0.9844444444444445,0.0

SU10s2A2F16nf1,SU9s2A2F16nf0,SU10s2A2F16nf1,SU5s1a1A2F8nf0,SU2nf4,SU5s1a1A2F8nf1,SU4a3A3nf1
SU9s2A2F16nf0,0.0,0.0,0.9632222222222221,0.9667777777777777,0.9666666666666667,0.9623333333333335
SU10s2A2F16nf1,0.0,0.0,0.0,0.0,0.0,0.0
SU5s1a1A2F8nf0,0.9632222222222221,0.0,0.0,0.9877777777777779,0.9738888888888888,0.9907777777777779
SU2nf4,0.9667777777777777,0.0,0.9877777777777779,0.0,0.9986666666666666,0.9977777777777779
SU5s1a1A2F8nf1,0.9666666666666667,0.0,0.9738888888888888,0.9986666666666666,0.0,0.9876666666666667
SU4a3A3nf1,0.9623333333333335,0.0,0.9907777777777779,0.9977777777777779,0.9876666666666667,0.0

SU5s1a1A2F8nf0,SU9s2A2F16nf0,SU10s2A2F16nf1,SU5s1a1A2F8nf0,SU2nf4,SU5s1a1A2F8nf1,SU4a3A3nf1
SU9s2A2F16nf0,0.0,0.9632222222222221,0.0,0.9987777777777778,0.9755555555555557,0.9930000000000001
SU10s2A2F16nf1,0.9632222222222221,0.0,0.0,0.9877777777777779,0.9738888888888888,0.9907777777777779
SU5s1a1A2F8nf0,0.0,0.0,0.0,0.0,0.0,0.0
SU2nf4,0.9987777777777778,0.9877777777777779,0.0,0.0,0.9758888888888889,0.9943333333333334
SU5s1a1A2F8nf1,0.9755555555555557,0.9738888888888888,0.0,0.9758888888888889,0.0,0.9681111111111111
SU4a3A3nf1,0.9930000000000001,0.9907777777777779,0.0,0.9943333333333334,0.9681111111111111,0.0

SU2nf4,SU9s2A2F16nf0,SU10s2A2F16nf1,SU5s1a1A2F8nf0,SU2nf4,SU5s1a1A2F8nf1,SU4a3A3nf1
SU9s2A2F16nf0,0.0,0.9667777777777777,0.9987777777777778,0.0,0.9992222222222221,1.0
SU10s2A2F16nf1,0.9667777777777777,0.0,0.9877777777777779,0.0,0.9986666666666666,0.9977777777777779
SU5s1a1A2F8nf0,0.9987777777777778,0.9877777777777779,0.0,0.0,0.9758888888888889,0.9943333333333334
SU2nf4,0.0,0.0,0.0,0.0,0.0,0.0
SU5s1a1A2F8nf1,0.9992222222222221,0.9986666666666666,0.9758888888888889,0.0,0.0,0.9906666666666668
SU4a3A3nf1,1.0,0.9977777777777779,0.9943333333333334,0.0,0.9906666666666668,0.0

SU5s1a1A2F8nf1,SU9s2A2F16nf0,SU10s2A2F16nf1,SU5s1a1A2F8nf0,SU2nf4,SU5s1a1A2F8nf1,SU4a3A3nf1
SU9s2A2F16nf0,0.0,0.9666666666666667,0.9755555555555557,0.9992222222222221,0.0,0.9844444444444445
SU10s2A2F16nf1,0.9666666666666667,0.0,0.9738888888888888,0.9986666666666666,0.0,0.9876666666666667
SU5s1a1A2F8nf0,0.9755555555555557,0.9738888888888888,0.0,0.9758888888888889,0.0,0.9681111111111111
SU2nf4,0.9992222222222221,0.9986666666666666,0.9758888888888889,0.0,0.0,0.9906666666666668
SU5s1a1A2F8nf1,0.0,0.0,0.0,0.0,0.0,0.0
SU4a3A3nf1,0.9844444444444445,0.9876666666666667,0.9681111111111111,0.9906666666666668,0.0,0.0

SU4a3A3nf1,SU9s2A2F16nf0,SU10s2A2F16nf1,SU5s1a1A2F8nf0,SU2nf4,SU5s1a1A2F8nf1,SU4a3A3nf1
SU9s2A2F16nf0,0.0,0.9623333333333335,0.9930000000000001,1.0,0.9844444444444445,0.0
SU10s2A2F16nf1,0.9623333333333335,0.0,0.9907777777777779,0.9977777777777779,0.9876666666666667,0.0
SU5s1a1A2F8nf0,0.9930000000000001,0.9907777777777779,0.0,0.9943333333333334,0.9681111111111111,0.0
SU2nf4,1.0,0.9977777777777779,0.9943333333333334,0.0,0.9906666666666668,0.0
SU5s1a1A2F8nf1,0.9844444444444445,0.9876666666666667,0.9681111111111111,0.9906666666666668,0.0,0.0
SU4a3A3nf1,0.0,0.0,0.0,0.0,0.0,0.0

