Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU5s1a1A2F8nf0,SU3adj1nf3,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5adj1nf2,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,SU5adj1nf4,Sp2s1a1nf2,Sp2s1a2nf1,Sp2nf5
SU10s2A2F16nf1,0.002891558595482902,0.14750000000000005,0.08328014969567078,0.02372820637506715,0.11676436385587285,0.18760189823725726,0.11676436385587285,0.07406153597591067,0.232153026639279,0.11676436385587285,0.0,0.03989708984096181,0.10808188767987191,0.1028381954550178,0.10317191693694773,0.14750000000000005,0.15596616442178876,0.13329749518360134,0.14750000000000005,0.14750000000000005,0.14744904958059998,0.14750000000000005,0.14750000000000005,0.14750000000000005,0.09413111423257808,0.14750000000000005,0.14750000000000005,0.029159046623646667
SU8s1S2a1f8nf1,0.030197957988358528,0.03758545818087982,0.03580968211717794,0.043014532428006236,0.037925731517152186,0.03667764987018661,0.0371591920735039,0.038536058150487815,0.036210802562525755,0.03774034092762456,0.03989708984096181,0.0,0.04731572442410428,0.03228733841960687,0.03934357211370958,0.0380058475033046,0.037668510279365526,0.03504322727400799,0.03791401089600284,0.03789605666967358,0.03696131611413327,0.038284026259873274,0.0372513981840503,0.03631230278202325,0.03483931368121045,0.0368842031829948,0.03631230278202325,0.02940568728060007
Sp2adj1a2nf4,0.0776180105101616,0.11244751862288667,0.08989561848178267,0.09540789624903522,0.11244751862288667,0.11023409434270123,0.1116493767709132,0.05060742150229659,0.09755112619658589,0.11244751862288667,0.10808188767987191,0.04731572442410428,0.0,0.09118052911059955,0.10994051421867494,0.11263374765633573,0.11224836054234576,0.09774186524832755,0.11426285485668561,0.11268306093740187,0.1118500980976076,0.1128317331250389,0.11268306093740187,0.11426285485668561,0.08663156340374896,0.1116493767709132,0.11426285485668561,0.029889147045560057
SU5adj1s1A1F8nf0,0.1689016808021098,0.1060089094788211,0.03881723557619447,0.028039654459750783,0.10522515542080864,0.09685556256612213,0.10371019986267288,0.056136985233543775,0.08301957600469904,0.10758769033263568,0.1028381954550178,0.03228733841960687,0.09118052911059955,0.0,0.09950656036440791,0.10634600238007173,0.10321888823703193,0.08051293891874357,0.10797839290030821,0.10607924186925335,0.10317191693694773,0.10842765124983367,0.10655267346351392,0.10759040126537517,0.018705317128797604,0.10361534099200219,0.10772444270245984,0.02939387691339814
SU9s2A2F16nf0,0.0011666666666666624,0.002499999999999991,0.03924318766076192,0.02324746103221692,0.0,0.215814027450591,0.0,0.0571022474747419,0.2114973732434729,0.0,0.10317191693694773,0.03934357211370958,0.10994051421867494,0.09950656036440791,0.0,0.0,0.027325710319119696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011860297916438129,0.0,0.0,0.029159046623646667
SO5adj1nf2,0.0011666666666666624,0.13065050920511392,0.11673997696685666,0.02381409479932233,0.020581140234042745,0.2401689798639468,0.06067124524847005,0.11156711980786374,0.12871426149075754,0.016183839676253177,0.14750000000000005,0.0380058475033046,0.11263374765633573,0.10634600238007173,0.0,0.0,0.05682722352300289,0.031420534686729944,0.11201054017864172,0.04784842967352452,0.1365877821118061,0.016667499979167704,0.08134306635752332,0.02737040169396293,0.06301432817665802,0.050909505770315416,0.03256148031032987,0.029257477676655586
SU7a2A2nf1,0.002499999999999991,0.10429512079777378,0.08501650166617981,0.023288647687470194,0.02270646016739143,0.06542255812111836,0.10236861498200185,0.08963273831462351,0.13546176172222507,0.021922210959055506,0.15596616442178876,0.037668510279365526,0.11224836054234576,0.10321888823703193,0.027325710319119696,0.05682722352300289,0.0,0.04103690750748377,0.021795131974314312,0.021812967600845966,0.08803802839934823,0.022757172251597717,0.023012074125457617,0.021514852750806574,0.0574816395807295,0.093571125650788,0.021795131974314312,0.029257477676655586
SU3adj1nf4,0.013541089731299739,0.031216537639882837,0.041940765107205395,0.02305127135563483,0.031057741922640374,0.09897025366801437,0.03373754914367999,0.057153788636936015,0.13845536785870344,0.03139178944317199,0.13329749518360134,0.03504322727400799,0.09774186524832755,0.08051293891874357,0.0,0.031420534686729944,0.04103690750748377,0.0,0.03401347772084863,0.03378855822118882,0.03379883298445542,0.0308688984074406,0.030788255336518616,0.03393171246947479,0.011860297916438129,0.03141301924008226,0.03258535799336191,0.029006225385442886
Sp2s1a2nf0,0.0011666666666666624,0.1620034293189842,0.11717460855018416,0.02326716809392821,0.14437614838408114,0.23084632935738392,0.15634799149475648,0.12003946110434777,0.11227446528732858,0.013405015645065266,0.14750000000000005,0.03791401089600284,0.11426285485668561,0.10797839290030821,0.0,0.11201054017864172,0.021795131974314312,0.03401347772084863,0.0,0.020682789409984748,0.08610216799438522,0.01927577639306794,0.02954469307488044,0.06905734332181239,0.06301432817665802,0.040997628657710866,0.06592588431126443,0.029257477676655586
Sp2adj1nf1,0.0011666666666666624,0.0809293244476658,0.11723539946999323,0.02326716809392821,0.055072931443475734,0.23367647387883195,0.08271705453599706,0.11156711980786374,0.11277324840384599,0.012023125864580944,0.14750000000000005,0.03789605666967358,0.11268306093740187,0.10607924186925335,0.0,0.04784842967352452,0.021812967600845966,0.03378855822118882,0.020682789409984748,0.0,0.13270571033514555,0.0183817542386163,0.035019439046208474,0.014209738444695823,0.06301432817665802,0.04846648326421053,0.014704496666741847,0.029257477676655586
