Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU3adj1nf3,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5adj1nf2,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,SU5adj1nf4,Sp2s1a1nf2,Sp2s1a2nf1,SU3nf5,SU5adj1a2A2nf1,SU2nf5,Sp3a3nf1,SU4a3A3nf1
SU2nf4,0.0,0.0023333333333333405,0.004725815626252612,0.007617596588017636,0.0,0.008043285674675776,0.001632993161855446,0.026032031550892582,0.0,0.0,0.025383721817994573,0.022821164640647856,0.08525142553386164,0.02313547060251854,0.0,0.0,0.003265986323710914,0.0041666666666666735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004484541349024561,0.0,0.00849836585598799,0.0,0.0
SU2adj1nf2,0.0023333333333333405,0.0,0.017178798302300166,0.033166666666666664,0.06916485941414019,0.10019481024484253,0.009458975749108488,0.02590366769397724,0.00917272527054469,0.01855622087962237,0.005823801736552058,0.07510289238401172,0.0841816818289796,0.0836369469127663,0.0,0.06288349014911093,0.09434996908672873,0.11040694925793595,0.061553951042064625,0.0512209267129494,0.09558823730517846,0.021868292622475645,0.036536131279719386,0.02746512940681935,0.029212345183348615,0.08902636937696858,0.08304684086572937,0.024037008503093267,0.04621237208078951,0.02064313176068227,0.07165193647069142,0.012806248474865688
SU6s1a1A2F8nf1,0.004725815626252612,0.017178798302300166,0.0,0.08394459151395307,0.020042316344286267,0.026581112759919503,0.03312476415010378,0.027950849718747377,0.06752036729757917,0.016350331291240968,0.012840906856172162,0.06150903276032806,0.092167721512951,0.09392136190570398,0.0011666666666666624,0.01600781059358212,0.036467641668867054,0.08021914429306205,0.014719601443879746,0.016967288790165885,0.019342670159233154,0.017499999999999998,0.019347695814575266,0.0224746771080501,0.03719468301309268,0.020955640980148727,0.02106603374576661,0.050275905428611295,0.041793473706362876,0.024019089630264227,0.017873785895053746,0.01572683481611393
SU6adj1s1A1F8nf1,0.007617596588017636,0.033166666666666664,0.08394459151395307,0.0,0.05478265134957315,0.04319722213291036,0.03210918871600465,0.0575,0.0484553058670221,0.09051166284579636,0.012720281268728121,0.053696678978623374,0.07890148569225072,0.056485986462720704,0.0098952850725316,0.037725617585696626,0.06278357888634398,0.09630680142129111,0.04096916184427286,0.03499365021765458,0.0404406286356239,0.030379086373505185,0.06640030120413612,0.07930969535799377,0.04947951315668154,0.052687759489277966,0.03943384051519429,0.025420901286583485,0.078701969479804,0.03468108674447468,0.03313482558678507,0.019293061504650367
SU3adj1nf2,0.0,0.06916485941414019,0.020042316344286267,0.05478265134957315,0.0,0.07526914669666745,0.014372040758206741,0.026212804335116677,0.009195409482755827,0.11671475199533833,0.001979057014506312,0.07201099453092795,0.07089683428130703,0.10840459194866035,0.0,0.05346338310781814,0.14004800764182418,0.10062650965051131,0.04227029427124654,0.08032382378016292,0.08260700131748318,0.05711489395167525,0.058884302756431715,0.06823346360515165,0.04902522026694242,0.06374863832968425,0.06265624913410917,0.019833333333333338,0.0896631040184435,0.02505771116620369,0.04153311931459039,0.015008331019803622
SU3adj1nf3,0.008043285674675776,0.10019481024484253,0.026581112759919503,0.04319722213291036,0.07526914669666745,0.0,0.011786291472158105,0.025619545489940127,0.009510228411791414,0.04120713260805436,0.002499999999999991,0.06374863832968426,0.08553167054762034,0.06361690900311891,0.0058333333333333275,0.11294799688352157,0.12033298707244733,0.06889222662165077,0.1184103036057251,0.07913139565164877,0.05658229012293118,0.03313314889284681,0.050772914914242316,0.03747628880001624,0.05469333699008602,0.046429157505458424,0.1024761489865379,0.04632284053850277,0.05435377938408086,0.02625515822335362,0.1360360450599603,0.015571519586161844
SU5s1a1A2F8nf0,0.001632993161855446,0.009458975749108488,0.03312476415010378,0.03210918871600465,0.014372040758206741,0.011786291472158105,0.0,0.02656020414914849,0.014922019523732922,0.010573814617041273,0.008333333333333333,0.07272933077896121,0.06749814812274482,0.07012389828803808,0.0011666666666666624,0.009128709291752782,0.01228029134652578,0.06035565885279984,0.011334558757279548,0.008820745748266174,0.011110555541665984,0.008661857640124202,0.011936172846529262,0.011996527275285414,0.02472964932132187,0.011493959766377789,0.010568559241658476,0.0329903184451304,0.03409504688693391,0.01471960144387974,0.010509255180289646,0.016069294390925255
SU3nf6,0.026032031550892582,0.02590366769397724,0.027950849718747377,0.0575,0.026212804335116677,0.025619545489940127,0.02656020414914849,0.0,0.026272609310839308,0.02981843203270234,0.026420215324212976,0.09078194264891619,0.06071907077315623,0.025938495630154736,0.025994123267470373,0.026535615479745124,0.026149144876606925,0.026286878856189834,0.0261916017074176,0.026025628394590855,0.02597220736779136,0.026404965862924772,0.026272609310839308,0.026272609310839308,0.02813657169355689,0.026162420037569585,0.026272609310839308,0.02755045875802756,0.026025628394590855,0.04781939402004634,0.027436796055257215,0.01218377792166471
SU5s1a1A2F8nf1,0.0,0.00917272527054469,0.06752036729757917,0.0484553058670221,0.009195409482755827,0.009510228411791414,0.014922019523732922,0.026272609310839308,0.0,0.009316949906249136,0.0011666666666666624,0.054930258813638715,0.09266127082611758,0.08727494867753671,0.0,0.009166666666666679,0.009797958971132725,0.02345444757633637,0.00906151814604547,0.008706638591072664,0.009382311963358394,0.009580071908799956,0.009517527690179502,0.01015983376941879,0.02525206262202489,0.008906926143924939,0.009433981132056617,0.05491938536517763,0.009303523824635257,0.025788132498840956,0.008333333333333345,0.013933373205684565
SU6s2S2nf1,0.0,0.01855622087962237,0.016350331291240968,0.09051166284579636,0.11671475199533833,0.04120713260805436,0.010573814617041273,0.02981843203270234,0.009316949906249136,0.0,0.002499999999999991,0.08626654430697143,0.04262758626888358,0.09788542054645091,0.0,0.04451872265313401,0.06922688141980043,0.02431049156228643,0.058753014107079365,0.07151942238146068,0.025766041389567177,0.07765683056456356,0.061378606479239414,0.0790760885336255,0.025731519797927038,0.05912416313713596,0.059816617906546486,0.0,0.07718592272342585,0.0207069499873298,0.005057996968497839,0.013250786140200628
SU10s2A2F16nf1,0.025383721817994573,0.005823801736552058,0.012840906856172162,0.012720281268728121,0.001979057014506312,0.002499999999999991,0.008333333333333333,0.026420215324212976,0.0011666666666666624,0.002499999999999991,0.0,0.07710904976431467,0.050989105590203185,0.04018326074927772,0.01613829124921361,0.001979057014506312,0.019166666666666665,0.0038333333333333284,0.001979057014506312,0.001979057014506312,0.001979057014506312,0.006699917080747258,0.002260776661041748,0.003452052529534651,0.0,0.001979057014506312,0.003480102169636847,0.019843834754849625,0.002260776661041748,0.006871842709362779,0.001979057014506312,0.013617798810543664
SU8s1S2a1f8nf1,0.022821164640647856,0.07510289238401172,0.06150903276032806,0.053696678978623374,0.07201099453092795,0.06374863832968426,0.07272933077896121,0.09078194264891619,0.054930258813638715,0.08626654430697143,0.07710904976431467,0.0,0.07086058299380708,0.055091086191667867,0.03153481321404083,0.08526690122459268,0.10156839512805589,0.09203320656758142,0.08658650138573691,0.07224591491719254,0.06632495759516172,0.057959756153156246,0.08850549261047147,0.08743394331976824,0.04559026455529977,0.07641716648328002,0.07380529941828176,0.03262412195497885,0.07084882183604435,0.06028658409814095,0.07209734931173113,0.02506934826081886
Sp2adj1a2nf4,0.08525142553386164,0.0841816818289796,0.092167721512951,0.07890148569225072,0.07089683428130703,0.08553167054762034,0.06749814812274482,0.06071907077315623,0.09266127082611758,0.04262758626888358,0.050989105590203185,0.07086058299380708,0.0,0.10489743668089427,0.0666293645641486,0.05548998908712173,0.07680350107760568,0.07567639438204403,0.05834309442141946,0.0559871016891887,0.07655499112838214,0.04586483765733107,0.05842849380986035,0.05887746220376312,0.07603891547534504,0.08743648488410824,0.059428762209705985,0.04597130747663276,0.034237730973623544,0.026215453457836668,0.07899789026718793,0.10567520995957377
SU5adj1s1A1F8nf0,0.02313547060251854,0.0836369469127663,0.09392136190570398,0.056485986462720704,0.10840459194866035,0.06361690900311891,0.07012389828803808,0.025938495630154736,0.08727494867753671,0.09788542054645091,0.04018326074927772,0.055091086191667867,0.10489743668089427,0.0,0.03134751452135665,0.11211663074178106,0.07465550511813876,0.03342861382442027,0.11562883627269531,0.10834935778920582,0.10224983020904131,0.07556895306054376,0.10177917272212425,0.12700404630474485,0.08845102222887723,0.08598707913272655,0.10502764186420428,0.02932623020058626,0.08059242451303279,0.03180845450155946,0.12034625969352857,0.017483325389257804
SU9s2A2F16nf0,0.0,0.0,0.0011666666666666624,0.0098952850725316,0.0,0.0058333333333333275,0.0011666666666666624,0.025994123267470373,0.0,0.0,0.01613829124921361,0.03153481321404083,0.0666293645641486,0.03134751452135665,0.0,0.0,0.003265986323710914,0.010598742063723096,0.0,0.0,0.0,0.0,0.0,0.0,0.009020039418489872,0.0,0.0,0.04372928080817245,0.0,0.009517527690179498,0.0,0.014264368973853067
SO5adj1nf2,0.0,0.06288349014911093,0.01600781059358212,0.037725617585696626,0.05346338310781814,0.11294799688352157,0.009128709291752782,0.026535615479745124,0.009166666666666679,0.04451872265313401,0.001979057014506312,0.08526690122459268,0.05548998908712173,0.11211663074178106,0.0,0.0,0.08105279486578827,0.07496221270302347,0.026741561493508766,0.05662964476903124,0.061968630056756215,0.030195658260382025,0.05413563213509811,0.049226235101033494,0.026990224567836073,0.09761389359216352,0.07726235967288485,0.02472066162365221,0.07575343776577624,0.022837590843947514,0.020845996151672767,0.013880441875771332
SU7a2A2nf1,0.003265986323710914,0.09434996908672873,0.036467641668867054,0.06278357888634398,0.14004800764182418,0.12033298707244733,0.01228029134652578,0.026149144876606925,0.009797958971132725,0.06922688141980043,0.019166666666666665,0.10156839512805589,0.07680350107760568,0.07465550511813876,0.003265986323710914,0.08105279486578827,0.0,0.05684408500451036,0.06446898479113812,0.05838473925417307,0.0908717044335951,0.022715633383201095,0.07651361534611559,0.07190193939588062,0.09426558226627574,0.1126386799559646,0.07038564405394673,0.03367161679779838,0.10306268319167063,0.026141176544124994,0.07178749504227351,0.016520189667999167
SU3adj1nf4,0.0041666666666666735,0.11040694925793595,0.08021914429306205,0.09630680142129111,0.10062650965051131,0.06889222662165077,0.06035565885279984,0.026286878856189834,0.02345444757633637,0.02431049156228643,0.0038333333333333284,0.09203320656758142,0.07567639438204403,0.03342861382442027,0.010598742063723096,0.07496221270302347,0.05684408500451036,0.0,0.08085463636812809,0.05940071080756899,0.10399839742355005,0.03416626016018337,0.0700547405010301,0.05371969429879097,0.07226494462892934,0.1032526566782236,0.08374912934870826,0.06025316958006812,0.0611076009092886,0.023216373532487795,0.06533758489567854,0.028499999999999998
Sp2s1a2nf0,0.0,0.061553951042064625,0.014719601443879746,0.04096916184427286,0.04227029427124654,0.1184103036057251,0.011334558757279548,0.0261916017074176,0.00906151814604547,0.058753014107079365,0.001979057014506312,0.08658650138573691,0.05834309442141946,0.11562883627269531,0.0,0.026741561493508766,0.06446898479113812,0.08085463636812809,0.0,0.04743094395481123,0.07326208660237117,0.02974007771042675,0.06062727658955716,0.050778385602975255,0.02582472975011871,0.11128903809450416,0.08525517253776714,0.024720661623652215,0.08604843597261563,0.021740898478827105,0.01708556895940743,0.014268263150549649
Sp2adj1nf1,0.0,0.0512209267129494,0.016967288790165885,0.03499365021765458,0.08032382378016292,0.07913139565164877,0.008820745748266174,0.026025628394590855,0.008706638591072664,0.07151942238146068,0.001979057014506312,0.07224591491719254,0.0559871016891887,0.10834935778920582,0.0,0.05662964476903124,0.05838473925417307,0.05940071080756899,0.04743094395481123,0.0,0.05923024752794995,0.03566082506679346,0.07184106686908881,0.0424735211631906,0.02252221125911041,0.09861104851328217,0.07982289423745824,0.0,0.1259850079264284,0.021424285285628546,0.007571877794400382,0.012583057392117899
SU5adj1nf2,0.0,0.09558823730517846,0.019342670159233154,0.0404406286356239,0.08260700131748318,0.05658229012293118,0.011110555541665984,0.02597220736779136,0.009382311963358394,0.025766041389567177,0.001979057014506312,0.06632495759516172,0.07655499112838214,0.10224983020904131,0.0,0.061968630056756215,0.0908717044335951,0.10399839742355005,0.07326208660237117,0.05923024752794995,0.0,0.027833333333333328,0.04856524820623624,0.034070596642200975,0.038817235576194466,0.09176903375080046,0.03219256297828912,0.026948510575210315,0.03597414194791711,0.0206995705806237,0.07124995126703987,0.01443375672974063
