Score,1,2,3,4,5,6,7,8,9,10
R2 of a,0.9137749671936035,0.8935057520866394,0.9001165628433228,0.8831713199615479,0.9040641188621521,0.8980267643928528,0.8977034091949463,0.8978352546691895,0.8962218165397644,0.9109755754470825
R2 of c,0.9191488027572632,0.8896336555480957,0.9059153199195862,0.8831115961074829,0.9041917324066162,0.8853172063827515,0.8971896767616272,0.8955023288726807,0.8983604311943054,0.9132640957832336
RMSE of a,0.7646377086639404,0.8514012694358826,0.8237802982330322,0.8915542960166931,0.8073323369026184,0.8332616686820984,0.8319357633590698,0.8323742747306824,0.841215968132019,0.7787914276123047
RMSE of c,0.7864363193511963,0.91905277967453,0.8517686724662781,0.9472823739051819,0.8603450059890747,0.9385559558868408,0.8896769285202026,0.8948333263397217,0.88621985912323,0.8182393312454224
Error of a (%),13.971035182476044,14.98524695634842,15.348486602306366,16.00205898284912,15.335947275161743,16.267070174217224,15.848027169704437,15.750983357429504,14.955724775791168,14.968688786029816
Error of c (%),12.569127976894379,13.795322179794312,13.289913535118103,14.702130854129791,13.740605115890503,14.814171195030212,14.080396294593811,14.256688952445984,13.678503036499023,13.44464123249054
Reconstruction correlation,0.7892966270446777,0.7829456925392151,0.7857190370559692,0.7831372022628784,0.7832997441291809,0.7923974990844727,0.7997813820838928,0.7915548086166382,0.7884160876274109,0.8011448979377747
Reconstruction RMSE,29.08314323425293,31.82179832458496,25.338682174682617,26.59789276123047,27.088815689086914,29.351974487304688,26.869850158691406,29.541011810302734,25.637287139892578,27.348800659179688
