Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU3adj1nf3,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5adj1nf2,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,SU5adj1nf4,Sp2s1a1nf2,Sp2s1a2nf1,SU3nf5,SU5adj1a2A2nf1,SU2nf5,Sp3a3nf1,SU4a3A3nf1
SU7a2A2nf1,0.9511666666666666,0.8894999999999998,0.8975,0.8958333333333333,0.8889999999999999,0.8893333333333332,0.8968333333333333,0.89,0.8978333333333332,0.8903333333333333,0.9081666666666667,0.8865,0.8885,0.8956666666666666,0.9111666666666666,0.8913333333333333,0.0,0.8933333333333333,0.8755,0.8893333333333332,0.8895000000000001,0.8846666666666665,0.8889999999999998,0.6158333333333332,0.8916666666666666,0.8859999999999999,0.6703333333333333,0.8941666666666666,0.8918333333333333,0.8933333333333331,0.8931666666666664,0.8944999999999997
SU3adj1nf4,0.9995,0.9063333333333334,0.7889999999999999,0.802,0.7468333333333333,0.6106666666666666,0.9238333333333334,0.6189999999999999,0.9565,0.8808333333333332,0.9995,0.7278333333333333,0.6311666666666667,0.6653333333333334,1.0,0.9131666666666667,0.8933333333333333,0.0,0.9983333333333334,0.9186666666666666,0.8328333333333333,0.6078333333333333,0.6936666666666668,0.9975000000000002,0.6196666666666667,0.6451666666666667,0.9988333333333334,0.6043333333333333,0.5595,0.9255000000000002,0.7076666666666667,0.8474999999999998
Sp2s1a2nf0,0.9995,0.9968333333333333,1.0,0.9998333333333334,0.9901666666666666,0.9964999999999999,0.9998333333333334,0.9998333333333334,0.9995,0.9951666666666668,0.9993333333333334,0.9998333333333334,0.9983333333333334,0.9996666666666667,1.0,0.9893333333333335,0.8755,0.9983333333333334,0.0,0.9904999999999999,0.9956666666666666,0.9878333333333333,0.9916666666666667,0.7515000000000001,0.9966666666666667,0.995,0.7605,0.9978333333333333,0.9991666666666668,0.9761666666666666,0.9945,0.9978333333333335
Sp2adj1nf1,1.0,0.5700000000000001,0.978,0.9338333333333333,0.6864999999999999,0.8961666666666666,0.9943333333333334,0.9685000000000001,0.9823333333333334,0.737,0.9995,0.7926666666666666,0.9378333333333333,0.9608333333333334,1.0,0.5898333333333334,0.8893333333333332,0.9186666666666666,0.9904999999999999,0.0,0.6326666666666667,0.8905,0.8451666666666666,0.9956666666666668,0.8686666666666667,0.8493333333333334,0.9945,0.9310000000000003,0.9418333333333334,0.9321666666666668,0.8473333333333334,0.9309999999999999
SU5adj1nf2,0.9995,0.5994999999999999,0.9231666666666665,0.8053333333333333,0.5773333333333333,0.7776666666666665,0.9863333333333333,0.9213333333333332,0.9656666666666668,0.6963333333333334,0.9995,0.7573333333333333,0.8550000000000001,0.9054999999999999,1.0,0.6001666666666667,0.8895000000000001,0.8328333333333333,0.9956666666666666,0.6326666666666667,0.0,0.7783333333333334,0.7416666666666667,0.9978333333333335,0.7871666666666666,0.7266666666666666,0.9971666666666666,0.924,0.8556666666666668,0.9346666666666669,0.6868333333333332,0.9148333333333335
SU5s1S1a1A1nf1,0.9901666666666666,0.8581666666666666,0.8486666666666666,0.7676666666666666,0.7023333333333334,0.6003333333333333,0.8910000000000001,0.5906666666666667,0.9381666666666666,0.7959999999999999,0.9781666666666667,0.7028333333333333,0.5931666666666666,0.703,0.9956666666666668,0.8628333333333333,0.8846666666666665,0.6078333333333333,0.9878333333333333,0.8905,0.7783333333333334,0.0,0.6795000000000002,0.9841666666666667,0.5766666666666667,0.6000000000000001,0.9840000000000001,0.6305,0.6198333333333333,0.9179999999999999,0.6391666666666667,0.7633333333333333
SU4adj2a1A1nf1,0.9993333333333334,0.7953333333333332,0.6564999999999999,0.6318333333333335,0.6579999999999999,0.6803333333333335,0.8643333333333332,0.7096666666666667,0.7836666666666667,0.5705,0.9940000000000001,0.5866666666666667,0.6238333333333334,0.5633333333333334,0.9993333333333334,0.8026666666666668,0.8889999999999998,0.6936666666666668,0.9916666666666667,0.8451666666666666,0.7416666666666667,0.6795000000000002,0.0,0.9933333333333334,0.6565000000000001,0.6671666666666666,0.9933333333333333,0.6883333333333335,0.6036666666666667,0.9116666666666666,0.672,0.7351666666666666
Sp2s2a1nf1,0.9971666666666666,0.9958333333333332,1.0,0.9996666666666667,0.9954999999999999,0.9966666666666666,0.9998333333333334,0.9978333333333333,0.9995,0.997,0.9981666666666668,0.9951666666666666,0.995,0.9991666666666668,1.0,0.9953333333333333,0.6158333333333332,0.9975000000000002,0.7515000000000001,0.9956666666666668,0.9978333333333335,0.9841666666666667,0.9933333333333334,0.0,0.9980000000000001,0.9956666666666666,0.7010000000000001,0.9980000000000001,0.9971666666666669,0.9935,0.9980000000000001,0.9988333333333334
SU5adj1nf4,0.9996666666666667,0.8433333333333334,0.8813333333333334,0.8018333333333334,0.5901666666666666,0.5726666666666667,0.9823333333333334,0.6868333333333334,0.9640000000000001,0.6796666666666666,0.9995,0.7263333333333333,0.644,0.6891666666666667,1.0,0.8678333333333333,0.8916666666666666,0.6196666666666667,0.9966666666666667,0.8686666666666667,0.7871666666666666,0.5766666666666667,0.6565000000000001,0.9980000000000001,0.0,0.5918333333333332,0.9963333333333334,0.6441666666666666,0.6990000000000001,0.9253333333333333,0.6244999999999999,0.8755
Sp2s1a1nf2,0.9953333333333334,0.7988333333333333,0.8858333333333335,0.7993333333333332,0.6481666666666667,0.5598333333333333,0.9803333333333335,0.5565,0.9615,0.7346666666666666,0.9981666666666668,0.7273333333333332,0.5838333333333334,0.7023333333333334,1.0,0.8426666666666668,0.8859999999999999,0.6451666666666667,0.995,0.8493333333333334,0.7266666666666666,0.6000000000000001,0.6671666666666666,0.9956666666666666,0.5918333333333332,0.0,0.992,0.6299999999999999,0.6816666666666669,0.9351666666666667,0.5868333333333334,0.7919999999999999
Sp2s1a2nf1,0.9703333333333335,0.9971666666666666,0.9998333333333334,0.9998333333333334,0.9943333333333334,0.996,1.0,0.9986666666666667,0.9996666666666667,0.9956666666666668,0.9983333333333334,0.9981666666666668,0.9971666666666666,0.9988333333333334,1.0,0.9968333333333333,0.6703333333333333,0.9988333333333334,0.7605,0.9945,0.9971666666666666,0.9840000000000001,0.9933333333333333,0.7010000000000001,0.9963333333333334,0.992,0.0,0.9966666666666667,0.9966666666666667,0.9940000000000001,0.9954999999999999,0.9988333333333334
SU3nf5,0.9966666666666667,0.9125,0.8871666666666667,0.8048333333333332,0.6818333333333332,0.5688333333333333,0.9743333333333334,0.7073333333333334,0.9633333333333334,0.8396666666666667,0.9995,0.7673333333333333,0.6519999999999999,0.6496666666666667,1.0,0.8979999999999998,0.8941666666666666,0.6043333333333333,0.9978333333333333,0.9310000000000003,0.924,0.6305,0.6883333333333335,0.9980000000000001,0.6441666666666666,0.6299999999999999,0.9966666666666667,0.0,0.6228333333333333,0.831,0.6608333333333333,0.8238333333333333
SU5adj1a2A2nf1,0.9998333333333334,0.9244999999999999,0.7093333333333334,0.8018333333333332,0.7613333333333333,0.6478333333333333,0.7423333333333332,0.6685,0.9466666666666669,0.8749999999999999,0.9998333333333334,0.7318333333333333,0.6625,0.6861666666666667,1.0,0.919,0.8918333333333333,0.5595,0.9991666666666668,0.9418333333333334,0.8556666666666668,0.6198333333333333,0.6036666666666667,0.9971666666666669,0.6990000000000001,0.6816666666666669,0.9966666666666667,0.6228333333333333,0.0,0.934,0.7140000000000001,0.8576666666666667
SU2nf5,0.9923333333333333,0.9176666666666666,0.9333333333333335,0.9303333333333331,0.9088333333333334,0.8975,0.9425,0.9308333333333334,0.9546666666666667,0.9323333333333333,0.9985,0.7855000000000001,0.9063333333333334,0.8908333333333333,0.9985,0.9119999999999999,0.8933333333333331,0.9255000000000002,0.9761666666666666,0.9321666666666668,0.9346666666666669,0.9179999999999999,0.9116666666666666,0.9935,0.9253333333333333,0.9351666666666667,0.9940000000000001,0.831,0.934,0.0,0.9155,0.9358333333333333
Sp3a3nf1,0.9995,0.7566666666666667,0.9031666666666668,0.8029999999999998,0.5976666666666667,0.5778333333333333,0.9836666666666666,0.8245,0.9646666666666668,0.6971666666666665,0.9995,0.7476666666666667,0.6930000000000001,0.7378333333333333,1.0,0.7621666666666667,0.8931666666666664,0.7076666666666667,0.9945,0.8473333333333334,0.6868333333333332,0.6391666666666667,0.672,0.9980000000000001,0.6244999999999999,0.5868333333333334,0.9954999999999999,0.6608333333333333,0.7140000000000001,0.9155,0.0,0.8634999999999999
