Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU3adj1nf3,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5adj1nf2,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,SU5adj1nf4,Sp2s1a1nf2,Sp2s1a2nf1,SU3nf5,SU5adj1a2A2nf1,SU2nf5,Sp3a3nf1,SU4a3A3nf1
SU5adj1nf2,0.001979057014506312,0.04894469668241221,0.019599461443848113,0.030856297754447315,0.051989315141564324,0.05119244735961221,0.010105004260816088,0.07520638270785265,0.019267128022157895,0.09407680077704834,0.001979057014506312,0.056706848498807146,0.05085382100797454,0.032258073924729805,0.0,0.05956998685020279,0.02812719127266157,0.045928991086482865,0.005587684871413401,0.05957814662739648,0.0,0.04017323597731316,0.04186618895693491,0.00547976074092454,0.04819549310418512,0.05944184833375669,0.005166666666666663,0.05628893714083118,0.036187781854592246,0.023883978823563804,0.06335723233293016,0.029687726607322287
SU5s1S1a1A1nf1,0.008770214744615257,0.055489989087121744,0.038418745424597105,0.03691732505056249,0.06722763981842257,0.058045958802773974,0.036660605559646724,0.05471237926141071,0.02566287850833053,0.08877624807470871,0.013933373205684572,0.03093945700880996,0.05782372638747294,0.06100455356410336,0.009609023536933057,0.04160695721737998,0.02992397775103512,0.06358306028774925,0.00916060405577421,0.037565128628674865,0.04017323597731316,0.0,0.04705817912140483,0.010307764064044161,0.05545268253204708,0.06529846008053244,0.01038695763392193,0.07099706566706354,0.05085081666557141,0.025296025159872226,0.10360515323948793,0.05644564740625366
SU4adj2a1A1nf1,0.002260776661041748,0.05231209760232861,0.07358460738798873,0.04686535085872196,0.06489221833163049,0.059272440663618885,0.09729736778442559,0.10035160409502403,0.0415986110879251,0.045680350747826406,0.010279429296739515,0.04284986710727481,0.04582606002895926,0.045886332993120685,0.002260776661041748,0.051083809133183826,0.028158282775923832,0.0694734161788202,0.010137937550497042,0.053074632986641244,0.04186618895693491,0.04705817912140483,0.0,0.00799305253885454,0.07776906697252949,0.06460155656879414,0.007637626158259745,0.08106924338010206,0.08303546765623042,0.03880148908940939,0.07646277235070381,0.06294375796428639
Sp2s2a1nf1,0.004597704741377905,0.006066758241067103,0.0,0.001632993161855446,0.006710274046399129,0.005773502691896261,0.0011666666666666626,0.004349329450233296,0.001979057014506312,0.0052068331172711,0.0038333333333333284,0.02915904662364667,0.00552770798392567,0.002499999999999991,0.0,0.00710242525088751,0.06756170019569767,0.005590169943749466,0.05882388970477896,0.007859884081701064,0.00547976074092454,0.010307764064044161,0.00799305253885454,0.0,0.004268749491621899,0.006289320754704409,0.060865060219764476,0.0035590260840104243,0.005428832491634111,0.007320063751999256,0.003929942040850527,0.003337497399083463
SU5adj1nf4,0.0016329931618554463,0.05088112507491249,0.030575952787916343,0.0329262644235402,0.06308481944528688,0.049442446900973214,0.009225568335398702,0.10447075614203666,0.018592113023179115,0.10259358871023298,0.001979057014506312,0.0398385631155431,0.08565174967402722,0.08641389420174923,0.0,0.04079113465774968,0.02708012801545321,0.07617158992111896,0.005270462766947295,0.040536677493625724,0.04819549310418512,0.05545268253204708,0.07776906697252949,0.004268749491621899,0.0,0.0680581858902121,0.005567764362830021,0.09225944697187143,0.09141845182091705,0.025492918406665187,0.0860137262947671,0.04888791034374223
Sp2s1a1nf2,0.01345362404707371,0.0529152886959693,0.037537018765184026,0.032738017315924586,0.07010488174474332,0.040848296578111225,0.011990737165736641,0.04787976840192757,0.021140403654298246,0.10150752571990797,0.005346338310781823,0.027740864362084245,0.040565790184998646,0.08110418539686401,0.0,0.05308902376616512,0.029032548783888903,0.06962379063382158,0.008164965809277263,0.06691287868066456,0.05944184833375669,0.06529846008053244,0.06460155656879414,0.006289320754704409,0.0680581858902121,0.0,0.007630348761506411,0.10521142734724419,0.07843964417166728,0.02588918693199923,0.07688537644514144,0.07178207761458752
Sp2s1a2nf1,0.017172329163188338,0.004890466917040405,0.0011666666666666624,0.0011666666666666624,0.0067577116442377756,0.005333333333333336,0.0,0.0030550504633038824,0.0016329931618554463,0.005830951894845302,0.004082482904638632,0.003452052529534651,0.005166666666666663,0.002891558595482902,0.0,0.004969350505291859,0.09413583566079156,0.002891558595482902,0.10369305666244005,0.006148622248565578,0.005166666666666663,0.01038695763392193,0.007637626158259745,0.060865060219764476,0.005567764362830021,0.007630348761506411,0.0,0.0057735026918962614,0.004714045207910312,0.006018490028422601,0.005580223014261067,0.002891558595482902
SU3nf5,0.004409585518440976,0.05210166344113529,0.03101119869409186,0.033668729309751705,0.11024833080117107,0.04496325660408111,0.015169413670643669,0.10714268783055406,0.019364916731037077,0.09541663027655783,0.001979057014506312,0.05544867496663519,0.08374166625203171,0.08925556316306314,0.0,0.10138704716744311,0.02678359779998033,0.06269945950502462,0.004657729537494044,0.06293824133404287,0.05628893714083118,0.07099706566706354,0.08106924338010206,0.0035590260840104243,0.09225944697187143,0.10521142734724419,0.0057735026918962614,0.0,0.07910629276837308,0.03632568726886741,0.11518403149356733,0.1005541589835492
SU5adj1a2A2nf1,0.0011666666666666626,0.027508079621166658,0.043895076919602025,0.03271467560591118,0.10655932098549094,0.05941403687494882,0.09780706632049764,0.08651091774388299,0.019790570145063194,0.0523874454850057,0.0011666666666666626,0.026650515942472856,0.07995224268969015,0.09446648435644604,0.0,0.023156472577277876,0.02741096698606437,0.03756512862867488,0.002499999999999991,0.021375609153113425,0.036187781854592246,0.05085081666557141,0.08303546765623042,0.005428832491634111,0.09141845182091705,0.07843964417166728,0.004714045207910312,0.07910629276837308,0.0,0.023795424396766324,0.10202722948093589,0.06461080061069942
SU2nf5,0.007965202096899023,0.022951639980136003,0.023511226632776466,0.03608477672247828,0.02755852358567531,0.026887109674836127,0.026312755673078222,0.02490258799580655,0.028144468570415585,0.024360715187457947,0.0032015621187164132,0.09611639356067783,0.041283572196859776,0.03731435529539685,0.003201562118716413,0.0234022790912908,0.02867441755680876,0.02463116815022065,0.018930428180870894,0.025766580422451602,0.023883978823563804,0.025296025159872226,0.03880148908940939,0.007320063751999256,0.025492918406665187,0.02588918693199923,0.006018490028422601,0.03632568726886741,0.023795424396766324,0.0,0.02813706531329173,0.025289984842489188
