Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,Sp2s1a2nf0,Sp2adj1nf1,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,Sp2s1a1nf2,Sp2s1a2nf1,SU5adj1a2A2nf1,Sp3a3nf1,SU4a3A3nf1,Sp2s2nf1,Sp2adj2nf2,SU3adj1nf3,SU4adj2a1A1nf0,Sp4a3nf0,SO12s2nf1,SU2adj1nf3,SU3adj2nf2,SU5a3A3nf0,SU7s1S2a1f8nf0,SU4adj1a2A2nf1,SU4s1S1a2A2nf1,SO5nf5,SU2adj2nf1,Sp4s1a1nf1,SU5s1S1a2A2nf1
Sp2s2a1nf1,0.0033333333333333214,0.0033333333333333214,0.0,0.0,0.01057381461704127,0.0,0.002499999999999991,0.002499999999999991,0.007264831572567792,0.004166666666666652,0.002499999999999991,0.0033333333333333214,0.002499999999999991,0.0,0.0038188130791298527,0.07078920193865101,0.07357913351548039,0.008333333333333349,0.011666666666666676,0.010408329997330667,0.0,0.00816496580927727,0.08749603165604458,0.0055901699437494795,0.002499999999999991,0.002499999999999991,0.011055415967851341,0.008498365855987991,0.0065085413965888924,0.010000000000000009,0.002499999999999991,0.00897527467855751,0.002499999999999991,0.005335936864527377,0.010172129679778097,0.002499999999999991,0.0,0.007861650943380512,0.002499999999999991,0.029154759474226494,0.0075000000000000015,0.004166666666666652
Sp2s1a1nf2,0.005000000000000016,0.05555277770832983,0.02790111507130534,0.019790570145063198,0.07705066875475876,0.017658016750347578,0.028087165910587845,0.0190029237516523,0.10666666666666667,0.0,0.024734703466093046,0.03818813079129866,0.08310385069297331,0.0,0.04490731195102494,0.022360679774997897,0.004166666666666652,0.048023431780746355,0.05126185499743232,0.04245913067618999,0.00816496580927727,0.0,0.005335936864527377,0.09303897032964198,0.02688710967483613,0.06545248488619648,0.09350059417517684,0.02708012801545319,0.056770737767503666,0.07511102892829166,0.06716480559869961,0.03841476857205369,0.0970967444241967,0.052730973398521265,0.06502670391633134,0.02089989367330741,0.04051748593714407,0.033134825586785065,0.06660935036130856,0.08735702604828074,0.06457123542603506,0.014907119849998582
Sp2s1a2nf1,0.023702437755546476,0.005000000000000016,0.0,0.002499999999999991,0.00745355992499931,0.0,0.0033333333333333214,0.0,0.004166666666666652,0.005527707983925673,0.0033333333333333214,0.004082482904638616,0.0,0.0,0.006666666666666682,0.06815525576864112,0.09212009070290318,0.0065085413965888924,0.008374896350934096,0.012047360245667472,0.08749603165604458,0.005335936864527377,0.0,0.004166666666666652,0.0058333333333333475,0.0,0.0055901699437494795,0.007861650943380528,0.007861650943380519,0.009860132971832695,0.0038188130791298527,0.009464847243000467,0.005527707983925673,0.005527707983925673,0.008700255424092135,0.0,0.0038188130791298527,0.01105541596785134,0.0065085413965888924,0.017400510848184256,0.010671873729054756,0.004082482904638616
SU5adj1a2A2nf1,0.0,0.03157882553582736,0.044534630719624616,0.02386303510546058,0.037351558051691616,0.08563893844378138,0.0694272200861369,0.025276251480171815,0.045368858629387325,0.0,0.02327373340628157,0.08434798950380104,0.12221622460031875,0.0,0.01404358295529392,0.022684429314693662,0.005527707983925673,0.018333333333333326,0.05044248650140518,0.07186020379103367,0.0055901699437494795,0.09303897032964198,0.004166666666666652,0.0,0.10253725610181348,0.04129837231121289,0.07874448834327673,0.01909406539564933,0.06067330549755797,0.13457752825457567,0.07772815877574012,0.0430196983304677,0.0986154146165801,0.03997394985070485,0.0884904263497219,0.01715938356831167,0.06950219820664347,0.02662757551445075,0.06750000000000002,0.09073771725877465,0.12588575067187796,0.014166666666666656
Sp3a3nf1,0.0,0.04297932319409209,0.030103986446980723,0.02056493779875511,0.044221663871405324,0.010671873729054756,0.08103497187428811,0.01643590243609665,0.08490599376827161,0.0,0.04385107372307622,0.08027729719194864,0.06324555320336758,0.0,0.038450906650197764,0.023629078131263054,0.0065085413965888924,0.031666666666666676,0.08467257197253693,0.04594682917363408,0.002499999999999991,0.02688710967483613,0.0058333333333333475,0.10253725610181348,0.0,0.019166666666666683,0.07692438567262731,0.020086617988656578,0.027751376342244508,0.05838688018534454,0.06510674994874871,0.05289533690852784,0.06795116710632064,0.029107081994288284,0.09935905707192587,0.015920810978785657,0.05482928049865327,0.028198207192814385,0.07897344842132423,0.1231558407511033,0.02108185106778919,0.014166666666666656
SU4a3A3nf1,0.0,0.02211083193570267,0.02962731472438529,0.022189211592823905,0.08266817874961187,0.023407619841980226,0.09221050795748702,0.017260262647673295,0.05002777006601211,0.0,0.05116015159390276,0.08938058451861282,0.03504956807468849,0.0,0.0813471641245785,0.02358495283014152,0.0,0.02991887178502706,0.06479133172475056,0.025289984842489188,0.002499999999999991,0.06545248488619648,0.0,0.04129837231121289,0.019166666666666683,0.0,0.10802520282065871,0.02549509756796391,0.03772156765918758,0.059837743570054135,0.06792561290771608,0.058925565098878974,0.02229848026709941,0.04167499916683331,0.06216018732990506,0.020138409955990946,0.11120863775404818,0.0367895667577402,0.049588585156039464,0.039051248379533283,0.04031990134467648,0.015723301886761007
Sp2s2nf1,0.0,0.07240415120081936,0.03613247231446467,0.030057814661452385,0.04711098008367524,0.048562674281111544,0.07312945143146272,0.0281858908754796,0.11308796969124915,0.0,0.029825883613622144,0.09603601754897305,0.038944404818493074,0.0,0.06739704081865251,0.023935677693908464,0.009860132971832705,0.062227182341981546,0.053287740929160575,0.054543560573178565,0.011055415967851341,0.09350059417517684,0.0055901699437494795,0.07874448834327673,0.07692438567262731,0.10802520282065871,0.0,0.022438186696393768,0.05047689240302603,0.03378855822118883,0.043269183285823895,0.05939509893735154,0.053124591501697405,0.0403199013446765,0.07156970184527964,0.01715938356831167,0.07359800721939871,0.021746647251166488,0.12272654788412961,0.08998456657795392,0.06795116710632065,0.014166666666666656
Sp2adj2nf2,0.004082482904638616,0.02422406975624771,0.02022443516585266,0.02849220166213125,0.024381231397212967,0.034044497026359165,0.05838688018534451,0.08411714714874992,0.035746017649212,0.002499999999999991,0.033911649915626334,0.035049568074688495,0.047470751228753744,0.0,0.023702437755546493,0.02594063736045564,0.005833333333333348,0.02594063736045563,0.01980810720667452,0.02477678124553085,0.008498365855987991,0.02708012801545319,0.007861650943380528,0.01909406539564933,0.020086617988656578,0.02549509756796391,0.022438186696393768,0.0,0.03535533905932738,0.02549509756796391,0.01818118685772619,0.038631089954997554,0.04787860807407741,0.039405301391789625,0.019525624189766635,0.059049179126856255,0.04353319295536326,0.038233565823181555,0.033426951866885976,0.04916666666666668,0.03253203549323855,0.05151186486841862
SU3adj1nf3,0.01674979270186814,0.04515405728048021,0.03210226714043038,0.021147629234082543,0.07418071028089296,0.021794494717703353,0.03179797338056486,0.020412414523193142,0.13472193585307482,0.002499999999999991,0.030230595245361754,0.04720669679422848,0.08531396264517445,0.0,0.05530847835348373,0.028000496027352426,0.00816496580927727,0.04069705149024927,0.07463336310852467,0.07729812416870155,0.0065085413965888924,0.056770737767503666,0.007861650943380519,0.06067330549755797,0.027751376342244508,0.03772156765918758,0.05047689240302603,0.03535533905932738,0.0,0.07986099033807295,0.10105004260816079,0.0447524052736585,0.06300352723811933,0.06366143084928093,0.05674014843516399,0.021343747458109484,0.046285646923329385,0.03179797338056485,0.10646139101936335,0.09552850069191102,0.04813176359397884,0.014433756729740633
SU4adj2a1A1nf0,0.0,0.06333333333333335,0.0670820393249937,0.023629078131263054,0.05112620550059323,0.016351180725290494,0.15478479684172258,0.02260776661041756,0.05807083796728115,0.0065085413965888924,0.04310839052125853,0.1195942213394016,0.03778594682918212,0.0,0.06710791475096081,0.022684429314693662,0.012801909579781008,0.07959969290839702,0.057759078170544875,0.06362323998875463,0.010000000000000009,0.07511102892829166,0.009860132971832695,0.13457752825457567,0.05838688018534454,0.059837743570054135,0.03378855822118883,0.02549509756796391,0.07986099033807295,0.0,0.0421307488658818,0.04564354645876384,0.05874261182859037,0.04266308578723402,0.08154753215150046,0.01916666666666667,0.0921238598602748,0.03436931771216879,0.07602996485304694,0.07513413930357414,0.05099700426931413,0.014813657362192645
