Score,1,2,3,4,5,6,7,8,9,10
R2,0.9345266970365157,0.9119586630263735,0.9471088122061457,0.9327325680618628,0.9162868726674587,0.9307056340871345,0.9425424406339189,0.9338268840009238,0.9453312009638307,0.9252116934468286
RMSE,0.667460730465597,0.772668333470406,0.5981623323644665,0.6741779366436352,0.7526970399797314,0.6848425004225595,0.6228913246350187,0.6702997532402196,0.6095106271546219,0.7114373984204952
Error,11.79557154889353%,13.077082086432016%,11.930923599633996%,11.938457634170764%,12.43238023796529%,12.659318086213696%,10.434792837448539%,10.906264140209593%,10.854125778542844%,10.830641722892706%
