Score,1,2,3,4,5,6,7,8,9,10
R2,0.7944815069206527,0.8046146773133885,0.8017869737653829,0.819233414738886,0.7875909851774364,0.7975133446719435,0.8176473272489924,0.804337589967547,0.7853620753817998,0.7988577609686451
RMSE,1.1827131077354869,1.1486909446254714,1.1586651075080567,1.1046199560419676,1.1965867522420832,1.1743754232375858,1.1106357339765194,1.1479633731353973,1.2097137155833702,1.1661847866226531
Error,27.22046540518983%,24.931860447812294%,25.992401159754596%,25.42283569322915%,28.561652657477598%,27.4120336251796%,25.428085788779853%,26.109992426302913%,29.57645091528141%,27.310859650729586%
