Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU5s1a1A2F8nf0,SU3adj1nf3,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5adj1nf2,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,SU5adj1nf4,Sp2s1a1nf2,Sp2s1a2nf1,Sp2nf5,SU5adj1a2A2nf1,SU3nf5,Sp3a3nf1,SU4a3A3nf1,Sp2s2nf1,Sp2adj2nf2,SU2nf5,SU4adj2a1A1nf0,Sp4a3nf0,SO12s2nf1,SU2adj1nf3,SU3adj2nf2,SU5a3A3nf0,SU7s1S2a1f8nf0,Sp5a3nf1,SU3adj2nf1,SU4s1S1a2A2nf1,SU4adj1a2A2nf1
SU5adj1nf2,0.0014958791130929125,0.05298278895949067,0.02169691620575389,0.02227251253933455,0.03951968567126459,0.009606453592105886,0.043072577280448957,0.025525344461467,0.010914934835771398,0.029119008682760253,0.002499999999999992,0.06997629669227597,0.05845555977950945,0.10569763829310824,0.0,0.03083208205669247,0.0630506606029559,0.0754027253330695,0.03086209869406923,0.02742695123999362,0.0,0.02887953908527243,0.04021642837337884,0.032328607902118014,0.022249982660556434,0.06563378101158383,0.03589679995366691,0.013877773329774221,0.05815382432781715,0.050124074450369385,0.013520103915153285,0.011044941862261681,0.029994855525984642,0.04642214376888216,0.003333333333333322,0.029794823065114554,0.06802380211603132,0.02961168438052539,0.03613781064238248,0.032821298790891684,0.05130699179846161,0.02890624478645265,0.10924156322482056,0.0286326779556782,0.015862546150299146,0.1054388975241638
SU5s1S1a1A1nf1,0.0014958791130929125,0.01872683754520353,0.02159711057491685,0.04291104781628337,0.03185252475602731,0.00852103425009888,0.03786754041767104,0.025970365352516903,0.012862041003100256,0.08434067088559409,0.002499999999999992,0.08955522814938773,0.0316764117558854,0.03358814642469743,0.005306936992928563,0.02913490333933841,0.022804861946415334,0.017708197167232483,0.008521034250098874,0.040065532738006206,0.02887953908527243,0.0,0.10632940025235114,0.015735565598076158,0.00862901364833838,0.03723569407947496,0.0063403956725074165,0.014701242913776938,0.05818831179566588,0.0682276735064209,0.005583264233956056,0.009300371690435114,0.061222121395359604,0.03841476857205369,0.003333333333333322,0.098029977778279,0.062453068799452414,0.05986675018553937,0.01822357718539636,0.041421500947463746,0.026170146029586398,0.035446882535442835,0.04198397695535349,0.10121217476661419,0.018500917561496338,0.0633455153976006
SU4adj2a1A1nf1,0.0014958791130929125,0.055039968642325264,0.023420801664701493,0.06347754050172508,0.06967794078543628,0.010426846877290815,0.046017307533064045,0.026122928767797225,0.013031893450822122,0.06714010135438091,0.002499999999999992,0.09879091588667652,0.024408116945792976,0.07165159186845713,0.0,0.08340922470226,0.08603222192804591,0.02212478639082207,0.07630348761506396,0.10010950794128855,0.04021642837337884,0.10632940025235114,0.0,0.13467524954313684,0.01482667349453614,0.06144416817297746,0.06936662306226049,0.013877773329774221,0.09437293044088439,0.061356200447333226,0.006266952318154726,0.009785508307671408,0.08439325934114775,0.0444175265707881,0.003333333333333322,0.06330408681441829,0.05389819507273658,0.1312640351108416,0.11274116811375658,0.045744864111642004,0.025520809712763076,0.06137631847166954,0.02941822732194162,0.12066431346180974,0.03942585634007394,0.05846545883291441
Sp2s2a1nf1,0.0,0.011918576640513863,0.01679579606425664,0.04373125700807344,0.0315849335077875,0.006340395672507409,0.024765879056316543,0.026299556396765844,0.010689934113829926,0.030423959044651266,0.002499999999999992,0.05488765180792173,0.02774998609720483,0.04146246257121175,0.0,0.015166259660798554,0.04805154125815269,0.013520103915153294,0.03422420629169209,0.016170866197586533,0.032328607902118014,0.015735565598076158,0.13467524954313684,0.0,0.007328281087929414,0.01763177896950927,0.04210510071443648,0.01200887017845405,0.01956510183660038,0.06619567420874733,0.006358623967922002,0.00873565844084244,0.04065057362205938,0.06679617051195172,0.003685138655950431,0.03390823673561511,0.005853140973807088,0.01011126373511184,0.018929694486000907,0.12984915274708497,0.01547598697464902,0.0331057042565324,0.0014958791130929125,0.06323091133415798,0.031284240500669074,0.025903429393055042
SU5adj1nf4,0.0,0.017864372434237257,0.03711115269458747,0.02889556546779631,0.021162218838601,0.016407710472913725,0.02375933864482564,0.025945098730745828,0.013690246144835135,0.011603665874558572,0.002499999999999992,0.043412498911354944,0.09071432911162844,0.07650798796349453,0.0,0.017338318371474704,0.02599263903397686,0.07676121384278184,0.0131468439624436,0.01535586106787251,0.022249982660556434,0.00862901364833838,0.01482667349453614,0.007328281087929414,0.0,0.021374454003567366,0.01148334811588577,0.0014958791130929125,0.025701575587000897,0.0910992539710072,0.0794289029087268,0.029007502222445587,0.01007686508178726,0.015528249843748546,0.00815077819506735,0.01367614847232353,0.09030512406335958,0.00671280331866366,0.016482781887940882,0.016622627000419093,0.06816657611150373,0.03208784239598588,0.058400094072307125,0.009797328938082453,0.011114582790968094,0.016594752256937607
Sp2s1a1nf2,0.0014958791130929125,0.09748219210593173,0.022840361178524133,0.04240093756242708,0.10055747389207603,0.009738082301643391,0.05325007969622507,0.025525344461467,0.010671873729054758,0.024507494444569757,0.002499999999999992,0.058616376804009565,0.04181824281457515,0.1135577842790637,0.0,0.0683632500004007,0.06660935036130856,0.0758618180120854,0.014489779284161081,0.02104705193279402,0.06563378101158383,0.03723569407947496,0.06144416817297746,0.01763177896950927,0.021374454003567366,0.0,0.0411411301812747,0.010258991840344102,0.08449011922653193,0.07173392623326501,0.008356449420272968,0.011055415967851326,0.039737759199190384,0.04877828397611299,0.003333333333333322,0.045385862812222434,0.09915110366518716,0.018223577185396352,0.0741411733131255,0.0509508356587111,0.027274609456189366,0.044249572781644174,0.08741662694628904,0.020742394113993853,0.019922690085601217,0.04559703396245023
Sp2s1a2nf1,0.0014958791130929125,0.023445497606676878,0.022933074933944773,0.0447179086946683,0.03649475693782078,0.007354556830485412,0.029418227321941607,0.025970365352516903,0.01064653772040934,0.013858299648073813,0.002499999999999992,0.06114960908589707,0.036472550138155216,0.04137303947091304,0.0,0.009525793444156818,0.04355357138337697,0.022203116787102854,0.07376765325443575,0.01809610830544704,0.03589679995366691,0.0063403956725074165,0.06936662306226049,0.04210510071443648,0.01148334811588577,0.0411411301812747,0.0,0.013676148472323527,0.026258449551325502,0.06641387256541967,0.005983516452371681,0.00931280811902234,0.01526514629337121,0.030211446199768087,0.003333333333333322,0.06880875715872505,0.06031105072460746,0.0055901699437494795,0.020061633428075324,0.01474055462380179,0.015135703028694762,0.0387497510943818,0.0401780374254147,0.015122952876462445,0.01959465787616488,0.10120416963059026
Sp2nf5,0.0,0.014390926496654024,0.010262751778839535,0.010352580640880132,0.013278242669685691,0.013391078659104393,0.011506841765115542,0.006340395672507417,0.014709113660970807,0.013877773329774221,0.009497400554043751,0.008871510790372964,0.01817481978106177,0.0014958791130929125,0.012972549365372907,0.01418843643235793,0.012111238531439803,0.0,0.013088021099321945,0.013877773329774221,0.013877773329774221,0.014701242913776938,0.013877773329774221,0.01200887017845405,0.0014958791130929125,0.010258991840344102,0.013676148472323527,0.0,0.01200887017845405,0.0585584281395329,0.012111238531439805,0.011587029785896789,0.013902770840269111,0.012008870178454046,0.011483348115885769,0.013676148472323527,0.014701242913776936,0.01157370369777759,0.012111238531439805,0.014582671942674097,0.013562839573037447,0.005129495920172052,0.012111238531439805,0.01349725623695149,0.012435016269777442,0.010957268290731124
SU5adj1a2A2nf1,0.0014958791130929125,0.04623227054240547,0.04209502037938384,0.06905222571751914,0.08896220934395697,0.028577380332470412,0.09300745025248855,0.025320476757159947,0.014043582955293933,0.015173889204164062,0.002499999999999992,0.0719594578929477,0.03249525131499511,0.05964141820439969,0.0,0.0437585970389227,0.03645667985668524,0.07002259335562283,0.012422599874998833,0.02493974219475295,0.05815382432781715,0.05818831179566588,0.09437293044088439,0.01956510183660038,0.025701575587000897,0.08449011922653193,0.026258449551325502,0.01200887017845405,0.0,0.05721143371869077,0.020038543107634928,0.02151657414559676,0.07500462948674864,0.04501457240044676,0.003333333333333322,0.10875310411349642,0.04392491489061928,0.011211353372561435,0.05366865075697427,0.034030895548778195,0.026059345850823642,0.03231786571610886,0.08215086994121709,0.0821414768690107,0.0419839769553535,0.06630748146902754
SU3nf5,0.06284472831147582,0.05680266903831671,0.051400899497341515,0.08349798548615957,0.06127251412872106,0.044186752944773734,0.06805782309147582,0.12248834663643883,0.03345348714961022,0.06605564900469982,0.06421655107601752,0.1329578045011942,0.097072901203931,0.09698423252273891,0.04408185427750528,0.058012344365362734,0.06108332701733078,0.06571308755904876,0.07055172780518061,0.06760965030833109,0.050124074450369385,0.0682276735064209,0.061356200447333226,0.06619567420874733,0.0910992539710072,0.07173392623326501,0.06641387256541967,0.0585584281395329,0.05721143371869077,0.0,0.08709163968891447,0.04861428561063197,0.06879922480183431,0.06779371397350191,0.022845427994391224,0.06676844083366051,0.06096004054468694,0.06603637231962249,0.05360751283261299,0.06510260183304581,0.053506662790375595,0.06528427863610838,0.05410680452860156,0.0673970408186525,0.06350670714067808,0.07028162044830431
