Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU5s1a1A2F8nf0,SU3adj1nf3,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5adj1nf2,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,SU5adj1nf4,Sp2s1a1nf2,Sp2s1a2nf1,Sp2nf5,SU5adj1a2A2nf1,SU3nf5,Sp3a3nf1,SU4a3A3nf1,Sp2s2nf1,Sp2adj2nf2,SU2nf5,SU4adj2a1A1nf0,Sp4a3nf0,SO12s2nf1,SU2adj1nf3,SU3adj2nf2,SU5a3A3nf0,SU7s1S2a1f8nf0,Sp5a3nf1,SU3adj2nf1,SU4s1S1a2A2nf1,SU4adj1a2A2nf1
SU9s2A2F16nf0,1.0,1.0,0.9997222222222223,0.9916666666666667,1.0,0.9994444444444445,1.0,0.8852777777777779,0.9991666666666668,1.0,0.9536111111111112,0.9663888888888889,0.8925,0.9183333333333332,0.0,1.0,0.9991666666666668,1.0,1.0,1.0,1.0,0.9986111111111112,1.0,1.0,1.0,1.0,1.0,0.9924999999999999,1.0,0.8822222222222221,0.9994444444444445,0.9802777777777777,1.0,0.9997222222222223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9930555555555556,1.0,1.0,0.9972222222222223,1.0
SO5adj1nf2,1.0,0.6155555555555556,0.9744444444444444,0.8580555555555556,0.5944444444444444,0.9958333333333335,0.8788888888888889,0.8852777777777779,0.9875000000000002,0.9261111111111112,0.9991666666666668,0.8722222222222222,0.8766666666666667,0.8794444444444445,1.0,0.0,0.9311111111111112,0.9619444444444445,0.9655555555555556,0.6352777777777778,0.836111111111111,0.9491666666666668,0.7261111111111109,0.9869444444444444,0.9827777777777779,0.8752777777777779,0.9883333333333335,0.9836111111111111,0.92,0.8994444444444445,0.9919444444444446,0.9786111111111111,0.881388888888889,0.8233333333333334,0.9983333333333334,0.6425,0.8650000000000001,0.9669444444444444,0.931388888888889,0.8894444444444445,0.9727777777777776,0.9063888888888889,0.9841666666666666,0.9144444444444445,0.9391666666666666,0.7427777777777779
SU7a2A2nf1,1.0,0.8975000000000002,0.9577777777777777,0.7897222222222221,0.8900000000000001,0.9219444444444445,0.8608333333333333,0.8827777777777778,0.9894444444444446,0.9611111111111111,0.9963888888888889,0.7005555555555554,0.8616666666666667,0.7447222222222222,0.9991666666666668,0.9311111111111112,0.0,0.8350000000000002,0.9763888888888889,0.9677777777777778,0.8730555555555557,0.9888888888888889,0.8788888888888889,0.9455555555555556,0.9311111111111112,0.8574999999999999,0.9711111111111111,0.9936111111111111,0.9069444444444446,0.8994444444444445,0.9427777777777778,0.9691666666666666,0.9916666666666668,0.878611111111111,0.9983333333333334,0.9675,0.9008333333333334,0.9708333333333333,0.913888888888889,0.9005555555555556,0.9227777777777779,0.8916666666666669,0.8866666666666666,0.9925,0.9605555555555554,0.9077777777777778
SU3adj1nf4,1.0,0.9472222222222223,0.8127777777777777,0.7311111111111112,0.9177777777777777,0.9547222222222226,0.767777777777778,0.8811111111111111,0.9880555555555557,0.9797222222222223,0.9991666666666668,0.6666666666666667,0.8172222222222222,0.5541666666666667,1.0,0.9619444444444445,0.8350000000000002,0.0,0.9791666666666666,0.9655555555555556,0.8319444444444445,0.9794444444444446,0.9572222222222224,0.986388888888889,0.6822222222222223,0.8486111111111111,0.9663888888888891,1.0,0.7402777777777778,0.8594444444444445,0.6833333333333333,0.9572222222222221,0.9813888888888889,0.9330555555555555,0.9983333333333334,0.9638888888888888,0.6044444444444445,0.9894444444444446,0.8569444444444444,0.9594444444444445,0.718611111111111,0.8316666666666668,0.6727777777777779,0.982777777777778,0.967777777777778,0.7869444444444444
Sp2s1a2nf0,0.9997222222222223,0.9605555555555555,0.9822222222222222,0.9049999999999999,0.8916666666666667,0.9977777777777778,0.9605555555555555,0.8855555555555557,0.9891666666666669,0.996388888888889,0.9991666666666668,0.9297222222222223,0.8897222222222223,0.9072222222222222,1.0,0.9655555555555556,0.9763888888888889,0.9791666666666666,0.0,0.9608333333333333,0.8872222222222222,0.9936111111111112,0.9450000000000002,0.8166666666666667,0.988888888888889,0.9675,0.6933333333333334,0.9916666666666667,0.9777777777777779,0.9391666666666667,0.9944444444444446,0.9794444444444445,0.9880555555555557,0.8858333333333334,0.9983333333333334,0.9780555555555555,0.9725,0.9963888888888889,0.9508333333333333,0.974166666666667,0.9816666666666668,0.9599999999999997,1.0,0.9475000000000001,0.955,0.9374999999999999
Sp2adj1nf1,0.9997222222222223,0.7222222222222224,0.9791666666666666,0.8780555555555555,0.7641666666666668,0.9975,0.9136111111111112,0.8850000000000001,0.9880555555555558,0.8169444444444444,0.9991666666666668,0.9177777777777778,0.8919444444444445,0.9027777777777778,1.0,0.6352777777777778,0.9677777777777778,0.9655555555555556,0.9608333333333333,0.0,0.8552777777777778,0.9127777777777778,0.6905555555555555,0.9586111111111111,0.9838888888888889,0.9369444444444445,0.9844444444444445,0.9866666666666667,0.9591666666666667,0.9341666666666666,0.9925000000000002,0.9791666666666666,0.8122222222222221,0.8391666666666666,0.9983333333333334,0.5916666666666668,0.9302777777777776,0.9447222222222222,0.9338888888888889,0.8836111111111112,0.9827777777777779,0.9305555555555555,0.9955555555555555,0.8516666666666666,0.941111111111111,0.8613888888888889
SU5adj1nf2,0.9997222222222223,0.7758333333333333,0.9480555555555557,0.8275,0.7258333333333332,0.9922222222222224,0.551111111111111,0.8844444444444445,0.9872222222222223,0.8808333333333334,0.9991666666666668,0.7602777777777778,0.8652777777777777,0.7725000000000001,1.0,0.836111111111111,0.8730555555555557,0.8319444444444445,0.8872222222222222,0.8552777777777778,0.0,0.9058333333333334,0.7325000000000002,0.9291666666666668,0.9577777777777778,0.6080555555555556,0.9055555555555554,0.9883333333333334,0.8163888888888889,0.8813888888888889,0.9752777777777778,0.9758333333333333,0.8805555555555556,0.7913888888888889,0.9983333333333334,0.8541666666666665,0.7447222222222223,0.9149999999999999,0.9069444444444446,0.8713888888888889,0.9116666666666666,0.8336111111111112,0.6630555555555555,0.898611111111111,0.9508333333333333,0.6424999999999998
SU5s1S1a1A1nf1,0.9997222222222223,0.9708333333333334,0.9708333333333332,0.9155555555555558,0.8858333333333334,0.9936111111111112,0.9372222222222221,0.8852777777777779,0.9844444444444445,0.7497222222222223,0.9991666666666668,0.8591666666666665,0.8927777777777778,0.9019444444444444,0.9986111111111112,0.9491666666666668,0.9888888888888889,0.9794444444444446,0.9936111111111112,0.9127777777777778,0.9058333333333334,0.0,0.6902777777777779,0.9752777777777778,0.9930555555555556,0.9302777777777779,0.9952777777777778,0.9869444444444445,0.8741666666666668,0.9413888888888889,0.9961111111111112,0.9797222222222222,0.6133333333333334,0.8041666666666669,0.9983333333333334,0.7705555555555557,0.9363888888888889,0.8358333333333333,0.9372222222222221,0.8200000000000001,0.9727777777777779,0.8516666666666666,0.9677777777777777,0.6547222222222223,0.9327777777777778,0.8294444444444444
SU4adj2a1A1nf1,0.9997222222222223,0.7758333333333333,0.9586111111111111,0.6741666666666666,0.6769444444444445,0.9913888888888889,0.7650000000000001,0.8850000000000001,0.9852777777777778,0.6036111111111109,0.9991666666666668,0.7152777777777778,0.8852777777777778,0.8144444444444444,1.0,0.7261111111111109,0.8788888888888889,0.9572222222222224,0.9450000000000002,0.6905555555555555,0.7325000000000002,0.6902777777777779,0.0,0.793611111111111,0.9836111111111112,0.7330555555555555,0.9305555555555557,0.9883333333333334,0.7041666666666667,0.9025000000000001,0.9913888888888891,0.9786111111111111,0.7266666666666667,0.6225,0.9983333333333334,0.6033333333333333,0.9330555555555555,0.7655555555555555,0.8136111111111112,0.6166666666666668,0.9702777777777777,0.7730555555555557,0.8911111111111112,0.7411111111111112,0.7375000000000002,0.7472222222222222
Sp2s2a1nf1,1.0,0.9852777777777779,0.9855555555555555,0.9486111111111112,0.9163888888888888,0.9963888888888889,0.9752777777777779,0.8850000000000001,0.9880555555555558,0.9772222222222223,0.9991666666666668,0.953888888888889,0.888888888888889,0.9027777777777778,1.0,0.9869444444444444,0.9455555555555556,0.986388888888889,0.8166666666666667,0.9586111111111111,0.9291666666666668,0.9752777777777778,0.793611111111111,0.0,0.995,0.9608333333333333,0.8255555555555555,0.9941666666666668,0.9769444444444445,0.9502777777777778,0.9961111111111112,0.9802777777777777,0.9422222222222223,0.8538888888888889,0.9977777777777779,0.9408333333333333,0.9933333333333335,0.9902777777777778,0.9516666666666664,0.8755555555555555,0.9927777777777779,0.9155555555555555,0.9997222222222223,0.9133333333333332,0.94,0.968888888888889
SU5adj1nf4,1.0,0.9744444444444444,0.9169444444444446,0.8258333333333333,0.9705555555555557,0.9774999999999999,0.9505555555555557,0.8733333333333335,0.986388888888889,0.9902777777777778,0.9991666666666668,0.7236111111111112,0.7719444444444444,0.6991666666666666,1.0,0.9827777777777779,0.9311111111111112,0.6822222222222223,0.988888888888889,0.9838888888888889,0.9577777777777778,0.9930555555555556,0.9836111111111112,0.995,0.0,0.968611111111111,0.9919444444444445,0.9997222222222223,0.9130555555555555,0.8633333333333334,0.7044444444444444,0.9208333333333332,0.9911111111111112,0.9819444444444447,0.9925,0.9850000000000001,0.8413888888888889,0.9961111111111111,0.9769444444444443,0.9852777777777778,0.9047222222222223,0.8933333333333333,0.8647222222222221,0.9905555555555556,0.9852777777777779,0.9613888888888887
Sp2s1a1nf2,0.9997222222222223,0.8633333333333334,0.9536111111111112,0.8277777777777778,0.7191666666666666,0.9919444444444444,0.5719444444444445,0.8844444444444445,0.9866666666666668,0.9461111111111111,0.9991666666666668,0.7641666666666667,0.8705555555555554,0.7766666666666666,1.0,0.8752777777777779,0.8574999999999999,0.8486111111111111,0.9675,0.9369444444444445,0.6080555555555556,0.9302777777777779,0.7330555555555555,0.9608333333333333,0.968611111111111,0.0,0.9116666666666667,0.9961111111111111,0.6922222222222222,0.9252777777777779,0.9847222222222224,0.9766666666666667,0.9347222222222223,0.7772222222222225,0.9983333333333334,0.9022222222222224,0.8552777777777778,0.9572222222222223,0.8694444444444444,0.8711111111111113,0.9463888888888888,0.8411111111111113,0.595,0.9494444444444444,0.9344444444444444,0.5763888888888888
Sp2s1a2nf1,0.9997222222222223,0.9594444444444445,0.9716666666666666,0.9077777777777777,0.9202777777777776,0.9963888888888889,0.9355555555555556,0.8852777777777779,0.9886111111111113,0.9919444444444444,0.9991666666666668,0.9186111111111112,0.8861111111111111,0.8844444444444444,1.0,0.9883333333333335,0.9711111111111111,0.9663888888888891,0.6933333333333334,0.9844444444444445,0.9055555555555554,0.9952777777777778,0.9305555555555557,0.8255555555555555,0.9919444444444445,0.9116666666666667,0.0,0.99,0.9577777777777778,0.9455555555555556,0.9955555555555556,0.9794444444444445,0.9888888888888889,0.8858333333333334,0.9983333333333334,0.9647222222222223,0.9352777777777778,0.9958333333333333,0.9505555555555554,0.9838888888888891,0.986388888888889,0.9388888888888888,0.9547222222222224,0.9850000000000001,0.9588888888888889,0.786111111111111
Sp2nf5,1.0,0.9844444444444445,0.9958333333333333,0.9891666666666669,0.9902777777777778,0.9844444444444445,0.995,0.9952777777777778,0.9877777777777778,0.9883333333333334,0.9969444444444444,0.9916666666666668,0.9841666666666666,0.9997222222222223,0.9924999999999999,0.9836111111111111,0.9936111111111111,1.0,0.9916666666666667,0.9866666666666667,0.9883333333333334,0.9869444444444445,0.9883333333333334,0.9941666666666668,0.9997222222222223,0.9961111111111111,0.99,0.0,0.9941666666666668,0.9602777777777776,0.9936111111111111,0.975,0.9875000000000002,0.9941666666666666,0.9947222222222222,0.99,0.9869444444444444,0.9938888888888889,0.9936111111111111,0.9894444444444445,0.9822222222222222,0.9980555555555557,0.9936111111111111,0.9908333333333332,0.9933333333333333,0.993888888888889
SU5adj1a2A2nf1,0.9997222222222223,0.9202777777777779,0.9124999999999999,0.7977777777777778,0.7719444444444444,0.9266666666666669,0.7697222222222221,0.8830555555555556,0.9800000000000002,0.9622222222222221,0.9991666666666668,0.7530555555555556,0.8236111111111111,0.7777777777777779,1.0,0.92,0.9069444444444446,0.7402777777777778,0.9777777777777779,0.9591666666666667,0.8163888888888889,0.8741666666666668,0.7041666666666667,0.9769444444444445,0.9130555555555555,0.6922222222222222,0.9577777777777778,0.9941666666666668,0.0,0.8499999999999999,0.9261111111111112,0.9166666666666669,0.8691666666666666,0.8380555555555554,0.9983333333333334,0.7297222222222222,0.8958333333333335,0.9808333333333333,0.8475,0.8474999999999999,0.9119444444444443,0.8366666666666666,0.771111111111111,0.8683333333333334,0.851111111111111,0.6119444444444446
