Theories,SU2nf4,SU2adj1nf2,SU6s1a1A2F8nf1,SU6adj1s1A1F8nf1,SU3adj1nf2,SU3adj1nf3,SU5s1a1A2F8nf0,SU3nf6,SU5s1a1A2F8nf1,SU6s2S2nf1,SU10s2A2F16nf1,SU8s1S2a1f8nf1,Sp2adj1a2nf4,SU5adj1s1A1F8nf0,SU9s2A2F16nf0,SO5adj1nf2,SU7a2A2nf1,SU3adj1nf4,Sp2s1a2nf0,Sp2adj1nf1,SU5adj1nf2,SU5s1S1a1A1nf1,SU4adj2a1A1nf1,Sp2s2a1nf1,SU5adj1nf4,Sp2s1a1nf2,Sp2s1a2nf1,SU3nf5,SU5adj1a2A2nf1,SU2nf5,Sp3a3nf1,SU4a3A3nf1
SU2nf4,0.0,0.0023333333333333405,0.00629152869605896,0.008447550598316136,0.0,0.01055277741218449,0.0016329931618554463,0.023417111502299155,0.0,0.0,0.026299556396765837,0.020992061991778388,0.06909755583392385,0.019094065395649323,0.0011666666666666624,0.0,0.00683333333333334,0.007371114795831994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005550275268448908,0.0,0.007994789970140985,0.0,0.0
SU2adj1nf2,0.0023333333333333405,0.0,0.023235509223791258,0.0333287496848525,0.06983333333333333,0.09220282593885674,0.010356157588604005,0.025019992006393613,0.008171767114754194,0.019311050377094102,0.005678908345800278,0.07704904642859349,0.07653993148096692,0.09056320690238638,0.0,0.0544592100158968,0.09969801625129983,0.12488672645419306,0.058022983951764036,0.07166298440152583,0.09663634581943448,0.0181322303586122,0.04673833782048974,0.030470842164637038,0.04475240527365851,0.0742937114132519,0.07593143837260909,0.043684792675610935,0.04338746618808504,0.02240783593101107,0.053124852940972925,0.014963845316851769
SU6s1a1A2F8nf1,0.00629152869605896,0.023235509223791258,0.0,0.04756749590494193,0.02192157739660984,0.025475478405713996,0.03264667755768657,0.025691005775908764,0.07507940241282336,0.015889374506953453,0.010883218478209675,0.06547603463184917,0.08186862782667255,0.07935573913292808,0.003590109871423009,0.022083176100069175,0.040891455233472804,0.08443208973949287,0.020629671188202033,0.019020456823582797,0.02488250166058245,0.020779263167344936,0.023995948732141337,0.024565671621639446,0.03733333333333332,0.026194252974438663,0.02553646630039307,0.05437038613886138,0.04465920335658088,0.024118342489575107,0.020317616876876964,0.0198857849843662
SU6adj1s1A1F8nf1,0.008447550598316136,0.0333287496848525,0.04756749590494193,0.0,0.04450842616853577,0.03994475351448965,0.036869137952131904,0.05409764833664727,0.03237111195014606,0.04616877251514876,0.009411871935663672,0.05633949670425615,0.0552680337587249,0.07135902963964064,0.009921917377424823,0.03197264455749634,0.05996318314877333,0.06716253089003983,0.0345707808544859,0.030333333333333327,0.029580398915498077,0.02652514530277512,0.05895878975088354,0.07073031724640981,0.03865409278315672,0.04170831252080734,0.03277914309774162,0.023556079658739668,0.05686240703077327,0.029844039047465857,0.02473470346609305,0.022003156339236617
SU3adj1nf2,0.0,0.06983333333333333,0.02192157739660984,0.04450842616853577,0.0,0.06681005413359078,0.011006311320732718,0.024835011129004513,0.007498147919468016,0.09542667341996157,0.002499999999999991,0.07236404877807458,0.08421351831307529,0.1092143661693725,0.0,0.05207393248492421,0.10764512168334531,0.0831011766195615,0.04745202255377998,0.07294613690175025,0.06531972647421808,0.034809401667429504,0.04988347533112655,0.07818088001551275,0.06642372400815172,0.05993422320436889,0.05915351966611023,0.033470135942359126,0.06559153908851355,0.022173557826083445,0.03311134414533953,0.016707450101343675
SU3adj1nf3,0.01055277741218449,0.09220282593885674,0.025475478405713996,0.03994475351448965,0.06681005413359078,0.0,0.010915076220021974,0.02459053566810704,0.008239471396205535,0.02771682200798319,0.0030550504633038824,0.06607424275431052,0.08734287479684749,0.06755738301621815,0.0,0.10166407100511632,0.0803846654807025,0.07759510293826538,0.10454929725041462,0.10499484114310888,0.05390320542932077,0.03479144211504381,0.05649483752226097,0.05035981643246043,0.08094854332640376,0.04700590979393501,0.08077747210701756,0.04982636517614612,0.07872755412038264,0.022425184255405534,0.13799043847713188,0.016449417416228858
SU5s1a1A2F8nf0,0.0016329931618554463,0.010356157588604005,0.03264667755768657,0.036869137952131904,0.011006311320732718,0.010915076220021974,0.0,0.02342185589003001,0.013229806414977422,0.009081421817216861,0.0050662280511902195,0.08741281370600079,0.06839509404108521,0.05334270750950353,0.0023333333333333405,0.01181453906563153,0.010122856426040156,0.02972092416687835,0.011303883305208791,0.010624918300339499,0.011085526098877273,0.008858454843945554,0.010671873729054763,0.010137937550497042,0.02269911892563233,0.009441339358845712,0.010440306508910566,0.04015283302582771,0.03111984004529015,0.01866666666666667,0.010657548185832122,0.014719601443879746
SU3nf6,0.023417111502299155,0.025019992006393613,0.025691005775908764,0.05409764833664727,0.024835011129004513,0.02459053566810704,0.02342185589003001,0.0,0.02374634474795835,0.023392781412697006,0.02412007002016739,0.07136000280269053,0.055031556603663524,0.024812631191928572,0.02409529691315991,0.02420743687382041,0.025590796956892314,0.02588489478011796,0.02428133714055578,0.023392781412697006,0.024189070075368982,0.023853720883753128,0.02389153732089159,0.02342185589003001,0.026085330062018474,0.024092414666123545,0.02342185589003001,0.029080348461919533,0.023653165162874554,0.04337337893224368,0.027335365778094544,0.01749999999999999
SU5s1a1A2F8nf1,0.0,0.008171767114754194,0.07507940241282336,0.03237111195014606,0.007498147919468016,0.008239471396205535,0.013229806414977422,0.02374634474795835,0.0,0.008532617157446822,0.0,0.037015011969619996,0.08395451811017147,0.053271057391003185,0.0,0.008693867570496666,0.008036375634160814,0.0241919408068059,0.008036375634160814,0.00799305253885455,0.008239471396205534,0.008700255424092142,0.008036375634160814,0.00765397500213671,0.02365492666561356,0.007310570733153791,0.008180260794538704,0.05985654146002387,0.012364824660660946,0.028431203515386628,0.007682953714410756,0.013462912017836259
SU6s2S2nf1,0.0,0.019311050377094102,0.015889374506953453,0.04616877251514876,0.09542667341996157,0.02771682200798319,0.009081421817216861,0.023392781412697006,0.008532617157446822,0.0,0.0032015621187164132,0.08663797602027004,0.039193253387682814,0.07927256075647418,0.0,0.054727608307974795,0.06481190734219548,0.01671991493864593,0.06077760004036575,0.07691427406896302,0.025044959572736388,0.08966372361960735,0.06935997084454085,0.07625632942764671,0.02120272519171901,0.03732031022855458,0.03569508213870489,0.0,0.09107384061542834,0.019885784984366203,0.006474308199851685,0.013541089731299737
