Score,1,2,3,4,5,6,7,8,9,10
R2,0.957220196723938,0.9461705088615417,0.9415892362594604,0.9368363618850708,0.933289647102356,0.9480286240577698,0.9483000636100769,0.9461619257926941,0.9555310606956482,0.954050600528717
RMSE,0.535098135471344,0.5990182757377625,0.6242698431015015,0.6467767357826233,0.6658931374549866,0.5867257714271545,0.5876787900924683,0.5974047780036926,0.5437980890274048,0.5536291599273682
Error,8.869501203298569%,9.610521048307419%,10.503674298524857%,10.55234745144844%,11.133569478988647%,9.759025275707245%,10.52725836634636%,10.82146018743515%,9.822742640972137%,9.4766303896904%
