Score,1,2,3,4,5,6,7,8,9,10
R2,0.8919978141784668,0.8813085556030273,0.896903395652771,0.8690044283866882,0.9159428477287292,0.8867212533950806,0.8966953754425049,0.9059411287307739,0.8993736505508423,0.918715238571167
RMSE,0.5230385661125183,0.5548129081726074,0.513806939125061,0.5814138650894165,0.463100403547287,0.5420085191726685,0.515047550201416,0.4952643811702728,0.5112770199775696,0.4553042948246002
Error (%),10.365459322929382,10.113851726055145,10.055729001760483,11.053332686424255,9.627631306648254,10.740220546722412,10.750820487737656,10.562104731798172,9.914259612560272,9.23851951956749
