SU2nf4,SU2nf4,SU9s2A2F16nf0,SU10s2A2F16nf1,SU5s1a1A2F8nf1,SU4a3A3nf1,SU5s1a1A2F8nf0,Sp2s2a1nf1,Sp2s1a2nf0
SU2nf4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SU9s2A2F16nf0,0.0,0.0,0.9685555555555554,0.9973333333333333,0.9834444444444445,0.9983333333333334,0.9998888888888888,0.9998888888888888
SU10s2A2F16nf1,0.0,0.9685555555555554,0.0,0.9974444444444444,0.9816666666666667,0.9971111111111113,0.9991111111111111,0.9991111111111111
SU5s1a1A2F8nf1,0.0,0.9973333333333333,0.9974444444444444,0.0,0.98,0.972111111111111,0.9892222222222223,0.9914444444444445
SU4a3A3nf1,0.0,0.9834444444444445,0.9816666666666667,0.98,0.0,0.9793333333333334,0.9821111111111113,0.9821111111111113
SU5s1a1A2F8nf0,0.0,0.9983333333333334,0.9971111111111113,0.972111111111111,0.9793333333333334,0.0,0.9943333333333334,0.997
Sp2s2a1nf1,0.0,0.9998888888888888,0.9991111111111111,0.9892222222222223,0.9821111111111113,0.9943333333333334,0.0,0.8321111111111109
Sp2s1a2nf0,0.0,0.9998888888888888,0.9991111111111111,0.9914444444444445,0.9821111111111113,0.997,0.8321111111111109,0.0

SU9s2A2F16nf0,SU2nf4,SU9s2A2F16nf0,SU10s2A2F16nf1,SU5s1a1A2F8nf1,SU4a3A3nf1,SU5s1a1A2F8nf0,Sp2s2a1nf1,Sp2s1a2nf0
SU2nf4,0.0,0.0,0.9685555555555554,0.9973333333333333,0.9834444444444445,0.9983333333333334,0.9998888888888888,0.9998888888888888
SU9s2A2F16nf0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SU10s2A2F16nf1,0.9685555555555554,0.0,0.0,0.9677777777777777,0.953111111111111,0.9671111111111109,0.9686666666666665,0.9686666666666665
SU5s1a1A2F8nf1,0.9973333333333333,0.0,0.9677777777777777,0.0,0.9790000000000001,0.9698888888888888,0.9908888888888889,0.993
SU4a3A3nf1,0.9834444444444445,0.0,0.953111111111111,0.9790000000000001,0.0,0.9795555555555556,0.9833333333333334,0.9822222222222221
SU5s1a1A2F8nf0,0.9983333333333334,0.0,0.9671111111111109,0.9698888888888888,0.9795555555555556,0.0,0.9943333333333334,0.996222222222222
