Score,1,2,3,4,5,6,7,8,9,10
R2,0.8928690552711487,0.8822498321533203,0.8982093334197998,0.9075501561164856,0.9194194078445435,0.8994316458702087,0.8827700018882751,0.8727176189422607,0.8924450874328613,0.8964442014694214
RMSE,0.8450390696525574,0.8896877765655518,0.8247717618942261,0.7848539352416992,0.7330043911933899,0.8198111057281494,0.8826251029968262,0.92376309633255,0.8471006155014038,0.8330930471420288
Error,12.420094013214111%,13.76156210899353%,12.585210800170898%,12.62539029121399%,10.219357162714005%,11.044508218765259%,12.257745862007141%,14.929388463497162%,13.098609447479248%,11.472641676664352%
