Score,1,2,3,4,5,6,7,8,9,10
R2,0.8319370150566101,0.903854250907898,0.8861268758773804,0.9096029996871948,0.8922935724258423,0.8814701437950134,0.8778398633003235,0.8503807783126831,0.8880876302719116,0.8456640243530273
RMSE,0.6554128527641296,0.49525973200798035,0.5411065816879272,0.4801226556301117,0.5264274477958679,0.5534412860870361,0.560321033000946,0.6175685524940491,0.5369266271591187,0.6318882703781128
Error,11.224991828203201%,8.3718441426754%,9.111759811639786%,8.743450790643692%,9.27787646651268%,9.62890014052391%,10.003867000341415%,11.181217432022095%,9.54548493027687%,10.662097483873367%
