Score,1,2,3,4,5,6,7,8,9,10
R2,0.8912653923034668,0.9013401865959167,0.8917227983474731,0.9133661985397339,0.8901097774505615,0.8855545520782471,0.8915364742279053,0.88456791639328,0.9095561504364014,0.8996516466140747
RMSE,0.8605400323867798,0.8186233043670654,0.855332612991333,0.7647735476493835,0.8623245358467102,0.8803578019142151,0.8566771745681763,0.8841963410377502,0.7808613181114197,0.82375568151474
Error,13.507741689682007%,14.439654350280762%,13.368496298789978%,11.858756095170975%,14.516067504882812%,14.407622814178467%,13.957498967647552%,14.14610743522644%,12.189166247844696%,12.49723806977272%
